hrr,coef_m,pij_diff_cf,health_cf,health_base,n_cases,corr_fe_qual,fe_sd,fe_range,qual_sd,corr_realloc_qual,realloc_to_highq,realloc_to_lowq,fe_mean_highqual,fe_mean_lowqual,n_specs,eta
80,.79629241,.4577517,-.0048741,.9210682,5573,,0,0,.0254864,-.1449543,-573.4243,573.4243,0,0,60,5
81,6.382e-22,.4933196,-.0108868,.9147145,2470,,0,0,.0438899,-.1246404,-471.1105,471.1105,0,0,56,5
82,.11112463,.4818495,-.0060427,.916532,2244,,0,0,.0454825,-.0883799,-234.3271,234.3271,0,0,50,5
83,0,.2752985,-.005657,.9305075,1510,,0,0,.0247816,-.3430871,-161.0493,161.0494,0,0,16,5
85,3.641e-22,.4902361,-.0053253,.9177243,1749,,0,0,.040716,-.0613794,-204.3163,204.3163,0,0,37,5
86,1.119905,.3847785,.001362,.9321766,2650,,0,0,.0249032,.0567352,254.5424,-254.5424,0,0,23,5
87,1.001e-13,.518009,-.0077701,.9236995,1222,,0,0,.0440577,-.1027549,-243.4712,243.4712,0,0,35,5
89,.13662449,.3633685,-.0004732,.9241655,1819,,0,0,.0310958,-.0172554,-40.53555,40.53555,0,0,39,5
91,1.5857458,.6005094,-.0045541,.908946,1438,,0,0,.0404147,-.0467899,148.7055,-148.7055,0,0,52,5
96,8.060e-32,.4617564,-.0114863,.9207008,2886,,0,0,.0391103,-.1446507,-614.7086,614.7086,0,0,63,5
101,9.687e-42,.3656976,-.0085241,.917513,944,,0,0,.0224595,-.4047189,-144.0514,144.0514,0,0,20,5
102,1.14e-168,.3068522,-.0047161,.9109688,3357,,0,0,.0283326,-.27471,-335.3436,335.3436,0,0,27,5
104,1.8668908,.4270808,-.0028036,.9142345,1947,,0,0,.0255198,-.0571598,-458.5617,458.5617,0,0,19,5
105,1.2620064,.2686588,-.005869,.931826,1460,,0,0,.0382778,-.191157,-233.2242,233.2242,0,0,15,5
107,2.582e-18,.2028941,-.0034452,.8980451,1073,,0,0,.0224627,-.3833008,-50.83691,50.83691,0,0,,5
109,2.108e-16,.5032719,-.0056175,.9098175,2546,,0,0,.0364148,-.0911345,-122.6943,122.6943,0,0,75,5
110,1.935e-17,.494908,-.0098305,.8975747,5688,,0,0,.0402162,-.1027276,-1225.581,1225.581,0,0,80,5
111,.45452435,.3692076,-.0027594,.8974772,7660,,0,0,.0395282,-.0545516,-84.16068,84.16065,0,0,106,5
112,2.935e-16,.4164293,-.0077373,.9111248,6775,,0,0,.043428,-.1200934,-550.2346,550.2346,0,0,58,5
113,.18275349,.5015197,-.0095624,.9091239,10840,,0,0,.036687,-.1444255,-2714.556,2714.556,0,0,93,5
115,1.197e-15,.4801171,-.0013173,.9048861,2441,,0,0,.0422442,-.0161729,383.1428,-383.1429,0,0,23,5
116,.19719266,.6913407,-.0080519,.8969112,2710,,0,0,.049873,-.0450606,-567.267,567.267,0,0,40,5
118,.25229642,.4418768,-.019597,.8995392,11205,,0,0,.0502403,-.2859288,-2839.565,2839.565,0,0,45,5
119,.39026443,.3680967,-.0037972,.9045587,13437,,0,0,.0522673,-.0689201,275.0123,-275.0124,0,0,49,5
120,.56598772,.5207474,-.0004788,.8860402,2441,,0,0,.0468252,-.0063528,-160.574,160.574,0,0,31,5
122,0,.3697556,-.0052997,.8864109,2465,,0,0,.0429117,-.1201774,-15.78322,15.78321,0,0,40,5
123,.08856206,.4819878,-.0067967,.8925767,9094,,0,0,.0473088,-.0494092,-3320.552,3320.551,0,0,35,5
127,1.930e-15,.4394359,-.015744,.9076207,1120,,0,0,.0466686,-.2375256,-281.868,281.868,0,0,30,5
129,.23063388,.4432806,-.0117222,.9068312,4896,,0,0,.0416858,-.1360605,-1252.268,1252.268,0,0,55,5
130,.3856105,.4083378,-.008728,.8952669,15277,,0,0,.0399368,-.208444,-1812.373,1812.373,0,0,118,5
131,1.4446042,.3070041,-.0058937,.9129084,2855,,0,0,.0364978,-.2075698,-328.7902,328.7902,0,0,32,5
133,8.636e-17,.2912802,-.0165233,.8835652,1172,,0,0,.0329408,-.5066621,-17.62187,17.62185,0,0,,5
134,.45100538,.3765955,-.003951,.8969566,3829,,0,0,.0459868,-.0630864,-96.1696,96.16959,0,0,31,5
137,1.389e-18,.4416801,-.0054918,.9164577,6920,,0,0,.0194175,-.1291379,-476.6506,476.6506,0,0,40,5
139,.49189571,.4817888,-.0085314,.8973679,1522,,0,0,.0514071,-.0721046,315.2441,-315.2441,0,0,30,5
140,3.219e-18,.1639819,.000629,.8978505,1553,,0,0,.0473387,.0423282,-10.2773,10.27729,0,0,14,5
141,.26504911,.5994829,-.008703,.8925651,2784,,0,0,.0452234,-.0626416,-955.567,955.567,0,0,52,5
142,.72118784,.391004,-.0084165,.8848442,288,,0,0,.0330724,-.306042,-10.24154,10.24154,0,0,13,5
144,3.429e-20,.5211875,-.0129797,.9068662,17007,,0,0,.0416171,-.2020691,-4185.169,4185.169,0,0,78,5
145,.22584758,.2563777,-.0130128,.8872428,2871,,0,0,.0340264,-.5771803,-42.54154,42.54156,0,0,23,5
146,.62875561,.1837286,-.0000571,.9020398,1524,,0,0,.0297128,-.0038605,122.0794,-122.0794,0,0,,5
147,1.218e-38,.2415858,-.0009396,.903442,1822,,0,0,.0354847,-.0369242,-83.38739,83.38739,0,0,35,5
148,1.360e-18,.295187,-.0032696,.8783693,1433,,0,0,.0431839,-.2151518,-84.63773,84.63773,0,0,29,5
149,4.847e-13,.4697975,-.016932,.918847,3670,,0,0,.0342945,-.2659768,-172.4363,172.4363,0,0,22,5
150,1.374429,.2765561,.0031987,.9306112,766,,0,0,.0241018,.3440655,49.94218,-49.94218,0,0,,5
151,2.448e-32,.3363101,-.0124452,.9175241,2246,,0,0,.0489619,-.1834151,-369.1674,369.1674,0,0,22,5
154,8.363e-31,.4729252,-.0096734,.9169832,1323,,0,0,.0390932,-.2247892,-57.89278,57.89278,0,0,26,5
155,.16384618,.4988738,-.0054087,.8813622,4834,,0,0,.0414708,-.0940285,16.07696,-16.07697,0,0,68,5
156,.22307119,.5755602,-.0146083,.8917025,3599,,0,0,.040932,-.1678909,-466.6469,466.6469,0,0,79,5
158,2.62e-221,.4927314,-.0004932,.9065113,3872,,0,0,.0340804,-.0069071,21.35701,-21.35697,0,0,52,5
161,0,.5336208,-.0149126,.9082645,7401,,0,0,.0315617,-.1984489,-2056.073,2056.073,0,0,49,5
164,0,.5500964,-.0111304,.8896447,3315,,0,0,.0415445,-.1350209,-370.6553,370.6553,0,0,64,5
166,.63057956,.4973975,-.0090972,.9043281,6121,,0,0,.0390576,-.1766532,-1029.91,1029.91,0,0,69,5
170,.18957239,.2941597,-.0050079,.9057777,4417,,0,0,.037779,-.1349957,-476.3172,476.3173,0,0,43,5
171,1.313e-13,.4683524,-.0045945,.9027888,4993,,0,0,.0298294,-.0682891,672.3918,-672.3918,0,0,64,5
172,0,.3832227,.0066213,.8908373,2801,,0,0,.0357876,.1257344,200.1922,-200.1922,0,0,55,5
173,1.6744211,.5033624,.0003934,.8902319,1398,,0,0,.032418,.009955,226.8231,-226.8231,0,0,29,5
175,0,.4514605,.0110439,.9078542,1220,,0,0,.03589,.1873958,-192.42,192.42,0,0,15,5
179,.41662624,.1870476,.000641,.908576,4474,,0,0,.0282701,.0337538,-64.97711,64.9771,0,0,35,5
180,.64600312,.307569,-.0006463,.889009,3706,,0,0,.0419177,-.0188623,-4.432041,4.432056,0,0,43,5
181,4.831e-36,.4556793,-.0106234,.898279,2511,,0,0,.0403133,-.1787128,-562.2345,562.2346,0,0,53,5
183,.13931498,.5033323,-.0012683,.9051222,13097,,0,0,.0609001,-.0180325,430.925,-430.9249,0,0,80,5
184,1.0709976,.3885819,-.0050657,.8997794,1307,,0,0,.0312412,-.1008182,-189.211,189.211,0,0,22,5
185,1.3809354,.2318507,-.0040326,.891944,1006,,0,0,.0326706,-.1646275,-66.66036,66.66037,0,0,16,5
186,.80460745,.4445967,-.0081037,.8931858,1564,,0,0,.0360704,-.1886684,-226.792,226.792,0,0,45,5
187,.4744838,.4809978,-.015203,.9158673,3999,,0,0,.0379935,-.2255574,-1383.863,1383.863,0,0,36,5
188,.44377238,.6457256,-.0309984,.8954713,1017,,0,0,.0975672,-.1092698,-570.5144,570.5144,0,0,25,5
190,2.1063552,.2484062,.0059627,.8981609,2189,,0,0,.0236608,.3318923,381.3234,-381.3234,0,0,12,5
191,.62418011,.2551234,-.0031571,.9035611,4565,,0,0,.0306773,-.1130991,90.79232,-90.79233,0,0,25,5
192,.59708376,.3802749,-.0082566,.9101185,6403,,0,0,.0396487,-.1592228,-1176.526,1176.526,0,0,34,5
193,.05546715,.3635142,-.0038179,.9053766,860,,0,0,.0241185,-.2166363,-56.54315,56.54315,0,0,17,5
194,.05977357,.4027171,-.0081403,.9098061,2055,,0,0,.0387726,-.1660986,-393.6196,393.6196,0,0,18,5
195,1.17e-124,.1092274,-.0017992,.9051055,939,,0,0,.0223866,-.5322422,-45.53197,45.53197,0,0,,5
196,1.1119467,.1244815,-.0001338,.9056373,1618,,0,0,.0216751,-.0245806,54.09862,-54.09862,0,0,13,5
197,.80331514,.2531258,-.0023497,.8885861,1338,,0,0,.0187084,-.2069631,-84.54463,84.54462,0,0,,5
200,.69578098,.1611609,-.0028716,.9095343,3688,,0,0,.044205,-.1682708,-16.34839,16.34838,0,0,30,5
203,5.642e-30,.4371614,-.0061831,.8987314,2166,,0,0,.0256718,-.1538208,-574.0863,574.0862,0,0,17,5
204,.28499123,.3601637,-.0079529,.8866485,2605,,0,0,.0538617,-.1723381,-61.36079,61.36077,0,0,49,5
205,0,.7731868,.0067974,.8992677,10402,,0,0,.0429459,.0293643,2829.88,-2829.88,0,0,48,5
207,7.73e-103,.4417753,.0048871,.8935699,301,,0,0,.0186315,.1616423,106.74,-106.74,0,0,15,5
208,.03292905,.5769843,.002705,.8793427,2353,,0,0,.0475782,.0213851,454.0087,-454.0087,0,0,27,5
209,6.510e-40,.2464183,-.0039259,.8962326,1062,,0,0,.0421088,-.2326513,-36.84288,36.84288,0,0,18,5
210,.03032311,.4098013,-.0104243,.8968053,1757,,0,0,.0416527,-.1174072,13.24814,-13.24813,0,0,27,5
212,1.5705927,.367581,-.0058456,.8897345,985,,0,0,.0424853,-.1344305,-86.19805,86.19806,0,0,26,5
213,5.170e-23,.36018,-.0065083,.9124186,3001,,0,0,.0364233,-.1499492,-353.2513,353.2513,0,0,25,5
214,3.106e-31,.2598888,-.0106308,.9135734,1455,,0,0,.0509338,-.2491505,-326.812,326.812,0,0,,5
216,3.877e-21,.3549384,-.0134298,.8927361,582,,0,0,.0410583,-.4004381,-104.2685,104.2685,0,0,26,5
217,2.1117484,.1371234,.0029657,.8955636,607,,0,0,.0337814,.2545088,68.44713,-68.44713,0,0,,5
218,1.25e-173,.4775066,-.015213,.9111521,263,,0,0,.0405132,-.3358102,-69.92629,69.92629,0,0,16,5
219,1.601e-23,.3238858,-.0069751,.8848785,2544,,0,0,.0503887,-.1416027,-309.6857,309.6857,0,0,29,5
220,.39422714,.4574643,-.005163,.8968576,286,,0,0,.037082,-.1256808,31.71716,-31.71715,0,0,19,5
222,.16157223,.3680605,-.004363,.9023504,4284,,0,0,.0269661,-.2001765,-488.429,488.4291,0,0,46,5
223,.11931319,.8185633,.0289702,.9040179,15565,,0,0,.0344152,.1117003,4357.075,-4357.075,0,0,80,5
225,1.921e-18,.358147,-.0093765,.8984506,4517,,0,0,.0391744,-.2075506,-250.1105,250.1106,0,0,35,5
226,.13527532,.4970099,-.0088934,.9028435,2663,,0,0,.0415476,-.106277,-423.7211,423.7211,0,0,60,5
227,3.899e-34,.476011,-.0098805,.9038106,21688,,0,0,.0439747,-.2281614,-2022.883,2022.883,0,0,99,5
230,2.430e-23,.4731056,-.0142036,.9131502,3286,,0,0,.0409282,-.1693394,-972.5558,972.5558,0,0,63,5
231,5.420e-84,.5031216,-.0110848,.9096581,1086,,0,0,.036276,-.1295238,-236.8065,236.8066,0,0,61,5
232,.81243257,.5470641,-.0144282,.8934687,6105,,0,0,.0383313,-.2164124,-1271.115,1271.115,0,0,90,5
233,5.281e-17,.4161919,-.0123179,.8919693,2518,,0,0,.038127,-.3003839,-415.7313,415.7313,0,0,58,5
235,.59832801,.4498674,-.0018426,.8871221,2963,,0,0,.0362718,-.0533879,144.5421,-144.5421,0,0,72,5
236,.20043765,.3671164,.0007562,.9025839,2560,,0,0,.0367388,.0206408,100.1998,-100.1998,0,0,51,5
238,.18595604,.4238624,-.0050795,.9014195,2768,,0,0,.0433619,-.0825934,-76.69351,76.69353,0,0,69,5
239,.33993769,.3467145,-.0069195,.8979794,3664,,0,0,.0343894,-.149482,-405.7714,405.7714,0,0,63,5
240,4.7187656,.1269193,.0009598,.8568203,528,,0,0,.0420448,.0781774,34.63362,-34.63361,0,0,,5
242,1.1182432,.3926836,-.0034784,.9201397,1196,,0,0,.0339612,-.0872975,194.8948,-194.8948,0,0,18,5
243,1.3380244,.3706181,.0003111,.8927104,802,,0,0,.0411375,.0060982,-35.47404,35.47404,0,0,,5
244,1.07054,.5419446,-.0108937,.900971,2519,,0,0,.0425287,-.1405721,-266.5617,266.5616,0,0,65,5
245,.1680817,.552675,-.0065009,.8929504,3393,,0,0,.0417002,-.0705987,-405.5531,405.553,0,0,64,5
246,.50803503,.3969948,.0033237,.8843623,3334,,0,0,.0346561,.0807203,275.2617,-275.2617,0,0,59,5
248,.6013375,.4596849,.0018488,.9217636,804,,0,0,.040495,.0295201,-6.950364,6.950355,0,0,27,5
249,.98380428,.2703498,-.0042552,.9187505,1561,,0,0,.0383921,-.178718,-116.9739,116.9739,0,0,18,5
250,.31383973,.2503269,-.0033103,.90024,1224,,0,0,.0239976,-.2302481,-109.4178,109.4178,0,0,,5
251,4.355e-22,.3905335,-.0069529,.8973728,5801,,0,0,.0364479,-.2098226,-541.457,541.457,0,0,52,5
253,.52239139,.2992799,-.0027456,.9011839,793,,0,0,.0223927,-.2498287,-60.92758,60.92757,0,0,21,5
254,5.536e-22,.3982503,-.0036798,.9069703,352,,0,0,.0251051,-.166784,-44.26341,44.26341,0,0,13,5
256,0,.4856525,-.0140363,.9037345,1892,,0,0,.0313318,-.3451825,-616.8306,616.8306,0,0,18,5
257,.56753833,.2866565,-.0076716,.8966276,835,,0,0,.0388891,-.3153253,-47.89552,47.89552,0,0,16,5
258,0,.4210424,-.0155259,.8853428,1329,,0,0,.0339178,-.2584734,-450.2106,450.2106,0,0,17,5
259,.85588321,.3428774,-.03074,.8979254,2437,,0,0,.0503174,-.3834129,-585.558,585.5581,0,0,32,5
260,.21335832,.260141,-.0041428,.9095367,412,,0,0,.0355145,-.1989251,-53.78091,53.7809,0,0,,5
261,1.4982328,.3337113,-.0118919,.8941946,576,,0,0,.0366999,-.4000301,-46.39764,46.39764,0,0,17,5
262,.69339795,.4632699,-.0089428,.9023406,1752,,0,0,.0440787,-.1312589,-250.529,250.529,0,0,22,5
263,7.77e-214,.1473567,-.0010703,.9047073,732,,0,0,.0550837,-.0485735,13.18733,-13.18733,0,0,16,5
264,5.583e-33,.3055968,-.0050684,.8767627,2777,,0,0,.030988,-.2210669,-331.1814,331.1814,0,0,31,5
267,.02852749,.1765408,-.0029753,.8924154,2500,,0,0,.037969,-.225003,75.89632,-75.89632,0,0,27,5
268,.00007434,.3923574,-.004957,.8972253,12506,,0,0,.0471635,-.140417,-820.2432,820.2431,0,0,46,5
270,.65802354,.3980486,-.0066664,.9062175,3274,,0,0,.0473316,-.1322743,-252.658,252.658,0,0,26,5
273,.14889167,.4505049,-.0065573,.8927641,12981,,0,0,.0549424,-.0996563,187.4113,-187.4113,0,0,75,5
276,0,.1850989,-.001965,.9081295,1935,,0,0,.038958,-.1176377,-140.0021,140.0021,0,0,14,5
277,4.469e-34,.2404821,-.0006397,.9165332,5016,,0,0,.0339725,-.0294106,-198.5785,198.5785,0,0,30,5
278,.00003257,.5477191,.0046189,.915148,9540,,0,0,.0386792,.0429077,1556.149,-1556.149,0,0,39,5
279,.29233906,.336235,.0008907,.8951273,3345,,0,0,.0278518,.0379191,60.42504,-60.42505,0,0,15,5
281,.90918135,.4773477,.0083612,.9229087,880,,0,0,.0381433,.1275241,118.0755,-118.0755,0,0,29,5
282,7.632e-14,.4542764,-.0061383,.9093063,4403,,0,0,.0474252,-.073544,-427.2692,427.2693,0,0,62,5
283,2.751e-21,.49457,-.0102416,.9012866,18800,,0,0,.0414626,-.1008451,-3097.449,3097.449,0,0,175,5
284,5.617e-16,.503574,-.0054744,.9041227,3556,,0,0,.0395907,-.0737782,-351.2283,351.2284,0,0,124,5
285,.63656243,.4984306,-.0073296,.9086094,3196,,0,0,.0329589,-.1019431,-721.418,721.418,0,0,146,5
288,.50393578,.4599416,-.0048706,.9047124,3102,,0,0,.0337251,-.0592357,-271.2853,271.2853,0,0,120,5
289,4.549e-20,.4710121,-.0035076,.9023124,1533,,0,0,.037068,-.0549479,-2.735312,2.735318,0,0,118,5
291,.86116059,.4357371,.0000413,.8955174,1237,,0,0,.0383741,.000697,50.33002,-50.33001,0,0,92,5
292,.31336087,.4409363,-.0113275,.9092713,1916,,0,0,.0314193,-.2317711,-351.8016,351.8016,0,0,99,5
295,.23692721,.4764217,-.0042614,.906496,7705,,0,0,.0307958,-.0473722,365.4651,-365.465,0,0,100,5
296,8.197e-17,.2618047,-.001904,.9034617,1585,,0,0,.0286342,-.1347659,-46.23055,46.23055,0,0,26,5
297,1.2251428,.4282704,.000085,.9095004,539,,0,0,.0335476,.0016372,42.57762,-42.57762,0,0,64,5
299,1.1413234,.3340332,-.0030508,.9116929,2355,,0,0,.0514484,-.0637087,102.7715,-102.7715,0,0,33,5
300,1.412e-23,.3228143,-.0058411,.9048402,1506,,0,0,.0308251,-.244971,-197.5829,197.5829,0,0,20,5
301,.14262551,.4544497,-.0056532,.9086565,14849,,0,0,.0369528,-.1115927,-262.8219,262.8219,0,0,133,5
303,0,.4861329,-.0044753,.9112521,4674,,0,0,.0389415,-.0647065,-164.3967,164.3967,0,0,153,5
304,1.0059444,.402566,.001047,.899504,1325,,0,0,.0304658,.0326491,171.2877,-171.2877,0,0,32,5
307,.89921973,.1829392,-.0029131,.9171689,4244,,0,0,.0403313,-.1153249,-328.8201,328.8202,0,0,27,5
308,.08737457,.4411629,-.0044521,.9070096,4344,,0,0,.0315288,-.1002751,-4.769281,4.769289,0,0,109,5
309,1.527e-20,.3274283,-.0009051,.9098125,3501,,0,0,.0322839,-.0310313,-355.4306,355.4306,0,0,33,5
311,0,.260182,-.0003208,.9064662,10127,,0,0,.0338832,-.0059276,445.0818,-445.0818,0,0,47,5
313,3.499e-41,.3877421,-.0002856,.8990505,1621,,0,0,.0136307,-.0229868,-173.8241,173.8241,0,0,18,5
314,2.053e-49,.3638122,-.0072352,.9010945,4791,,0,0,.0332009,-.2255168,56.34635,-56.34632,0,0,40,5
315,.16978543,.7262283,-.0184666,.9003489,710,,0,0,.0254058,-.2589119,-396.074,396.0739,0,0,14,5
318,.2838959,.474501,-.0161649,.8969929,4539,,0,0,.0405248,-.2697318,-1174.375,1174.375,0,0,40,5
319,0,.395545,.004217,.8978187,2556,,0,0,.0340541,.0811073,827.9262,-827.9263,0,0,19,5
320,.22943521,.6016668,-.0028011,.9106414,2495,,0,0,.0367503,-.0304095,-80.6925,80.69255,0,0,38,5
322,9.998e-55,.3289276,-.0007947,.9041516,1706,,0,0,.0555946,-.0125578,208.5617,-208.5617,0,0,19,5
323,1.8650548,.1328254,.003282,.8998968,492,,0,0,.0611854,.1789874,37.30361,-37.30361,0,0,,5
325,1.359e-26,.572341,-.0114792,.8848743,2228,,0,0,.039015,-.1069661,-725.2735,725.2735,0,0,36,5
327,.20700228,.4292106,-.0049066,.8944626,8160,,0,0,.0334462,-.0872221,923.95,-923.95,0,0,43,5
328,0,.5002452,-.0118573,.8952969,6832,,0,0,.0396887,-.2845702,-1636.432,1636.432,0,0,55,5
329,.67038683,.4283322,-.0082155,.8996487,11078,,0,0,.0443652,-.0880826,-1622.815,1622.816,0,0,90,5
330,.29869611,.4695934,-.0063219,.9018852,5200,,0,0,.0379971,-.118263,-563.5355,563.5355,0,0,46,5
331,4.594e-58,.4557364,.0020516,.8848111,1013,,0,0,.0368975,.0408731,45.06549,-45.06548,0,0,18,5
334,0,.4118394,-.0136627,.8966703,5718,,0,0,.0440543,-.2477636,-415.8801,415.8801,0,0,76,5
335,3.747e-21,.4154578,-.0043365,.9087082,3230,,0,0,.0373008,-.092759,-205.6986,205.6986,0,0,51,5
336,4.096e-63,.349766,-.0138621,.8944047,1060,,0,0,.0376396,-.4457852,-167.1023,167.1023,0,0,23,5
339,.40595794,.4507151,-.0154597,.8967975,10177,,0,0,.0469442,-.15969,-1859.557,1859.557,0,0,77,5
340,.13865227,.4253735,-.0129879,.9015373,8140,,0,0,.0391494,-.3444088,-1073.649,1073.649,0,0,48,5
341,3.187e-27,.0071457,-.0002148,.9328403,1594,,0,0,.0212516,,-11.39025,11.39025,0,0,,5
342,1.3862084,.2693552,.0046817,.9167358,2121,,0,0,.0220416,.4409558,180.5245,-180.5245,0,0,15,5
343,.00050798,.2700736,-.0018684,.9186702,2122,,0,0,.0225862,-.1204241,-119.0317,119.0317,0,0,13,5
344,.81124561,.4446605,-.0014393,.9173912,2609,,0,0,.0540641,-.0174968,172.0675,-172.0675,0,0,54,5
345,8.48e-190,.2758924,.0052541,.9269758,504,,0,0,.0250682,.4718761,70.32526,-70.32526,0,0,12,5
346,.28853354,.5747641,-.00435,.8982231,8123,,0,0,.0382018,-.0234345,-2984.191,2984.191,0,0,93,5
347,.49113962,.305095,.0037291,.8803635,1067,,0,0,.0213421,.3459573,5.192545,-5.192552,0,0,21,5
350,1.382e-44,.2508583,-.0052158,.9217005,2382,,0,0,.0273227,-.2179715,-192.8842,192.8842,0,0,26,5
352,.44588627,.4780481,-.0014228,.898959,5125,,0,0,.0246963,-.0317429,-708.3315,708.3315,0,0,62,5
354,2.3079461,.3658271,.0050306,.8892903,263,,0,0,.0336621,.191382,31.09642,-31.09641,0,0,21,5
356,.02091736,.5853358,.0096596,.9012715,14931,,0,0,.040203,.0386405,4813.704,-4813.704,0,0,127,5
357,.06528266,.4336341,.0005769,.8931115,4980,,0,0,.0348073,.0130829,-85.51469,85.51469,0,0,62,5
358,1.6251665,.3372383,-.0057356,.9134706,3887,,0,0,.0358616,-.1459246,-378.3085,378.3085,0,0,55,5
359,1.7562754,.283311,-.0029075,.8937738,984,,0,0,.0238192,-.1848884,17.12737,-17.12737,0,0,19,5
360,1.033e-16,.2408817,-.0027148,.8896334,2103,,0,0,.0275052,-.2348896,-70.68648,70.68647,0,0,31,5
362,1.5156297,.2987194,.0016758,.901665,1098,,0,0,.0273369,.0796337,146.2899,-146.2899,0,0,17,5
363,.17023948,.3958473,-.002141,.9087812,2591,,0,0,.0285657,-.0516624,-249.5775,249.5775,0,0,39,5
364,7.503e-40,.5898219,-.0194714,.9148878,4761,,0,0,.0406393,-.1910475,-1142.498,1142.498,0,0,75,5
365,0,.4366386,.0035004,.9168777,4007,,0,0,.0351648,.0808375,391.5178,-391.5178,0,0,30,5
366,5.661e-15,.478157,-.0062094,.9120056,5723,,0,0,.0294878,-.1141598,-1410.994,1410.994,0,0,41,5
367,1.5788398,.3387445,-.0005138,.8960416,1313,,0,0,.036984,-.0125936,99.49195,-99.49195,0,0,30,5
368,4.510e-34,.1669422,.000655,.9185923,5704,,0,0,.0308982,.0490091,332.0337,-332.0337,0,0,18,5
369,.29589685,.3014087,-.004728,.8994067,1517,,0,0,.0222783,-.2242175,-164.607,164.607,0,0,22,5
371,.8803135,.313451,.0004261,.9006745,5055,,0,0,.0365019,.018797,-39.78708,39.78711,0,0,26,5
373,2.268e-25,.5011319,-.0065256,.9070145,3726,,0,0,.035792,-.0726239,-482.2588,482.2588,0,0,28,5
374,1.586e-30,.3602669,-.0094784,.8574437,1369,,0,0,.0502158,-.239006,-227.7083,227.7083,0,0,21,5
375,5.909e-66,.2337832,-.0080006,.8874811,839,,0,0,.0589552,-.2116222,-66.28217,66.28217,0,0,15,5
