hrr,coef_m,pij_diff_cf,health_cf,health_base,n_cases,corr_fe_qual,fe_sd,fe_range,qual_sd,corr_realloc_qual,realloc_to_highq,realloc_to_lowq,fe_mean_highqual,fe_mean_lowqual,n_specs,eta
77,.21783543,.4595921,.0019322,.9142958,7613,.1827685,3.021243,17.53596,.0446365,.0282479,939.6262,-939.6262,-.1594716,-1.243886,79,1
78,0,.2463317,-.0024037,.9231288,1611,.1846646,3.188831,16.34728,.046526,-.1261522,-104.246,104.246,-.1455002,-1.790906,21,1
79,.04207166,.3952803,.0024109,.8941879,1551,.0114467,3.05778,17.21739,.0350476,.082131,123.0256,-123.0256,-1.149657,-1.380633,77,1
80,.35502725,.3734207,-.002434,.921075,5573,.1267827,4.222044,17.06921,.0254864,-.1443584,-293.2304,293.2304,-2.391439,-2.849795,60,1
81,0,.419271,-.0016574,.9147529,2470,.2272158,2.607276,18.81569,.0438899,-.0244458,-132.8209,132.8209,1.808384,.3610121,56,1
82,.16401537,.3505848,-.0010296,.9165264,2244,-.0036568,.9383012,4.219881,.0454825,-.0266817,-91.18668,91.18668,.9263021,1.248756,50,1
83,.04481105,.3144356,-.004347,.9304925,1510,.47391,1.17591,4.184316,.0247816,-.1486532,-181.431,181.431,.9983205,.5032759,16,1
85,0,.3572746,-.0049474,.9177596,1749,.1964323,1.194579,4.621611,.040716,-.0776715,-231.6634,231.6634,-.9106718,-1.211562,37,1
86,.50974961,.3286589,-.0005594,.9321857,2650,.0734013,1.904249,5.594193,.0249032,-.0296862,53.25537,-53.25536,-.054502,-.3728709,23,1
87,0,.3416054,-.0027795,.9237152,1222,.1974448,.9489788,4.138649,.0440577,-.0466891,-94.598,94.59798,-.0307448,-.4783374,35,1
89,.07053875,.3247084,.0019954,.9241668,1819,.0018627,3.866453,17.02816,.0310958,.0726899,208.892,-208.892,-1.698164,-.0585839,39,1
91,.86873417,.42448,.0039006,.908947,1438,.0996788,2.030232,15.28301,.0404147,.0768092,282.6025,-282.6025,.7175959,.7011137,52,1
96,0,.3789436,-.0043066,.9207187,2886,.139081,2.97744,18.22539,.0391103,-.0623355,-380.449,380.449,-.9336413,-1.016691,63,1
101,2.031e-21,.3208995,-.0016485,.917513,944,.3581176,1.199748,5.952998,.0224595,-.1079118,36.22779,-36.22779,-.9689728,-1.589728,20,1
102,0,.3390984,-.0008861,.9109736,3357,.0827104,.82004,3.564321,.0283326,-.02387,-260.302,260.302,-1.397127,-1.622487,27,1
104,1.4323723,.3876309,-.0006116,.9142335,1947,.0640624,5.12537,15.10406,.0255198,-.01376,-327.4654,327.4654,-1.352153,-2.862263,19,1
105,.75089106,.2448269,-.0021396,.9318404,1460,.2999128,.7934245,2.856748,.0382778,-.1026202,-171.6486,171.6486,1.112107,.8370162,15,1
106,5.931e-21,.4208199,-.0038254,.9032273,1638,.2456515,3.143373,17.25077,.0237149,-.0911842,269.9961,-269.996,.051655,-1.37004,22,1
107,1.589e-14,.1470266,-.0001224,.8980451,1073,.1584518,.7584032,2.462554,.0224627,-.0241707,-2.799977,2.799977,.6086808,.4072577,,1
109,3.728e-28,.3998862,-.0000368,.9098209,2546,-.0816213,3.249093,17.69162,.0364148,-.0006272,-34.85051,34.85049,-1.680449,-.7661265,75,1
110,0,.4556737,-.0086717,.8975994,5688,.0595999,3.982726,19.70082,.0402162,-.0877602,-1079.733,1079.733,-.9332721,.4069102,80,1
111,.2846329,.441947,-.0027492,.8974799,7660,.2423354,2.981272,16.45439,.0395282,-.0375664,-503.7909,503.791,1.121756,-.1124277,106,1
112,0,.5996205,-.0146461,.9111323,6775,.0509297,.8027248,4.395267,.043428,-.0979581,-1241.442,1241.442,-.5641778,-.6778907,58,1
113,.03062134,.4551117,-.007501,.9091252,10840,.0561264,.9819505,4.493511,.036687,-.1088697,-1969.342,1969.342,-1.646297,-1.577402,93,1
115,.05058827,.4811377,-.0025808,.9048863,2441,.0543778,4.321171,16.60773,.0422442,-.0291738,349.5392,-349.5392,-.1897715,-2.471102,23,1
116,.08782346,.4360354,-.0041129,.8969115,2710,-.0765481,2.577593,16.99363,.049873,-.0390805,-317.2568,317.2567,-.3608116,.2904161,40,1
118,.15825425,.4025819,-.0085116,.8995376,11205,.0593067,.7961168,3.104859,.0502403,-.1380981,-1579.739,1579.739,-.7192172,-.7138439,45,1
119,.24524273,.366563,.0005741,.904561,13437,.2260701,.8161742,3.15417,.0522673,.009929,888.9777,-888.9777,-.2920829,-.3127747,49,1
120,.51497649,.1790163,-.0001054,.8860324,2441,.0155159,2.852063,16.87012,.0468252,-.0067046,-16.27745,16.27744,-1.02546,-1.90679,31,1
122,5.053e-21,.2633681,.001828,.8863844,2465,-.0901098,2.502514,17.84525,.0429117,.1103262,50.03795,-50.03795,-1.568131,-.8399374,40,1
123,.04670404,.5138599,-.0124976,.8925769,9094,.2738811,.8299557,4.196313,.0473088,-.0985847,2142.673,-2142.673,-.8416406,-1.416762,35,1
124,0,.4541527,.0075046,.874292,1455,-.1348317,2.529437,15.66929,.0428068,.0693227,369.3745,-369.3745,-.2508283,.0626316,35,1
127,.04492869,.3229867,-.0079502,.9076189,1120,-.0943071,2.839536,16.43739,.0466686,-.1775713,-152.9868,152.9868,-.7843264,-.0561949,30,1
129,.20795599,.3895791,-.0082193,.9068294,4896,.1221153,3.554515,16.88545,.0416858,-.1270328,-941.4775,941.4775,-.5381576,-.5867519,55,1
130,.21105439,.3596429,-.0047069,.8952704,15277,.1079468,1.064141,4.93118,.0399368,-.1675525,-696.0778,696.0778,.3044643,.0030262,118,1
131,.81757318,.2718805,-.0030697,.9129099,2855,.2334874,.9383909,4.17541,.0364978,-.116638,-226.6572,226.6572,-.3516819,-.8040108,32,1
133,0,.3337491,-.0055732,.8835871,1172,.1555054,.9546518,3.054751,.0329408,-.1536142,138.4024,-138.4024,1.002358,1.091303,,1
134,.27537741,.3287004,-.0088647,.8969574,3829,-.0291033,2.536865,14.94169,.0459868,-.2085551,-398.6565,398.6565,-.8388914,-.5626509,31,1
137,0,.4759367,-.0097229,.9164704,6920,.0010422,1.503178,5.824492,.0194175,-.2033978,-1630.123,1630.123,2.166431,2.246815,40,1
139,.31673745,.3367336,-.0031375,.8973602,1522,.1008109,.9189458,3.770849,.0514071,-.0385372,221.0153,-221.0153,-.7422963,-.7480013,30,1
140,4.616e-21,.1621028,.0021756,.8978505,1553,.1343251,1.078795,3.532263,.0473387,.1809227,-14.05386,14.05386,-.3245679,-1.104549,14,1
141,.18303889,.5026226,-.0022877,.892563,2784,-.1439657,2.226516,16.57662,.0452234,-.0173452,-557.2852,557.2852,.5775691,1.183875,52,1
142,.28788772,.1920906,.0010701,.8848572,288,.1989508,.7706391,2.597825,.0330724,.087211,21.59178,-21.59178,-.7355129,-.8070192,13,1
144,0,.4519857,.0038794,.9068987,17007,.3434148,.8227462,5.4506,.0416171,.0612344,-376.9989,376.999,-1.639086,-1.999185,78,1
145,.22564508,.2074466,.0036079,.8872365,2871,.5273751,1.013672,3.496806,.0340264,.5891514,62.04242,-62.04243,-.5363079,-1.303985,23,1
146,.67565915,.0272078,.0003695,.9020386,1524,-.0251826,.9690868,2.927448,.0297128,.2879175,19.2592,-19.2592,-.9322648,-.2830822,,1
147,1.075e-20,.2072256,-.0019927,.903442,1822,.0025219,2.602798,16.52339,.0354847,-.0774465,-108.7974,108.7974,-.4142263,.1079845,35,1
148,0,.3737832,.0044071,.8783727,1433,.1051267,.8255858,3.346438,.0431839,.0984616,261.7263,-261.7263,.9645596,.6198157,29,1
149,.05797337,.2954296,-.0063991,.9188424,3670,.3403793,.9494553,3.331338,.0342945,-.2072889,47.58768,-47.58765,-.4581088,-.8559588,22,1
150,.86029809,.2420547,-.0007236,.9306531,766,-.0156367,.5112134,1.480703,.0241018,-.1356906,15.59711,-15.59711,-.9778802,-1.079245,,1
154,0,.407586,.0038432,.9170095,1323,-.1265315,.9673735,3.911677,.0390932,.1370588,141.8041,-141.8041,.9575816,1.292162,26,1
155,.04945951,.4075557,.0007639,.8813684,4834,.2016892,.8160728,3.794194,.0414708,.0151924,330.5044,-330.5043,-.1786159,-.4812402,68,1
156,.01265573,.4767693,-.0084913,.8917096,3599,.1167939,2.712394,19.93433,.040932,-.1487724,-289.6844,289.6844,-1.586052,-1.856141,79,1
158,0,.3943425,-.0012673,.9065181,3872,.1006029,2.357844,18.26806,.0340804,-.0342413,-185.5237,185.5237,-.7397183,-1.488462,52,1
161,0,.4051837,-.0083044,.9082726,7401,.2643649,1.019659,3.892795,.0315617,-.1519156,-968.9423,968.9423,-1.600777,-2.248407,49,1
163,0,.414939,.0005182,.9045948,2657,.0847016,2.426169,16.85725,.0355086,.0083628,-381.0381,381.0381,-.459843,-1.168616,44,1
164,.07113787,.4592198,-.0010084,.8896322,3315,.373715,3.014404,18.4268,.0415445,-.0150621,169.1596,-169.1596,.4454891,-1.077026,64,1
166,.34789146,.4546721,-.0009852,.9043322,6121,.3326881,1.043935,5.486454,.0390576,-.0247983,-594.8439,594.8439,-1.221328,-1.830871,69,1
170,.21280599,.266421,.0012309,.9057756,4417,-.0198381,1.345953,6.267787,.037779,.0326351,-74.1433,74.14334,-.8553122,-1.144748,43,1
171,0,.512519,-.0027357,.902803,4993,.2372992,2.034498,16.59361,.0298294,-.0384822,571.3616,-571.3616,.9846774,.2731418,64,1
172,.06987817,.2898813,-.0003686,.8908123,2801,.051757,2.154063,16.01238,.0357876,-.0125654,-109.3105,109.3105,-1.041901,-1.79399,55,1
173,.83480948,.4247353,.0044898,.8902119,1398,.0918843,3.863173,15.88964,.032418,.1761027,165.538,-165.538,-1.884314,-1.757873,29,1
175,.17396418,.3686339,.0068282,.9078452,1220,.4357459,.917452,3.542068,.03589,.156,-101.8621,101.8621,.834756,-.1493554,15,1
179,.26143605,.282276,-.0005861,.9085758,4474,.027343,1.02962,4.627704,.0282701,-.017608,-319.3825,319.3825,-.9597799,-.9498515,35,1
180,.3919199,.3081646,.0015828,.8890042,3706,-.083327,3.883471,16.52312,.0419177,.0263958,552.6752,-552.6752,-3.415654,-1.366357,43,1
181,1.706e-18,.4506911,-.0049437,.898279,2511,.0628134,2.083892,15.90232,.0403133,-.0563444,-434.9948,434.9948,-.6405922,-.5326471,53,1
183,.09376172,.5366433,-.0000398,.9051214,13097,.2128196,.7289835,3.582049,.0609001,-.0003617,1470.213,-1470.213,.162552,.1817895,80,1
184,.64342563,.2342874,.0030835,.8997853,1307,.6119897,2.576412,12.90296,.0312412,.1527671,157.9222,-157.9221,-.7675211,-1.852978,22,1
185,.57290639,.3650781,.0085528,.8919622,1006,.1760087,1.05731,3.971973,.0326706,.189226,183.7313,-183.7313,.2616055,-.1922621,16,1
186,.4565818,.2976855,-.0020724,.893188,1564,.1830307,2.23412,15.57049,.0360704,-.0876693,-62.03016,62.03016,-.3560826,-1.229398,45,1
187,.28327827,.4301688,-.0052328,.9158672,3999,.4014866,3.519495,16.73864,.0379935,-.0858417,-735.276,735.2759,1.402707,-1.097881,36,1
188,.32388495,.2915008,-.0032095,.8954854,1017,.4217834,.8849281,3.286792,.0975672,-.0580416,-60.80416,60.80415,-.2243449,-1.029661,25,1
190,.90874252,.1339523,-.0012127,.898156,2189,.1593197,.6996487,1.790974,.0236608,-.251848,-82.70122,82.70121,-1.037318,-1.356254,12,1
191,.1224027,.2168388,.0000895,.9035783,4565,.3973539,1.195888,4.019387,.0306773,.0051161,-212.0837,212.0837,-.9100119,-1.441853,25,1
192,.30936361,.4865433,-.0079809,.9101219,6403,.0487789,1.00865,3.575219,.0396487,-.0866582,-1816.706,1816.706,-.888716,-1.134053,34,1
193,.06702612,.3143249,.0017265,.9053754,860,-.3014913,1.129179,3.877146,.0241185,.0824017,99.26192,-99.26192,.0417015,.8618762,17,1
194,1.20e-101,.3677197,-.0060665,.9098042,2055,.1713297,1.506704,4.486081,.0387726,-.1192912,-390.1331,390.1331,1.148018,.5599514,18,1
195,2.959e-53,.2554406,.0003266,.9051055,939,.3764383,.5682614,1.752435,.0223866,.0187935,-101.6181,101.6181,.4921231,.2979117,,1
196,.4431714,.1879811,.0000669,.9056374,1618,.1483651,3.970298,15.0095,.0216751,.0053987,139.5343,-139.5343,.123463,-2.147398,13,1
197,.64635055,.303959,.0055512,.8885793,1338,-.2449853,4.243472,15.80708,.0187084,.3416082,162.471,-162.471,-2.609509,-.082014,,1
200,.34842384,.4187466,.0018936,.9095354,3688,.053028,2.873714,16.32996,.044205,.0222901,-325.1311,325.1312,-.9739893,-2.529492,30,1
201,1.049e-19,.3566587,-.0033676,.9133859,7631,.2867118,.9874811,4.358161,.0344957,-.0769215,-507.6006,507.6006,.3502048,-.1416752,39,1
203,4.945e-17,.415935,.0029943,.8987314,2166,.5123549,1.200924,4.816468,.0256718,.0685997,-393.0996,393.0996,1.430931,.7158116,17,1
204,.20451608,.278548,-.0025486,.8866457,2605,.4664665,1.215533,5.576516,.0538617,-.0842413,-145.4256,145.4256,.3749238,-.0578143,49,1
205,0,.4881036,-.001262,.8992753,10402,.3205185,.931968,3.408804,.0429459,-.0130998,457.3556,-457.3555,-.4370362,-1.12346,48,1
207,2.055e-59,.284957,.0031883,.8935699,301,.3753581,6.700317,17.29907,.0186315,.2830998,40.12448,-40.12449,-1.747925,-4.73951,15,1
208,.12507237,.4677837,.0035026,.8793383,2353,-.0249294,3.083637,17.23309,.0475782,.0421219,462.3555,-462.3555,-.6561996,.0678395,27,1
209,1.251e-13,.1112953,.0001391,.8962326,1062,.3907105,.782479,2.494824,.0421088,.0220213,24.44455,-24.44454,-.15027,-.7770159,18,1
210,0,.3908774,-.003152,.8968202,1757,.0871402,3.822073,15.32029,.0416527,-.0407474,213.33,-213.33,-2.391723,-.8908691,27,1
212,.55045494,.2602592,-.0003217,.8897229,985,-.095505,1.193806,4.688704,.0424853,-.0071513,93.02618,-93.02618,-.2868672,-.3662924,26,1
213,0,.2761668,-.0042012,.9124543,3001,.2492864,.7621665,2.564752,.0364233,-.1862388,-165.3388,165.3388,-.5390707,-.8647799,25,1
214,3.517e-15,.2064232,-.0034831,.9135734,1455,.0232495,3.947385,13.89852,.0509338,-.1032977,-146.5185,146.5186,-2.77389,-.9662797,,1
217,.87865524,.0494969,.0016024,.8955635,607,.2098817,1.077643,2.512392,.0337814,.3964814,23.97353,-23.97353,.1632164,1.038568,,1
218,4.674e-77,.2751424,.0003749,.9111521,263,.0383445,4.40005,15.22489,.0405132,.0397658,-12.63857,12.63857,-.5022123,-1.875774,16,1
219,0,.2325547,-.004343,.8848945,2544,.4635757,2.881805,16.00161,.0503887,-.1239653,-286.2892,286.2892,-1.743121,-1.819892,29,1
220,0,.2206771,.0000974,.8968787,286,.7074126,1.005172,4.323236,.037082,.0095315,16.13006,-16.13006,1.387381,.619095,19,1
222,.21881648,.3437475,.0045535,.9023496,4284,.079165,3.023741,15.61201,.0269661,.3156247,343.5429,-343.5429,-1.876131,-2.171172,46,1
223,.07873802,.5688995,-.0069613,.9040171,15565,.1007847,.9853415,5.29335,.0344152,-.0587596,-107.9468,107.9467,-.9866993,-1.261728,80,1
225,1.956e-15,.373504,-.0014189,.8984506,4517,.004268,4.215757,16.49749,.0391744,-.0306168,-75.22271,75.22272,-.7257905,-1.94527,35,1
226,.05228956,.3009559,-.0030722,.9028443,2663,.1965435,.9953077,4.041475,.0415476,-.0708328,-179.2272,179.2272,-1.505221,-1.750952,60,1
227,8.593e-18,.4460505,.0002828,.9038106,21688,.2489499,1.112473,5.090755,.0439747,.0068243,480.5878,-480.5877,1.376528,.7271636,99,1
230,0,.2700094,-.0001684,.9131854,3286,.2251032,2.717859,18.94144,.0409282,-.0115195,-16.16266,16.16266,1.07241,-.368509,63,1
231,3.132e-32,.3221308,.0013105,.9096581,1086,.0705153,2.951211,18.11518,.036276,.0428626,21.80018,-21.80017,.1731207,-.6081567,61,1
232,.4695931,.4187619,-.0025666,.8934634,6105,.1862003,.7941853,4.124439,.0383313,-.0671444,-367.295,367.295,1.415453,1.227684,90,1
233,4.354e-14,.3474814,-.0044454,.891972,2518,.4772778,1.029979,5.3234,.038127,-.1290359,-206.6939,206.694,1.101752,.1563425,58,1
234,6.301e-35,.3496215,.000281,.8808282,6123,.1405843,1.929539,16.23616,.0445023,.0062217,210.103,-210.1031,-1.019629,-1.655811,72,1
235,.27477976,.5476127,.0016649,.8871226,2963,.1884211,2.542277,16.9564,.0362718,.0149392,227.9589,-227.9589,-1.432168,-2.412728,72,1
236,.1606273,.3419832,.0041096,.9025788,2560,.0026879,3.288213,17.58642,.0367388,.1163454,144.1297,-144.1297,-1.946223,-.7291598,51,1
238,3.553e-09,.325953,.0024736,.9014219,2768,.0317535,1.963768,16.14464,.0433619,.0618183,40.63895,-40.63894,2.355881,1.595445,69,1
239,.14400623,.2908942,-.0058414,.8979802,3664,.0341933,1.139094,5.044487,.0343894,-.1421028,-294.1523,294.1522,-.9900654,-1.136667,63,1
240,3.3208814,.0136759,.0004667,.856833,528,.4884778,2.2302,6.367162,.0420448,.6301217,4.079663,-4.07967,-4.420906,-4.861858,,1
242,.52194168,.1353877,.0010849,.9201277,1196,-.1058095,4.807928,16.46219,.0339612,.1594559,28.13111,-28.13111,-4.033054,-1.270275,18,1
243,.63934122,.1213483,.00048,.8927534,802,.7381452,1.212094,3.710304,.0411375,.0794314,-7.8324,7.832396,-.4253092,-2.279973,,1
244,.67896711,.357754,-.00727,.9009718,2519,.0083493,1.4541,7.212119,.0425287,-.1879937,-238.6216,238.6216,.8263788,1.029043,65,1
245,.10569443,.3514272,-.0016973,.8929503,3393,.299542,1.211967,5.742264,.0417002,-.033042,-251.0882,251.0882,.5684469,.0578606,64,1
246,.23028947,.3413379,-.000457,.8843719,3334,.1245177,3.732854,16.40019,.0346561,-.0225796,34.99124,-34.99124,-.386245,-.6182313,59,1
248,.3452674,.3000433,-.0030798,.9217506,804,-.1295348,.9953493,3.694748,.040495,-.0704744,-80.21568,80.21569,.2227515,.4735726,27,1
249,.4133793,.1443654,.0004664,.9187512,1561,.4395267,3.571166,15.92789,.0383921,.0696891,10.85167,-10.85167,-1.460954,-4.462831,18,1
250,.15257852,.2228003,-.0040575,.9002451,1224,.0835958,1.082727,3.813617,.0239976,-.2646024,-142.4629,142.463,-.3239213,-.7599925,,1
251,0,.2874391,.0004159,.8973791,5801,.1933941,.7543284,2.875919,.0364479,.0269809,79.22271,-79.2227,-1.703423,-1.731052,52,1
253,.42116301,.3642072,-.0006623,.9011847,793,.0732219,3.110268,15.06791,.0223927,-.0872106,-18.78917,18.78917,.8201488,-.5362954,21,1
254,5.613e-17,.1099585,.0001137,.9069703,352,.3662369,3.926873,14.72117,.0251051,.0351138,.8071139,-.8071154,.3300776,-1.72871,13,1
256,0,.3219688,-.0038893,.9037386,1892,.2644175,1.189686,4.492764,.0313318,-.1655589,-213.2838,213.2838,.70188,.1482566,18,1
257,.47327533,.2689534,-.0014371,.8966038,835,-.0833313,3.611078,16.00506,.0388891,-.0353615,108.2287,-108.2287,-1.743424,-.2300608,16,1
258,.08658427,.4018706,-.0132277,.8852914,1329,.1841787,3.243569,14.00945,.0339178,-.2366598,-394.1264,394.1264,-.5185144,-1.687766,17,1
259,.58704745,.4999597,-.035445,.897958,2437,.2586513,.7769112,3.163343,.0503174,-.2547294,-852.5939,852.5939,-1.024017,-1.392287,32,1
260,1.482e-56,.1139476,-.0015207,.9095209,412,.6068674,4.218363,15.41627,.0355145,-.2026602,-10.7216,10.7216,.9089024,-2.201444,,1
261,1.0030767,.2176647,.0008376,.8941808,576,-.1371022,3.471936,15.81697,.0366999,.035588,66.19308,-66.19308,-1.227974,-.0213351,17,1
262,.42239253,.2103774,-.0042061,.9023415,1752,.2042917,1.312931,5.11889,.0440787,-.2399492,-98.46133,98.46134,-.1950531,-.618333,22,1
263,2.733e-90,.1513525,-.0041014,.9047073,732,.2030797,2.198923,7.478742,.0550837,-.1776761,-56.56258,56.56257,2.693205,2.709659,16,1
264,4.312e-19,.2425188,-.0034982,.8767627,2777,.1476916,3.678011,15.39701,.030988,-.1869241,-234.9073,234.9073,-1.954828,-2.624413,31,1
267,9.320e-21,.3678974,-.0082085,.8924175,2500,.0887628,.9855782,3.666282,.037969,-.1147293,150.0389,-150.0389,-.4331717,-.3372154,27,1
268,.0333942,.4337805,-.0035635,.8972219,12506,.3289174,.961962,3.967359,.0471635,-.0958205,-699.5641,699.564,.3090017,-.3888777,46,1
270,.35750527,.4717772,-.0020904,.9062285,3274,.5039495,.8240252,3.847805,.0473316,-.0279796,-370.7121,370.7121,.0885773,-.235857,26,1
273,.15295291,.4333056,.0001531,.8927622,12981,.2322143,.9227029,4.431517,.0549424,.0024847,905.2782,-905.2782,.1494953,-.1544742,75,1
276,6.239e-14,.0982091,.0009118,.9081274,1935,.3527505,.8905303,2.900192,.038958,.1407275,-5.169027,5.169025,-.7157884,-1.505615,14,1
277,8.141e-20,.4498959,-.0071462,.9165332,5016,.3325202,1.054913,4.230949,.0339725,-.1224097,-1070.222,1070.222,.5299808,-.0836533,30,1
278,.0486682,.4535462,.0022727,.9151456,9540,.3205885,1.142253,4.57032,.0386792,.0427743,-891.5683,891.5684,-1.487894,-2.084116,39,1
279,.22212056,.2518927,.0005185,.8951284,3345,.3509229,.9717498,3.021101,.0278518,.0370436,-43.12577,43.12577,.0190979,-.2163172,15,1
281,.17930326,.2498832,-.0000553,.9229154,880,.1827568,5.280382,17.43983,.0381433,-.0034587,29.56303,-29.56302,.6035745,-3.808099,29,1
282,0,.4779983,-.0009248,.9093176,4403,.0723809,.9181473,3.669887,.0474252,-.01067,-362.7416,362.7416,-.0218215,-.4602235,62,1
283,0,.432358,-.0101412,.9013048,18800,.1596902,.9191508,4.707111,.0414626,-.1071423,-3748.73,3748.729,-2.275743,-2.674702,175,1
284,0,.3825964,-.0019164,.9041471,3556,.0617428,2.581346,18.075,.0395907,-.0354084,-282.5836,282.5836,.0285787,-.381088,124,1
285,.32197396,.3867581,-.0000597,.9086083,3196,.1877037,1.620031,18.84989,.0329589,-.0011781,-242.1656,242.1657,-.1864225,-.8761495,146,1
288,.24274628,.3746403,-.0007277,.9047139,3102,.1919419,1.110309,5.114279,.0337251,-.0108392,-125.885,125.8851,.1927408,-.0624705,120,1
289,0,.3392604,6.37e-08,.9023255,1533,-.0038946,2.435993,17.49635,.037068,1.82e-06,23.06311,-23.06312,.9724621,1.612474,118,1
291,.45927945,.2714748,.0010594,.8955194,1237,-.0085583,2.299411,17.14938,.0383741,.0458058,14.20768,-14.20768,-1.813637,-1.199376,92,1
292,.03939517,.385715,-.0017892,.9092716,1916,.0241141,3.192514,19.04391,.0314193,-.0407286,-84.16637,84.16637,-.193104,-.5215214,99,1
295,.09920198,.4339022,-.000773,.906497,7705,-.0504052,4.561518,17.64099,.0307958,-.010398,455.0859,-455.086,-.4406447,-.1973473,100,1
296,.04339118,.2819779,-.0006223,.9034635,1585,.1091208,1.149194,4.358112,.0286342,-.0311006,-76.55131,76.55131,-.5517014,-.368007,26,1
297,.67997543,.3321204,.0004128,.9094938,539,.0190618,1.947859,16.16239,.0335476,.0109776,37.32368,-37.32368,-.5316507,-1.028714,64,1
299,.56651351,.2759007,.0013785,.9117015,2355,.2994828,.941995,3.698521,.0514484,.0400584,168.808,-168.808,.7983188,.1776166,33,1
300,5.116e-18,.3237458,-.0056644,.9048402,1506,.3355348,.8299078,3.656408,.0308251,-.2026313,-95.56683,95.56683,-.7370557,-1.265248,20,1
