hrr,mfx_10,pfx_10,pfx_fam_10,pfx_m0_10,mfx_25,pfx_25,pfx_fam_25,pfx_m0_25,mfx_50,pfx_50,pfx_fam_50,pfx_m0_50,mfx_75,pfx_75,pfx_fam_75,pfx_m0_75,mfx_90,pfx_90,pfx_fam_90,pfx_m0_90,mfx_mean,pfx_mean,pr_mean,pr_obs,pfx_fam_mean,pfx_m0_mean,mfx_sd,pfx_sd,pfx_fam_sd,pfx_m0_sd,mfx_count,pfx_count,hrr_group,eta
320,.000609,-.0054837,-.0311142,-.0022282,.0013563,-.0035206,-.002222,-.000147,.0028873,-.0018651,.0852984,.0001498,.0058068,-.0008823,.3400646,.0007902,.0091563,-.0003916,.489139,.0014864,.0040191,-.0024248,.3708109,.322781,.1695478,.0000195,.0034949,.0019191,.2101636,.002092,4991,4991,203,1
319,.0001304,-.0006317,-.0842491,-.000343,.0002086,-.0004182,-.0268532,-.0000886,.0003568,-.0002454,.047616,.0000229,.0006426,-.000151,.1624573,.000128,.001036,-.0000966,.2291229,.0003031,.0004903,-.000311,.4396299,.3981104,.0656734,4.09e-06,.0004127,.0002207,.1189274,.0003208,4657,4657,202,1
318,.0009732,-.0054819,-.0421134,-.0025191,.0017229,-.0035678,-.0163873,-.000183,.0032993,-.0020613,.0178591,.0002154,.0059304,-.0010824,.154764,.00093,.0090545,-.0005693,.3092113,.0018455,.0043148,-.0025587,.2397118,.2369254,.0790396,-7.10e-06,.0035614,.0019145,.1401103,.0022524,13270,13270,201,1
315,.0007271,-.0047323,-.0428299,-.0024779,.0012949,-.0029969,-.0110142,-.0002228,.0026382,-.0016182,.131415,.0001981,.0047646,-.0008525,.3072755,.0006087,.0074117,-.0004909,.3987566,.0020363,.0034972,-.002136,.4465703,.4356877,.1556602,.0000371,.0029766,.0016498,.1777327,.0024181,1345,1345,200,1
314,8.29e-27,0,-.0520073,0,1.58e-26,0,-.0107265,0,3.28e-26,0,.0812829,0,6.39e-26,0,.2959575,0,1.03e-25,0,.4764552,0,4.56e-26,0,.3160318,.2574715,.1488308,0,4.04e-26,0,.1998374,0,11042,11042,199,1
313,5.87e-29,0,-.0499807,0,1.23e-28,0,-.0016716,0,3.18e-28,0,.1141962,0,7.52e-28,0,.2420105,0,1.12e-27,0,.3251846,0,4.58e-28,0,.4620967,.2376471,.1276835,0,4.00e-28,0,.1535234,0,2550,2550,198,1
311,1.15e-11,0,-.0768609,0,3.24e-11,0,-.0153305,0,7.94e-11,0,.1657109,0,1.70e-10,0,.347078,0,2.89e-10,0,.4577622,0,1.20e-10,-4.42e-11,.4804868,.4353041,.1712092,1.57e-10,1.23e-10,1.33e-09,.2087738,6.87e-09,17675,17675,196,1
309,3.46e-15,0,-.0729893,0,7.42e-15,0,-.0173563,0,1.36e-14,0,.0587456,0,2.50e-14,0,.2021394,0,4.06e-14,0,.3224687,0,1.81e-14,0,.3458897,.3334197,.0941167,0,1.53e-14,0,.1553126,0,7717,7717,195,1
308,2.13e-35,0,-.0040465,0,5.54e-35,0,.0020481,0,1.44e-34,0,.0225154,0,2.70e-34,0,.0915445,0,4.06e-34,0,.280957,0,1.87e-34,0,.1346113,.1406954,.0825101,0,1.68e-34,0,.1396658,0,19297,19297,194,1
307,.0002697,-.0193607,-.0285054,-.0048937,.001107,-.0116923,.0030081,-.0003599,.0067493,-.0046017,.0607533,.0003669,.0175557,-.0008088,.1012532,.0018698,.0311531,-.0002118,.1737056,.0054229,.0117551,-.0073693,.5805333,.5099327,.0645022,.0001317,.0137702,.0078712,.0869617,.0073572,6242,6242,193,1
304,.0054754,-.0234439,-.0482041,-.0113436,.0091197,-.0159791,-.0062501,-.0006024,.0161667,-.0099051,.0893957,.0010928,.027097,-.0056032,.2884231,.0035883,.0427079,-.003091,.424862,.0076452,.0200796,-.0116638,.3261792,.310559,.1444543,-.0000487,.0151847,.0077866,.1845417,.0104377,2898,2898,192,1
303,0,0,-.0042285,0,0,0,.0021382,0,0,0,.0205998,0,0,0,.0639943,0,0,0,.1410926,0,0,0,.0799102,.0824502,.0505854,0,0,0,.0839432,0,28308,28308,191,1
301,.0002816,-.0024459,.0007424,-.0008794,.0007081,-.0016345,.0074998,.0000118,.0015297,-.0008953,.024906,.0000969,.0027017,-.000405,.0705109,.000297,.0040414,-.0001671,.1556645,.0006406,.001918,-.0011255,.0968575,.0919497,.0573658,-9.92e-06,.0016176,.0009048,.0860186,.0009051,76792,76792,190,1
300,6.51e-20,0,-.1062352,0,9.72e-20,0,-.0466489,0,1.56e-19,0,.0292572,0,2.85e-19,0,.2511922,0,4.40e-19,0,.3997751,0,2.16e-19,0,.3525984,.3563355,.096529,0,1.76e-19,0,.2011359,0,3362,3362,189,1
299,.013794,-.0298307,-.0156638,-.0170201,.0194279,-.0229879,.0062583,-.0003157,.0276231,-.0168436,.0517534,.0019185,.0387018,-.0120541,.1254712,.0054506,.0508447,-.0076633,.2176042,.0102194,.0306209,-.0179675,.2157153,.2073942,.0787125,-.0000953,.0164011,.0085108,.098742,.0126058,7276,7276,188,1
297,.0038783,-.0264443,-.000646,-.0120894,.0083422,-.0172618,.0119155,2.59e-10,.0182175,-.0094029,.038513,.0010387,.0308033,-.0044957,.1040341,.0036723,.0470327,-.0022594,.2609607,.0082929,.0217208,-.0121303,.126294,.1272189,.0863825,-.0001747,.0166811,.0096062,.1234989,.0103315,2028,2028,187,1
296,.000533,-.0025404,-.0307704,-.0011996,.0009942,-.0017737,-.0009063,-.0000679,.0017301,-.0011363,.0786728,.0001159,.0028094,-.0006635,.2223842,.0004332,.0040639,-.0003188,.33301,.0008182,.0020991,-.0013025,.3363489,.2628148,.1163249,.0000116,.0015521,.0008355,.1459417,.0010603,3375,3375,186,1
295,.0005568,-.0050618,-.0460008,-.002183,.0013546,-.0034261,-.0081864,-.0002319,.0029766,-.0019773,.0398403,.0001098,.0053251,-.0008612,.2295653,.0007525,.0082116,-.0003431,.3896917,.0016831,.003834,-.0023712,.3162159,.3097571,.1134783,4.82e-06,.0033433,.0018547,.1764802,.0022261,19596,19596,185,1
292,.0001587,-.0014967,-.0011803,-.0004697,.0003651,-.0009084,.0052627,1.46e-06,.0007492,-.0004562,.0229223,.0000442,.0014556,-.0002223,.088103,.0001656,.0024016,-.0001004,.2620342,.0004157,.0010708,-.0006459,.1247781,.1307607,.0779151,-5.00e-06,.0010184,.0005749,.1269921,.0005507,9070,9070,183,1
291,.0033306,-.020686,.0039569,-.0102508,.006542,-.0148137,.0133636,.0001018,.014573,-.0081877,.0462805,.0009297,.0262917,-.0035804,.1034248,.0032439,.0379454,-.0017765,.1754702,.0069025,.0182133,-.0098855,.1301686,.1157367,.0718947,-.0002407,.0146855,.0073494,.0812141,.0088098,4588,4588,182,1
289,0,0,.0031717,0,0,0,.0121675,0,0,0,.0380444,0,0,0,.1085971,0,0,0,.2341364,0,0,0,.1193754,.1247374,.0825412,0,0,0,.1094355,0,6189,6189,181,1
288,.0007907,-.0098937,-.0007672,-.0041311,.0024685,-.0067739,.0047789,-8.68e-06,.006208,-.0037218,.0323784,.0003137,.0110879,-.001401,.1159496,.0014625,.0165259,-.000445,.2355888,.0031173,.0077445,-.0045572,.1396438,.1413588,.0815056,6.98e-06,.0068301,.0037982,.1167698,.0039035,12776,12776,180,1
285,.0014483,-.015094,.0007249,-.0049789,.0033285,-.0095328,.0090473,-.0000195,.0077732,-.0046846,.0383942,.0004134,.0156237,-.0018789,.1433748,.0019252,.0254857,-.0008322,.3153224,.004258,.010987,-.0064517,.1594356,.1577391,.102414,-.0000418,.0103671,.0057204,.138955,.0055164,11500,11500,179,1
284,0,0,.0019448,0,0,0,.0088639,0,0,0,.0311143,0,0,0,.094585,0,0,0,.2103274,0,0,0,.1068911,.1104622,.0734503,0,0,0,.1024901,0,17807,17807,178,1
283,0,0,-.0046862,0,0,0,.0017643,0,0,0,.0229838,0,0,0,.1045054,0,0,0,.2727682,0,0,0,.1482894,.1207887,.0803449,0,0,0,.1280198,0,77499,77499,177,1
282,0,0,-.0301457,0,0,0,-.0063081,0,0,0,.0368607,0,0,0,.2821451,0,0,0,.5068966,0,0,0,.26518,.2593206,.144049,0,0,0,.2113038,0,12070,12070,176,1
281,.0011831,-.0109037,-.0896471,-.0030615,.002989,-.007347,-.0198452,-.0002621,.0058169,-.0039319,.1537193,.0003567,.0112253,-.0021726,.2873077,.001132,.0186401,-.0008488,.4122204,.0021764,.0080195,-.0050658,.4942182,.4879189,.1463616,-8.23e-06,.0068723,.0037949,.1910168,.0034593,1283,1283,175,1
279,.0023162,-.0103466,-.0407814,-.0050461,.0041205,-.007368,-.0141759,-.0002901,.0073151,-.004572,.0173483,.0005283,.0121228,-.0025213,.095087,.0019134,.0175707,-.0013564,.2035921,.0039037,.0089538,-.0052931,.2167938,.2118563,.0511051,.0000625,.0067497,.0035701,.1025952,.0044342,11555,11555,173,1
278,.0003829,-.0025264,-.0576578,-.001052,.0007377,-.0016996,-.0196138,-.0000575,.0014685,-.0009594,.0320307,.0000864,.0026523,-.0004795,.2169807,.0003635,.0040166,-.0002528,.4507123,.000726,.0019139,-.0011923,.2641051,.2166066,.1153226,-.0000109,.0015914,.0008998,.1994483,.0009277,26929,26929,172,1
277,5.97e-22,0,-.0503009,0,1.07e-21,0,-.0128723,0,1.85e-21,0,.0913766,0,3.38e-21,0,.1830997,0,5.76e-21,0,.2820674,0,2.62e-21,0,.3502618,.3469225,.0988616,0,2.36e-21,0,.1319093,0,12510,12510,171,1
276,5.01e-16,0,-.0747424,0,1.15e-15,0,-.0098331,0,2.24e-15,0,.0259689,0,3.90e-15,0,.0853395,0,6.62e-15,0,.1721668,0,2.85e-15,0,.4719052,.3421562,.037714,0,2.26e-15,0,.0926938,0,3098,3098,170,1
273,.0011884,-.0055651,-.0106362,-.0026896,.0022425,-.0037977,.0009666,-.0000354,.0038376,-.0023433,.0309655,.0002915,.006221,-.001307,.1141458,.0009858,.0092943,-.000661,.2773522,.0020836,.0047269,-.0028032,.1508429,.1546537,.0840784,.0000305,.0036472,.0020238,.1311349,.0023743,57632,57632,167,1
270,.0014313,-.0173432,-.1442651,-.0073453,.0035487,-.0105965,-.0593298,-.0012637,.0081506,-.0054197,.1178484,.0006118,.0158905,-.0025258,.4041287,.002819,.027846,-.000939,.5427823,.0057387,.0116007,-.0075116,.4535805,.45481,.1659639,.0001826,.0110777,.0066947,.2626859,.006905,6185,6185,166,1
268,.0002455,-.0013542,-.0238059,-.0006862,.0005169,-.0009432,-.0026073,-.0000146,.0009331,-.0005821,.0343317,.000064,.0015471,-.0003067,.1354458,.0002438,.0023007,-.0001403,.3177472,.0005136,.0011511,-.0006783,.1786436,.1776699,.0941488,1.90e-06,.000914,.0004841,.1509808,.0005918,48607,48607,165,1
267,2.01e-23,0,-.0737038,0,5.63e-23,0,-.0199091,0,1.50e-22,0,.1796012,0,3.16e-22,0,.3245921,0,5.63e-22,0,.4296523,0,2.33e-22,0,.5621505,.3321854,.1647356,0,2.57e-22,0,.1956811,0,3775,3775,164,1
264,1.25e-21,0,-.0656281,0,4.80e-21,0,.0150566,0,1.57e-20,0,.2629016,0,3.27e-20,0,.4180064,0,5.01e-20,0,.5278957,0,2.09e-20,0,.5084571,.293016,.226554,0,1.96e-20,0,.2350103,0,2563,2563,163,1
263,0,0,-.0640467,0,0,0,-.0153439,0,0,0,.0750773,0,0,0,.1327808,0,0,0,.2364426,0,0,0,.5748975,.5526802,.0739248,0,0,0,.1279994,0,1082,1082,162,1
262,.0027984,-.0174312,-.0448211,-.008713,.0053404,-.0116301,-.0214484,-.0005391,.0108715,-.0066756,.0008319,.0004855,.0190757,-.0031201,.1068921,.0028872,.0298908,-.0015845,.2322482,.0066505,.0141861,-.0083568,.2475851,.2231951,.0503136,.0000161,.0123486,.0067878,.1086086,.0078379,5596,5596,161,1
261,.0111392,-.0493346,-.0442593,-.0304732,.020157,-.03309,-.0187094,-.002235,.0344523,-.0202066,.0110042,.0027655,.0585525,-.0113693,.1272584,.0115606,.0843067,-.0065458,.2341102,.0234464,.0432459,-.0247108,.2643057,.2486051,.0575063,.0004926,.0327538,.0175347,.110438,.0240033,1613,1613,160,1
260,0,0,-.0508019,0,0,0,-.014007,0,0,0,.0062622,0,0,0,.063598,0,0,0,.1203451,0,0,0,.3261915,.2497041,.0400211,0,0,0,.1279513,0,845,845,159,1
259,.0001404,-.0290128,-.0521036,-.0130689,.0010785,-.0178002,.0368906,-.0013029,.0112865,-.0072542,.2593582,.0004955,.0293132,-.0008067,.3842413,.0039039,.0489108,-.0001189,.5123579,.0097378,.0193097,-.0110858,.6139099,.5813614,.2339476,-.0001662,.0230168,.0119871,.2150392,.0150077,3423,3423,158,1
258,.0008923,-.003975,-.0999357,-.0028548,.0014743,-.0026894,-.0394304,-.000616,.0026971,-.0017452,.1100344,.0002501,.004565,-.0009432,.3239589,.0009462,.0069202,-.0006146,.4288383,.0023075,.0034166,-.0020266,.4312043,.3697183,.1409177,2.55e-07,.0027073,.0013501,.2070133,.0023956,2556,2556,157,1
257,.0046598,-.0322831,-.1828448,-.0170849,.0094999,-.0224435,-.043764,-.0033693,.0223536,-.0132136,.0827739,.000826,.0388146,-.0065969,.2652256,.0056464,.0565999,-.0032934,.3759646,.0138921,.0267274,-.0152822,.475212,.4434907,.0955685,-.0001103,.0212146,.0102972,.2001928,.015328,1398,1398,156,1
256,0,0,-.1030494,0,0,0,-.0342057,0,0,0,.0625025,0,0,0,.3010356,0,0,0,.4367035,0,0,0,.3885536,.3981813,.1258272,0,0,0,.2036587,0,3629,3629,155,1
254,5.05e-19,0,.0112955,0,2.15e-18,0,.0458353,0,4.19e-18,0,.1527891,0,6.62e-18,0,.2016346,0,6.98e-18,0,.4244168,0,4.30e-18,0,.4755682,.1940928,.1510735,0,2.83e-18,0,.155675,0,237,237,154,1
253,.000576,-.017433,-.0889964,-.0045531,.0020514,-.0103452,-.0365526,-.0006221,.0064326,-.0043462,.1504515,.0002531,.0156371,-.0013637,.4124687,.0021276,.0266876,-.0003669,.5667439,.0045848,.0107957,-.0069956,.4897745,.4842186,.1943966,.000178,.0122,.0073469,.2553518,.0053746,1299,1299,153,1
251,0,0,-.0370098,0,0,0,.0176737,0,0,0,.137084,0,0,0,.31911,0,0,0,.4637696,0,0,0,.3743857,.2815073,.1723683,0,0,0,.1979089,0,8625,8625,152,1
250,.0016975,-.0107,-.1296899,-.004307,.0034677,-.0076788,-.0204096,-.0005369,.0069264,-.0043995,.1659662,.0006143,.0126691,-.0024076,.2773324,.0016066,.017419,-.0012934,.3939562,.0029839,.0084381,-.0051628,.5466877,.3677991,.14406,.0000876,.0063594,.0033811,.1998391,.0041611,1354,1354,151,1
249,.0067268,-.0323408,-.0343863,-.0119231,.0170007,-.0282911,.0040783,-.0002759,.0329693,-.0201621,.0644386,.0013433,.0483651,-.0112734,.1803281,.0045996,.0513617,-.0037583,.247911,.0072969,.0321099,-.0192648,.4134431,.1435803,.0875102,.0004799,.0185412,.0100134,.1097449,.0125908,2173,2173,150,1
248,.0061497,-.0233654,.0125093,-.0037795,.0093902,-.0161842,.0386429,-.000066,.0161072,-.0104999,.1907233,.0017477,.0264968,-.0060308,.3451965,.0036195,.0380961,-.0042787,.404943,.0048301,.018837,-.0119131,.3812338,.1756869,.1956169,.0007894,.0121982,.0070526,.1569989,.0064198,1201,1201,149,1
246,.0018626,-.0109548,-.0136484,-.0061857,.0041979,-.0076076,.0026098,-.0005396,.0077018,-.0045899,.0589404,.0005296,.0129286,-.0025579,.1522487,.0021927,.0190593,-.0010592,.2577574,.0047992,.0095082,-.0054315,.2139875,.1967657,.0917654,-.0000608,.0076699,.0038508,.1134485,.0052466,11440,11440,148,1
245,.0005952,-.0039254,-.011296,-.0020159,.0012343,-.0026364,-.0007944,-.0000307,.002533,-.0015207,.0206744,.000169,.0044001,-.0007356,.1112535,.0006817,.0068533,-.0003333,.2763467,.0014434,.0033006,-.00189,.1610009,.1620597,.0778085,-.0000187,.0029824,.0015304,.1226137,.0018305,13711,13711,147,1
244,.0045262,-.0268298,-.0152766,-.0129763,.0095725,-.0180971,-.0002131,-.0002286,.0181663,-.0107379,.0274131,.0010537,.0302876,-.0051561,.1211287,.0044074,.0465179,-.0022201,.2641357,.0099565,.0225034,-.0129537,.1522698,.1550455,.08052,.0000292,.0180176,.0101101,.1254265,.0113945,10326,10326,146,1
243,.0049395,-.0455078,-.0487759,-.0165792,.0132388,-.0331159,0,-.0008475,.0332718,-.0212567,.0578222,.0016518,.0531369,-.0083411,.1720297,.0060325,.0771578,-.0032387,.2591164,.0096634,.0377488,-.0220213,.5039614,.2685371,.0796049,-.0002407,.030418,.015217,.1279,.0179974,998,998,145,1
242,.0068547,-.0364068,-.0295724,-.0056309,.0149725,-.0288154,.0026397,-2.93e-10,.0291854,-.0175682,.0530374,.0019511,.0444836,-.0086827,.1249399,.0053893,.0598439,-.0044025,.1851895,.0084648,.0308851,-.0189721,.2877918,.1444615,.0713474,.0013871,.0192558,.0116786,.0982269,.0090851,1959,1959,144,1
240,0,-.1938994,-.0072001,-.0165866,0,-.0619657,0,0,.0070267,-.0038324,0,0,.1666735,0,.0100992,.0158241,.2757176,0,.0893353,.0511649,.0922652,-.0525915,.753,.3142857,.0221319,.0043269,.1458461,.07788,.0576083,.1199619,105,105,143,1
239,.0018841,-.0066185,-.0292169,-.0034401,.0032511,-.0049801,-.0028215,-.0001168,.0053654,-.0033009,.0298763,.000356,.0081429,-.0019954,.1017298,.0012309,.0110261,-.0010704,.1804094,.0025175,.0060744,-.0036099,.1755778,.168312,.0566973,.0000396,.0039463,.0021322,.0886215,.0028056,14384,14384,142,1
238,1.30e-11,0,-.0247263,0,4.58e-11,0,-.0002246,0,1.02e-10,0,.0484753,0,1.98e-10,0,.2217015,0,3.16e-10,0,.3696207,0,1.40e-10,-2.20e-10,.2947623,.2875555,.1158521,1.52e-10,1.28e-10,3.09e-09,.1641103,5.76e-09,6983,6983,141,1
236,.001667,-.0091678,-.0394006,-.0046508,.0034174,-.0062134,-.0058839,-.0002771,.0060486,-.0038259,.0568321,.0003732,.0101053,-.0022059,.2223377,.0016892,.015414,-.0010281,.3491275,.00336,.0075244,-.0044756,.2763518,.275816,.1105735,.0000224,.0058206,.0030369,.1553539,.0038795,6740,6740,140,1
235,.0011813,-.0116159,-.0243255,-.0051609,.0027631,-.0074612,-.0048079,-.0002579,.006658,-.0040281,.0352083,.0003484,.0123594,-.0016529,.2252135,.0020128,.0199402,-.0006929,.5596528,.0048159,.008947,-.0052081,.2288259,.2374473,.1429336,.000066,.0084209,.0044946,.2185217,.0052682,9480,9480,139,1
234,3.61e-37,0,-.005858,0,1.09e-36,0,.005057,0,2.01e-36,0,.0433671,0,3.19e-36,0,.135231,0,4.64e-36,0,.2614217,0,2.35e-36,0,.1583846,.1430911,.0879207,0,1.82e-36,0,.1192597,0,21979,21979,138,1
233,2.77e-16,0,-.0085882,0,6.53e-16,0,.0020619,0,1.30e-15,0,.0288987,0,2.18e-15,0,.1088482,0,3.22e-15,0,.253973,0,1.57e-15,0,.1471582,.1502626,.0785132,0,1.23e-15,0,.1206315,0,10282,10282,137,1
232,.0031219,-.0197088,-.0046506,-.0100733,.0071902,-.013349,.0052133,-.0003003,.0134627,-.0078624,.0419347,.0007765,.0225359,-.0038625,.1455274,.0034777,.0341323,-.0015352,.3171148,.0077081,.0166512,-.0094941,.1701985,.1717282,.1003072,.0000176,.0134923,.0073567,.1411507,.0088665,23840,23840,136,1
231,3.82e-34,0,-.0038915,0,6.23e-34,0,.0106726,0,1.18e-33,0,.0537262,0,2.06e-33,0,.1907884,0,3.09e-33,0,.4158602,0,1.49e-33,0,.2134604,.2176425,.1289629,0,1.13e-33,0,.1684833,0,2596,2596,135,1
230,0,0,-.0018903,0,0,0,.0198799,0,0,0,.0938678,0,0,0,.2259398,0,0,0,.3745117,0,0,0,.278504,.1675878,.1391142,0,0,0,.144593,0,6152,6152,134,1
227,5.35e-20,0,-.0067493,0,1.14e-19,0,.0024969,0,2.16e-19,0,.0300973,0,3.57e-19,0,.1133568,0,5.24e-19,0,.330447,0,2.62e-19,0,.1440034,.1475587,.0953243,0,2.07e-19,0,.1508432,0,90791,90791,133,1
226,.0003489,-.0024965,-.0074186,-.0008554,.0006925,-.0016069,.0015162,-3.72e-06,.0014228,-.0008649,.0230844,.0000793,.0025728,-.0004095,.0954823,.0003429,.0041689,-.0001963,.2252228,.0007022,.0019011,-.0011304,.1559507,.1452948,.0700189,5.20e-06,.0016761,.0009211,.1117186,.000911,9904,9904,132,1
225,1.56e-17,0,-.0406762,0,2.85e-17,0,-.0145246,0,5.29e-17,0,.0378906,0,9.07e-17,0,.198466,0,1.52e-16,0,.3479234,0,6.96e-17,0,.265272,.1989776,.1002299,0,6.00e-17,0,.1502423,0,13107,13107,131,1
223,.0005687,-.0035025,-.0120327,-.0015787,.0012449,-.0023327,.0002282,-.0000316,.0022417,-.0013956,.0318108,.0001355,.0037849,-.0007438,.1187138,.0005497,.00586,-.0003114,.2434393,.0011712,.0028344,-.0016891,.1695833,.1656913,.078107,-.0000133,.0023376,.001274,.1160842,.0014446,63739,63739,130,1
222,.002141,-.0136431,-.0272684,-.0062143,.0047949,-.0099764,.0068981,-.0002826,.0095542,-.0060596,.1124995,.0007053,.0159881,-.0032028,.3002783,.0023281,.02391,-.0013629,.4457467,.0039741,.0112557,-.0068716,.3497854,.2795867,.1644079,.0000445,.0083673,.0045908,.1837268,.0053888,8323,8323,129,1
220,0,0,-.0051422,0,0,0,.0095264,0,0,0,.0682513,0,0,0,.1846485,0,0,0,.2705655,0,0,0,.275364,.2542087,.1030886,0,0,0,.113583,0,594,594,127,1
219,0,0,-.0690336,0,0,0,-.0125057,0,0,0,.0563532,0,0,0,.1756569,0,0,0,.2820837,0,0,0,.3769369,.2579177,.0828038,0,0,0,.135477,0,5273,5273,126,1
218,0,0,-.0808913,0,0,0,-.0124579,0,0,0,.075421,0,0,0,.3015848,0,0,0,.4192394,0,0,0,.3245294,.3057325,.1317472,0,0,0,.1982671,0,471,471,125,1
217,0,-.0056191,-.0079711,-.0020403,0,-.0025144,0,-.0003684,.0007687,-.000595,.0203947,0,.0034743,0,.0604922,.0008166,.0097771,0,.1226624,.0030599,.003639,-.0022541,.8779345,.8103728,.0364372,.0000624,.0077878,.0043987,.0565354,.0032286,617,617,124,1
214,3.86e-17,0,-.0913266,0,7.80e-17,0,-.021509,0,1.63e-16,0,.0690189,0,2.67e-16,0,.1639634,0,4.00e-16,0,.2217987,0,1.87e-16,0,.4485402,.2712996,.0700723,0,1.38e-16,0,.1221679,0,2547,2547,122,1
213,0,0,-.0202315,0,0,0,-.0028308,0,0,0,.0374243,0,0,0,.1523919,0,0,0,.2570091,0,0,0,.2585611,.2091634,.0813238,0,0,0,.112289,0,8534,8534,121,1
212,.002642,-.0303826,-.0538114,-.011399,.0071986,-.0211156,-.0161319,-.0004241,.0193023,-.0108218,.0285333,.001094,.0350861,-.0040212,.154631,.0044845,.0513206,-.0014257,.4054102,.0084078,.023645,-.013637,.2799487,.1923792,.0951912,-.000068,.0198611,.0110703,.1667569,.010439,2152,2152,120,1
210,0,0,-.0272439,0,0,0,.0081441,0,0,0,.2099393,0,0,0,.2955608,0,0,0,.3573478,0,0,0,.5426836,.483549,.1709612,0,0,0,.1530759,0,2705,2705,119,1
209,3.35e-16,0,-.0225541,0,2.16e-15,0,.0597225,0,6.24e-15,0,.1294411,0,1.08e-14,0,.2349317,0,1.49e-14,0,.3807442,0,7.24e-15,0,.5081381,.193133,.1553625,0,6.13e-15,0,.1501285,0,699,699,118,1
208,.000198,-.0043799,-.0920897,-.0017768,.000551,-.0021622,-.0442184,-.000362,.0014593,-.0009323,.0581359,.0000777,.0035039,-.0003412,.3599771,.0008057,.0072702,-.0001216,.475993,.001824,.0027511,-.0016598,.4262982,.4193482,.1517657,.000057,.0034766,.0019803,.2271466,.0019203,4817,4817,117,1
207,0,0,-.1951751,0,0,0,-.1000355,0,0,0,.0261831,0,0,0,.3008192,0,0,0,.3934004,0,0,0,.3980937,.3373494,.0954584,0,0,0,.2266212,0,581,581,116,1
205,0,0,-.034503,0,0,0,-.0077888,0,0,0,.0377622,0,0,0,.1362435,0,0,0,.2534202,0,0,0,.2158199,.2015912,.0775235,0,0,0,.1213362,0,36450,36450,115,1
204,.001925,-.0103994,-.0356929,-.0064803,.0048944,-.0075316,-.0044323,-.0002659,.0083577,-.0050351,.045678,.0006227,.0126329,-.0030253,.1463869,.0023536,.0182932,-.0011506,.2657872,.0044989,.0095346,-.0055266,.2460969,.2440651,.0838372,.0000774,.0068094,.0034721,.126786,.0048833,7498,7498,114,1
203,6.84e-19,0,-.0762135,0,1.01e-18,0,-.0463207,0,1.56e-18,0,.0054114,0,2.45e-18,0,.2505822,0,3.69e-18,0,.3772689,0,1.95e-18,0,.3004637,.3030359,.0898444,0,1.41e-18,0,.1747077,0,5468,5468,113,1
201,1.20e-21,0,-.0645601,0,2.18e-21,0,-.0220789,0,3.61e-21,0,.0391694,0,5.61e-21,0,.1565193,0,8.36e-21,0,.2857904,0,4.33e-21,0,.2793772,.2751384,.0770013,0,3.18e-21,0,.1379274,0,22585,22585,112,1
200,.0004445,-.0123359,-.0935839,-.003823,.0011168,-.0063465,-.0305606,-.0004137,.0038162,-.0023828,.1588104,.0002683,.0099847,-.000788,.3061109,.0017537,.0194895,-.0003474,.4105316,.0036567,.0073908,-.0046052,.5128864,.4177298,.1446175,-.0000103,.0091886,.0054212,.2003957,.0045145,6114,6114,111,1
197,.0030611,-.0316061,-.0993121,-.0121642,.007022,-.0196417,-.0419552,-.0032043,.0143508,-.0094579,.1442226,.0019551,.0312696,-.0046891,.2964549,.0052404,.0529012,-.0021151,.3792603,.0092445,.0218499,-.0135417,.4635159,.2922193,.1322276,.000021,.0207639,.0118583,.1895773,.011418,2262,2262,110,1
196,.0003098,-.0161206,-.0758402,-.0062306,.0011911,-.0098027,0,-.0008859,.0055821,-.00376,.0990078,.0001929,.0138477,-.0008941,.1590688,.0013949,.0257008,-.0002431,.2275896,.0055414,.0100354,-.0064265,.6439945,.5130937,.0902191,-.0001179,.0126486,.0071964,.1316835,.0075425,2253,2253,109,1
195,0,0,-.0723845,0,0,0,.0517424,0,0,0,.149234,0,0,0,.2369692,0,0,0,.3918578,0,0,0,.7354354,.7333924,.1496274,0,0,0,.1734054,0,1129,1129,108,1
194,0,0,-.1715162,0,0,0,-.0573856,0,0,0,.0159202,0,0,0,.2648291,0,0,0,.3683109,0,0,0,.3560147,.3473837,.0792866,0,0,0,.2015216,0,4816,4816,107,1
193,.0005181,-.003563,-.0900952,-.001833,.0011553,-.0023365,-.033842,-.0002129,.0021602,-.0014319,.0380946,.0001512,.0037471,-.0008042,.2043917,.000663,.0057459,-.0003503,.4278846,.0013548,.0027936,-.0017136,.3079563,.217866,.1022053,-.0000191,.0023369,.0012192,.1932915,.0015468,2015,2015,106,1
192,.0017578,-.0164933,-.1190086,-.00695,.004248,-.010525,-.0403294,-.0010183,.0087593,-.0057316,.0422042,.0004173,.0167945,-.002876,.2472504,.0023686,.0257983,-.0012416,.3996514,.0058535,.0120644,-.0073746,.3975295,.3719326,.1016151,.0000281,.0109833,.0058824,.2048886,.0072744,13774,13774,105,1
191,.0010905,-.0058956,-.0552534,-.0030037,.0020396,-.0038781,-.0144321,-.0003861,.0036145,-.0022945,.1080163,.00039,.0065463,-.001326,.2323017,.0009511,.0103386,-.0006785,.3081768,.0020037,.0048405,-.0028512,.4163603,.1957458,.1174091,-.0000628,.0040625,.0020985,.1503803,.002534,7898,7898,104,1
