coef_dist,coef_dist_se,hrr,eta,converged,log_like,coef_m,coef_m_se,patients,pcp_total,spec_total,mean_choice_size,mean_spec_failures,mean_pair_failures,mean_pcp_failures,spec_hhi,mean_vi,rho,tot_spec,tot_pcp
-.05615644,.00711463,175,1,1,-1326.696,.17396418,.5836561,1387,103,49,4.967556,60.12807,1.05668,2.63643,.3396837,.1824081,.907918,16,84
-.05601216,.00712657,175,5,1,-1326.77,0,0,1387,103,49,4.967556,60.12807,1.05668,2.63643,.3396837,.1824081,.907918,16,84
-.06173595,.0035153,179,1,1,-4329.135,.26143605,.2380796,4958,336,130,5.199677,124.5747,1.294542,2.869309,.2236769,.0699879,.9035162,38,281
-.06172415,.00351831,179,5,1,-4329.21,.41662624,.3906775,4958,336,130,5.199677,124.5747,1.294542,2.869309,.2236769,.0699879,.9035162,38,281
-.0601745,.00396666,180,1,1,-3851.167,.3919199,.2405124,3952,389,131,3.746458,135.8219,.9450768,2.064902,.2498504,.1024798,.8997905,45,328
-.06013547,.00396984,180,5,1,-3851.427,.64600312,.4475793,3952,389,131,3.746458,135.8219,.9450768,2.064902,.2498504,.1024798,.8997905,45,328
-.0604681,.00491726,181,1,1,-4375.645,1.706e-18,0,2849,342,117,6.459108,111.1746,1.044051,2.696346,.1488373,.0979291,.8936653,55,308
-.0604681,.00491726,181,5,1,-4375.645,4.831e-36,0,2849,342,117,6.459108,111.1746,1.044051,2.696346,.1488373,.0979291,.8936653,55,308
-.04602954,.00168161,183,1,1,-20863.5,.09376172,.1422007,14975,1066,274,6.500701,130.8585,1.007922,2.543601,.0706503,.1835726,.9048988,82,914
-.04603581,.00168089,183,5,1,-20863.63,.13931498,.2989773,14975,1066,274,6.500701,130.8585,1.007922,2.543601,.0706503,.1835726,.9048988,82,914
-.03443441,.00801018,184,1,1,-1108.019,.64342563,.4542336,1378,150,56,4.054427,122.9295,1.465643,2.445091,.4835187,.3744557,.9045647,24,129
-.03446731,.00801987,184,5,1,-1108.039,1.0709976,.8289676,1378,150,56,4.054427,122.9295,1.465643,2.445091,.4835187,.3744557,.9045647,24,129
-.07511209,.01053077,185,1,1,-1028.873,.57290639,.5776103,1044,109,30,4.751916,185.4938,1.267039,2.157844,.4721451,.0296935,.8904222,17,104
-.07505819,.01054195,185,5,1,-1028.427,1.3809354,.9761892,1044,109,30,4.751916,185.4938,1.267039,2.157844,.4721451,.0296935,.8904222,17,104
-.03872013,.00856233,186,1,1,-3589.747,.4565818,.2628871,1779,247,75,7.861158,90.99887,.6324981,3.329385,.0826098,.1495222,.8903394,46,232
-.03878222,.00857103,186,5,1,-3590.132,.80460745,.6058432,1779,247,75,7.861158,90.99887,.6324981,3.329385,.0826098,.1495222,.8903394,46,232
-.09224727,.00532468,187,1,1,-4829.611,.28327827,.2181292,4305,388,126,5.658304,99.97733,.9876679,2.290684,.1605464,.0891986,.9151066,42,309
-.09224526,.00531575,187,5,1,-4829.755,.4744838,.4286262,4305,388,126,5.658304,99.97733,.9876679,2.290684,.1605464,.0891986,.9151066,42,309
-.02776924,.0061365,188,1,1,-1245.716,.32388495,.4289247,1208,132,70,5.73841,110.7508,1.363372,3.078333,.2979214,.2201987,.890013,28,95
-.02778849,.00611542,188,5,1,-1245.856,.44377238,.8037537,1208,132,70,5.73841,110.7508,1.363372,3.078333,.2979214,.2201987,.890013,28,95
-.07451225,.00919478,190,1,1,-620.7072,.90874252,.9349638,2270,163,41,2.49207,169.2357,2.134266,2.57288,.7916455,.0229075,.9177125,15,147
-.07483736,.00928166,190,5,1,-620.3149,2.1063552,1.688818,2270,163,41,2.49207,169.2357,2.134266,2.57288,.7916455,.0229075,.9177125,15,147
-.05813193,.00322384,191,1,1,-3786.355,.1224027,.3142132,4768,278,103,4.110948,169.8971,1.800045,3.206657,.3533031,.0664849,.9062017,27,246
-.05817537,.00322252,191,5,1,-3785.533,.62418011,.5901852,4768,278,103,4.110948,169.8971,1.800045,3.206657,.3533031,.0664849,.9062017,27,246
-.05571974,.00239357,192,1,1,-6086.304,.30936361,.2134191,7250,466,136,4.632552,142.5179,1.040198,2.061487,.2533203,.1091034,.912099,37,373
-.05577173,.00239618,192,5,1,-6086.186,.59708376,.3885987,7250,466,136,4.632552,142.5179,1.040198,2.061487,.2533203,.1091034,.912099,37,373
-.04681221,.00854571,193,1,1,-1053.303,.06702612,.7121026,998,110,52,6.440882,57.16953,1.073494,2.655242,.2108907,.3016032,.9071549,18,69
-.04678307,.00862321,193,5,1,-1053.309,.05546715,.9490534,998,110,52,6.440882,57.16953,1.073494,2.655242,.2108907,.3016032,.9071549,18,69
-.06590011,.005002,194,1,1,-1760.677,1.20e-101,0,2250,224,63,4.087111,97.52596,1.214921,2.558494,.2808281,.1506667,.9086131,20,189
-.06589052,.0050056,194,5,1,-1760.677,.05977357,.7862344,2250,224,63,4.087111,97.52596,1.214921,2.558494,.2808281,.1506667,.9086131,20,189
-.04832769,.00628847,195,1,1,-280.993,2.959e-53,0,1155,123,51,4.341125,119.3713,2.120117,3.05483,.5049718,.0406926,.9049119,11,86
-.04832769,.00628847,195,5,1,-280.993,1.17e-124,0,1155,123,51,4.341125,119.3713,2.120117,3.05483,.5049718,.0406926,.9049119,11,86
-.04693146,.00685583,196,1,1,-1235.541,.4431714,.5226533,1766,128,52,4.38222,80.27159,1.422291,2.952191,.364512,.0317101,.9110008,14,105
-.04687601,.0068282,196,5,1,-1234.742,1.1119467,.921819,1766,128,52,4.38222,80.27159,1.422291,2.952191,.364512,.0317101,.9110008,14,105
-.05423521,.00794739,197,1,1,-1219.578,.64635055,.523887,1569,130,49,5.056724,101.7136,1.4404,3.032671,.2702874,.2383684,.8961159,12,101
-.0541016,.00796202,197,5,1,-1220.102,.80331514,.8458458,1569,130,49,5.056724,101.7136,1.4404,3.032671,.2702874,.2383684,.8961159,12,101
-.05369922,.00276186,200,1,1,-2750.305,.34842384,.340769,3948,221,82,4.868541,90.17513,1.568343,2.898314,.2706454,.3467579,.9127442,31,197
-.05366798,.00275967,200,5,1,-2750.155,.69578098,.6204154,3948,221,82,4.868541,90.17513,1.568343,2.898314,.2706454,.3467579,.9127442,31,197
-.04067198,.00267614,201,1,1,-9141.277,1.049e-19,3.57e-17,8764,495,184,5.600411,69.63718,.8921124,2.526672,.1011415,.0933364,.9126489,45,401
-.03574385,.01022345,203,1,1,-2567.295,4.945e-17,0,2200,209,46,5.023182,137.0717,1.136683,2.231261,.4001698,.0109091,.8983427,18,192
-.03574385,.01022345,203,5,1,-2567.295,5.642e-30,0,2200,209,46,5.023182,137.0717,1.136683,2.231261,.4001698,.0109091,.8983427,18,192
-.06374203,.00373481,204,1,1,-3877.025,.20451608,.2344572,3212,325,140,6.830012,51.68896,.7178557,2.341357,.068309,.0958904,.885852,50,270
-.06376544,.00372928,204,5,1,-3877.262,.28499123,.4943928,3212,325,140,6.830012,51.68896,.7178557,2.341357,.068309,.0958904,.885852,50,270
-.08333982,.00282276,205,1,1,-17263.13,0,0,11041,689,177,6.823748,116.0484,.7262829,2.710812,.0925723,.1971742,.8970121,60,597
-.08333211,.00282297,205,5,1,-17263.38,0,0,11041,689,177,6.823748,116.0484,.7262829,2.710812,.0925723,.1971742,.8970121,60,597
-.04929727,.01250738,207,1,1,-303.6673,2.055e-59,0,433,73,35,5.886836,105.587,1.180428,2.714617,.1595667,.0531178,.8912993,16,59
-.04929727,.01250738,207,5,1,-303.6673,7.73e-103,0,433,73,35,5.886836,105.587,1.180428,2.714617,.1595667,.0531178,.8912993,16,59
-.03113626,.00294392,208,1,1,-1580.776,.12507237,.3346706,2959,211,88,5.413991,185.4521,2.521689,4.389836,.3303984,.0898952,.8778529,28,163
-.03114612,.00294355,208,5,1,-1580.832,.03292905,.6257228,2959,211,88,5.413991,185.4521,2.521689,4.389836,.3303984,.0898952,.8778529,28,163
-.03738833,.00723687,209,1,1,-480.1619,1.251e-13,0,1344,131,60,4.97247,62.98277,1.079174,2.369012,.4894804,.0029762,.9211798,21,112
-.03738833,.00723687,209,5,1,-480.1619,6.510e-40,0,1344,131,60,4.97247,62.98277,1.079174,2.369012,.4894804,.0029762,.9211798,21,112
-.05617499,.00493872,210,1,1,-1440.86,0,0,1916,169,67,3.507307,114.6626,1.210988,1.937698,.4247159,.0354906,.8977916,28,134
-.05622791,.00494748,210,5,1,-1440.891,.03032311,.6814382,1916,169,67,3.507307,114.6626,1.210988,1.937698,.4247159,.0354906,.8977916,28,134
-.05269139,.00620272,212,1,1,-1169.009,.55045494,.6526591,1075,60,46,6.994419,36.80243,1.503893,3.082243,.2603725,.0148837,.9061028,28,54
-.05269474,.00617159,212,5,1,-1168.188,1.5705927,1.303603,1075,60,46,6.994419,36.80243,1.503893,3.082243,.2603725,.0148837,.9061028,28,54
-.07240801,.00384079,213,1,1,-4638.449,0,0,3398,171,74,7.308123,35.832,.5954282,2.133628,.1320771,.0741613,.9115073,26,154
-.07242029,.00383938,213,5,1,-4638.665,5.170e-23,0,3398,171,74,7.308123,35.832,.5954282,2.133628,.1320771,.0741613,.9115073,26,154
-.05933092,.00705494,214,1,1,-1583.893,3.517e-15,0,1663,106,41,5.808178,64.25455,.9108014,2.739976,.2814535,.0901984,.9084156,13,93
-.05933092,.00705494,214,5,1,-1583.893,3.106e-31,0,1663,106,41,5.808178,64.25455,.9108014,2.739976,.2814535,.0901984,.9084156,13,93
-.06741529,.00649668,216,5,1,-972.3832,3.877e-21,0,718,100,53,6.227019,29.19633,.5339806,1.860759,.080489,.1002785,.8892835,27,84
-.01215668,.01296267,217,1,1,-206.3464,.87865524,1.1267,979,84,43,5.102145,91.53918,1.229391,2.5,.3792211,.0091931,.8940788,7,62
-.0120136,.01310583,217,5,1,-206.0604,2.1117484,2.016667,979,84,43,5.102145,91.53918,1.229391,2.5,.3792211,.0091931,.8940788,7,62
-.08425076,.03551026,218,1,1,-349.8581,4.674e-77,0,303,65,40,3.894389,29.33,.59375,1.403333,.1089762,.1254125,.9048207,17,48
-.08425076,.03551026,218,5,1,-349.8581,1.25e-173,0,303,65,40,3.894389,29.33,.59375,1.403333,.1089762,.1254125,.9048207,17,48
-.08068744,.00446362,219,1,1,-3123.856,0,0,2844,245,96,5.152602,72.91508,.8754007,2.638614,.1781261,.0625879,.8915978,30,204
-.08070707,.00446378,219,5,1,-3123.932,1.601e-23,0,2844,245,96,5.152602,72.91508,.8754007,2.638614,.1781261,.0625879,.8915978,30,204
-.06294713,.0100076,220,1,1,-453.9614,0,0,422,71,50,7.35782,45.11905,.3771626,1.719048,.0765594,.1137441,.8944749,20,54
-.06268871,.00989772,220,5,1,-453.9434,.39422714,1.862367,422,71,50,7.35782,45.11905,.3771626,1.719048,.0765594,.1137441,.8944749,20,54
-.06670778,.00444077,222,1,1,-5554.839,.21881648,.2392184,5045,544,198,4.98771,59.84396,.7145603,1.768985,.0921841,.1839445,.9089965,48,386
-.06671281,.00443904,222,5,1,-5555.324,.16157223,.4599511,5045,544,198,4.98771,59.84396,.7145603,1.768985,.0921841,.1839445,.9089965,48,386
-.08657945,.00257352,223,1,1,-29551.12,.07873802,.1084934,16134,1004,217,8.371327,140.8438,.6506654,2.727256,.0732799,.0340275,.9049956,83,919
-.08657945,.0025737,223,5,1,-29551.3,.11931319,.2300403,16134,1004,217,8.371327,140.8438,.6506654,2.727256,.0732799,.0340275,.9049956,83,919
-.0581556,.00259698,225,1,1,-6032.185,1.956e-15,0,5401,464,200,9.352343,100.8076,1.072731,3.405652,.1284693,.0079615,.9092492,37,295
-.0581556,.00259698,225,5,1,-6032.185,1.921e-18,0,5401,464,200,9.352343,100.8076,1.072731,3.405652,.1284693,.0079615,.9092492,37,295
-.09948837,.00604798,226,1,1,-5129.321,.05228956,.2360797,2863,474,151,5.6584,164.764,.559827,2.173273,.1203666,.0080335,.9064112,62,430
-.09948092,.00604891,226,5,1,-5129.308,.13527532,.5061836,2863,474,151,5.6584,164.764,.559827,2.173273,.1203666,.0080335,.9064112,62,430
-.09613509,.00197905,227,1,1,-48522.24,8.593e-18,0,24112,1632,376,9.092112,78.13052,.7452454,2.18801,.0279492,.1172445,.9048963,104,1383
-.09613509,.00197905,227,5,1,-48522.24,3.899e-34,0,24112,1632,376,9.092112,78.13052,.7452454,2.18801,.0279492,.1172445,.9048963,104,1383
-.08568024,.00445799,230,1,1,-4298.274,0,0,3926,308,165,7.23408,99.98669,.9286658,1.9739,.1910511,.0524707,.9124317,64,248
-.08568893,.00445412,230,5,1,-4298.449,2.430e-23,0,3926,308,165,7.23408,99.98669,.9286658,1.9739,.1910511,.0524707,.9124317,64,248
-.08768624,.00892378,231,1,1,-2126.289,3.132e-32,0,1505,291,104,5.021263,76.16054,.6798165,1.627175,.0954475,.1488372,.9112199,63,241
-.08768624,.00892378,231,5,1,-2126.289,5.420e-84,0,1505,291,104,5.021263,76.16054,.6798165,1.627175,.0954475,.1488372,.9112199,63,241
-.07768628,.0022175,232,1,1,-12465.73,.4695931,.1569761,6857,816,230,7.092898,70.47952,.6097897,2.5041,.0465921,.1160858,.892117,95,711
-.07767737,.00221718,232,5,1,-12467.42,.81243257,.3282769,6857,816,230,7.092898,70.47952,.6097897,2.5041,.0465921,.1160858,.892117,95,711
-.10259783,.00718319,233,1,1,-5414.647,4.354e-14,1.31e-11,2783,356,110,7.567733,53.9935,.6628141,2.716192,.086945,.0506647,.8918318,60,326
-.10258936,.00720847,233,5,1,-5414.65,5.281e-17,0,2783,356,110,7.567733,53.9935,.6628141,2.716192,.086945,.0506647,.8918318,60,326
-.07369466,.00326074,234,1,1,-13184.98,6.301e-35,2.55e-32,7099,723,200,8.118749,84.4342,.7028348,2.982191,.0484148,.0449359,.8849475,74,656
-.06031148,.00523618,235,1,1,-4394.556,.27477976,.3348764,3174,401,156,5.81632,140.5081,1.431509,2.808652,.2299609,.026465,.8862114,73,343
-.06035454,.00524489,235,5,1,-4394.374,.59832801,.6552538,3174,401,156,5.81632,140.5081,1.431509,2.808652,.2299609,.026465,.8862114,73,343
-.07641517,.00433834,236,1,1,-3489.686,.1606273,.2518385,2908,410,165,4.710798,70.43005,.7711864,1.930618,.1029073,.1478679,.9009213,53,317
-.07641521,.00433863,236,5,1,-3489.824,.20043765,.5242431,2908,410,165,4.710798,70.43005,.7711864,1.930618,.1029073,.1478679,.9009213,53,317
-.08812395,.0039403,238,1,1,-3513.776,3.553e-09,8.95e-07,3257,395,165,6.39607,48.55196,.7435797,2.688328,.0891614,.2591342,.9006765,70,311
-.08814696,.00394044,238,5,1,-3513.71,.18595604,.5633868,3257,395,165,6.39607,48.55196,.7435797,2.688328,.0891614,.2591342,.9006765,70,311
-.08072865,.00367924,239,1,1,-7051.432,.14400623,.1983106,4023,407,173,7.399453,64.25169,.5707517,2.527736,.1055776,.0454884,.9001858,64,333
-.08071252,.00367875,239,5,1,-7051.303,.33993769,.3948048,4023,407,173,7.399453,64.25169,.5707517,2.527736,.1055776,.0454884,.9001858,64,333
-.1294551,.02443831,240,1,1,-71.65122,3.3208814,.8205116,907,121,78,5.406836,62.42588,1.056579,2.363938,.3191458,.0176406,.9030699,10,55
-.12913977,.02439469,240,5,1,-72.22507,4.7187656,1.901127,907,121,78,5.406836,62.42588,1.056579,2.363938,.3191458,.0176406,.9030699,10,55
-.06691578,.00844429,242,1,1,-1116.314,.52194168,.561208,1296,155,72,4.733796,75.84795,.9963303,1.997674,.3619994,.0470679,.8988625,19,115
-.06693107,.00845497,242,5,1,-1116.1,1.1182432,.9592906,1296,155,72,4.733796,75.84795,.9963303,1.997674,.3619994,.0470679,.8988625,19,115
-.04997454,.00461945,243,1,1,-600.8277,.63934122,.7533596,1135,184,132,5.625551,57.54336,.7704367,2.328319,.2051994,.014978,.9047297,12,84
-.04999327,.00461254,243,5,1,-600.7538,1.3380244,1.556029,1135,184,132,5.625551,57.54336,.7704367,2.328319,.2051994,.014978,.9047297,12,84
-.15390051,.00974007,244,1,1,-5284.55,.67896711,.2408636,2807,490,126,5.851443,81.0911,.4992715,2.366071,.0734592,.0302814,.9014324,68,449
-.15391019,.00974088,244,5,1,-5286.29,1.07054,.4909677,2807,490,126,5.851443,81.0911,.4992715,2.366071,.0734592,.0302814,.9014324,68,449
-.11248307,.00619039,245,1,1,-6627.685,.10569443,.2070293,4417,562,141,7.15214,109.9017,.5766289,2.805644,.0802049,.0418836,.8924907,65,500
-.11248961,.00619002,245,5,1,-6627.75,.1680817,.4287326,4417,562,141,7.15214,109.9017,.5766289,2.805644,.0802049,.0418836,.8924907,65,500
-.06710422,.00391452,246,1,1,-5597.02,.23028947,.1933634,4357,499,215,7.943539,48.31155,.9085174,3.467682,.0540098,.1097085,.8868791,65,313
-.06710805,.00391469,246,5,1,-5596.797,.50803503,.3772491,4357,499,215,7.943539,48.31155,.9085174,3.467682,.0540098,.1097085,.8868791,65,313
-.06047991,.00918921,248,1,1,-922.6323,.3452674,.5819318,892,130,70,5.193946,78.50112,.9417344,1.942761,.3029721,.2186099,.9161336,28,99
-.06045895,.00918861,248,5,1,-922.6384,.6013375,1.220304,892,130,70,5.193946,78.50112,.9417344,1.942761,.3029721,.2186099,.9161336,28,99
-.08294766,.00693862,249,1,1,-1410.441,.4133793,.5226913,1999,270,163,4.701851,101.9549,1.033413,1.895425,.3744566,.0145073,.9056907,26,164
-.08300538,.00694796,249,5,1,-1410.226,.98380428,.9649962,1999,270,163,4.701851,101.9549,1.033413,1.895425,.3744566,.0145073,.9056907,26,164
-.02592654,.00566694,250,1,1,-983.0166,.15257852,.5013776,1523,224,76,3.336179,106.5488,1.062547,2.179183,.27047,.4694681,.8991473,12,153
-.02594873,.00569835,250,5,1,-982.9946,.31383973,.8215486,1523,224,76,3.336179,106.5488,1.062547,2.179183,.27047,.4694681,.8991473,12,153
-.04918782,.00236851,251,1,1,-5664.506,0,0,6576,1003,216,3.698449,208.655,1.017625,1.949396,.1444165,.2317518,.9027452,60,799
-.04916943,.00236377,251,5,1,-5664.587,4.355e-22,0,6576,1003,216,3.698449,208.655,1.017625,1.949396,.1444165,.2317518,.9027452,60,799
-.0550811,.00736646,253,1,1,-448.1494,.42116301,.9643589,1513,222,55,2.641771,185.0732,1.312454,2.258322,.2275372,.6226041,.9038138,23,143
-.05501228,.00738571,253,5,1,-448.1913,.52239139,1.783207,1513,222,55,2.641771,185.0732,1.312454,2.258322,.2275372,.6226041,.9038138,23,143
-.05892707,.00772999,254,1,1,-182.2625,5.613e-17,0,394,101,34,2.022843,86.61578,.853211,1.908397,.4580638,.0431472,.9098434,14,76
-.05892707,.00772999,254,5,1,-182.2625,5.536e-22,0,394,101,34,2.022843,86.61578,.853211,1.908397,.4580638,.0431472,.9098434,14,76
-.08014625,.00707235,256,1,1,-1825.025,0,0,2033,366,70,3.205116,228.3564,.8157424,1.670292,.256348,.0570585,.9041198,20,309
-.0800813,.00708681,256,5,1,-1825.083,0,0,2033,366,70,3.205116,228.3564,.8157424,1.670292,.256348,.0570585,.9041198,20,309
-.01694478,.00780412,257,1,1,-797.4824,.47327533,.5140284,1000,90,46,4.671,73.83233,1,2.359077,.337576,.195,.8929175,17,75
-.01678742,.00780281,257,5,1,-797.7893,.56753833,.9885432,1000,90,46,4.671,73.83233,1,2.359077,.337576,.195,.8929175,17,75
-.02183014,.00359949,258,1,1,-1410.716,.08658427,.3385389,1425,111,49,4.78386,74.94915,1.387173,3.275106,.3593027,.1635088,.8914781,18,90
-.02176506,.00363102,258,5,1,-1410.711,0,0,1425,111,49,4.78386,74.94915,1.387173,3.275106,.3593027,.1635088,.8914781,18,90
-.03928544,.00333884,259,1,1,-1507.865,.58704745,.3869279,3862,265,114,4.32056,146.2502,3.760951,5.003901,.3106572,.027188,.8988695,36,220
-.03932579,.00336627,259,5,1,-1508.498,.85588321,.7564653,3862,265,114,4.32056,146.2502,3.760951,5.003901,.3106572,.027188,.8988695,36,220
-.0559111,.01406185,260,1,1,-537.8213,1.482e-56,0,814,78,45,7.299754,58.71906,2.178994,4.008642,.1545014,.0110565,.8993543,12,59
-.05594106,.01408538,260,5,1,-537.8011,.21335832,1.002134,814,78,45,7.299754,58.71906,2.178994,4.008642,.1545014,.0110565,.8993543,12,59
-.04259144,.00589426,261,1,1,-774.3447,1.0030767,.5465887,722,80,37,6.860111,66.38215,1.149306,3.114206,.172501,.0124654,.8956794,18,60
-.042304,.00583306,261,5,1,-775.2649,1.4982328,1.213612,722,80,37,6.860111,66.38215,1.149306,3.114206,.172501,.0124654,.8956794,18,60
-.04980071,.00407329,262,1,1,-2382.75,.42239253,.276467,1993,144,73,7.442549,38.51231,.732965,2.543948,.1253653,.0030105,.9020384,23,120
-.0497946,.00407568,262,5,1,-2383.152,.69339795,.5504631,1993,144,73,7.442549,38.51231,.732965,2.543948,.1253653,.0030105,.9020384,23,120
-.08291009,.00767613,263,1,1,-297.2354,2.733e-90,0,1028,112,57,8.301557,96.57771,1.676259,3.183594,.2422047,.0379377,.9012046,18,81
-.08291009,.00767613,263,5,1,-297.2354,7.77e-214,0,1028,112,57,8.301557,96.57771,1.676259,3.183594,.2422047,.0379377,.9012046,18,81
-.03875258,.0035598,264,1,1,-1585.272,4.312e-19,0,3930,328,115,4.338677,150.0797,4.548369,6.391405,.3047214,.1340967,.8961902,36,223
-.03875258,.0035598,264,5,1,-1585.272,5.583e-33,0,3930,328,115,4.338677,150.0797,4.548369,6.391405,.3047214,.1340967,.8961902,36,223
-.04481273,.00470694,267,1,1,-2219.2,9.320e-21,6.42e-18,2883,185,79,5.297954,98.93724,1.619627,3.733775,.318634,.1952827,.8951654,28,156
-.04478998,.00470987,267,5,1,-2219.2,.02852749,.6186646,2883,185,79,5.297954,98.93724,1.619627,3.733775,.318634,.1952827,.8951654,28,156
-.08191831,.00378151,268,1,1,-21872.63,.0333942,.1083171,13535,740,203,8.100184,77.50811,1.061452,2.915935,.0524281,.0616919,.8958344,49,627
-.08192174,.00378133,268,5,1,-21872.68,.00007434,.0073307,13535,740,203,8.100184,77.50811,1.061452,2.915935,.0524281,.0616919,.8958344,49,627
-.05870622,.00374061,270,1,1,-2226.613,.35750527,.3054545,3779,354,159,4.356973,108.0653,1.610633,2.677651,.2249293,.4556761,.9057281,30,232
-.05869946,.0037447,270,5,1,-2226.478,.65802354,.4889033,3779,354,159,4.356973,108.0653,1.610633,2.677651,.2249293,.4556761,.9057281,30,232
-.06619957,.00210162,273,1,1,-25948.26,.15295291,.1207304,14456,879,248,8.786593,93.2626,.9557097,2.863251,.0485246,.0860542,.8924407,78,726
-.06619704,.00210118,273,5,1,-25949.14,.14889167,.2444068,14456,879,248,8.786593,93.2626,.9557097,2.863251,.0485246,.0860542,.8924407,78,726
-.04201023,.00535542,276,1,1,-1506.028,6.239e-14,0,2254,213,102,4.767524,41.95621,1.017704,2.247879,.1658497,.0687666,.909202,16,131
-.04200624,.00535363,276,5,1,-1506.017,0,0,2254,213,102,4.767524,41.95621,1.017704,2.247879,.1658497,.0687666,.909202,16,131
-.04090149,.0027962,277,1,1,-5109.212,8.141e-20,0,5946,345,93,5.72368,104.6341,1.332649,3.30137,.1978914,.012109,.9161876,34,296
-.04090149,.0027962,277,5,1,-5109.212,4.469e-34,0,5946,345,93,5.72368,104.6341,1.332649,3.30137,.1978914,.012109,.9161876,34,296
-.03599772,.00250342,278,1,1,-12868.27,.0486682,.176929,10670,535,133,7.378444,77.82566,1.139402,3.208573,.095163,.1666354,.9202421,42,475
-.03599298,.00250265,278,5,1,-12868.33,.00003257,.0056131,10670,535,133,7.378444,77.82566,1.139402,3.208573,.095163,.1666354,.9202421,42,475
-.08321673,.00601457,279,1,1,-5091.08,.22212056,.1691237,5384,512,301,8.036033,85.99235,1.143553,2.961187,.1040294,.0146731,.8958663,17,244
-.08316609,.00601192,279,5,1,-5091.444,.29233906,.3862802,5384,512,301,8.036033,85.99235,1.143553,2.961187,.1040294,.0146731,.8958663,17,244
-.06013376,.00663883,281,1,1,-709.1147,.17930326,.8930833,1473,253,129,4.342159,71.97607,.6484641,1.771762,.146227,.4046164,.9242169,30,144
-.06018836,.00663996,281,5,1,-708.9668,.90918135,1.858047,1473,253,129,4.342159,71.97607,.6484641,1.771762,.146227,.4046164,.9242169,30,144
-.0629254,.00300652,282,1,1,-6007.957,0,0,5396,646,210,5.19848,92.0994,.9679964,2.179564,.1106437,.198295,.9070842,63,466
-.06291713,.00300605,282,5,1,-6008.035,7.632e-14,0,5396,646,210,5.19848,92.0994,.9679964,2.179564,.1106437,.198295,.9070842,63,466
-.05472876,.00115931,283,1,1,-39211.14,0,0,20336,1440,400,9.039241,190.173,.9395763,2.726549,.0863726,.0046223,.9064981,176,1248
-.05471874,.0011603,283,5,1,-39212.1,2.751e-21,0,20336,1440,400,9.039241,190.173,.9395763,2.726549,.0863726,.0046223,.9064981,176,1248
-.07126352,.00546873,284,1,1,-9600.079,0,0,4127,480,236,9.617155,60.13722,.6465584,2.513145,.0492707,.0096923,.9039371,128,415
-.07131435,.00546771,284,5,1,-9600.278,5.617e-16,0,4127,480,236,9.617155,60.13722,.6465584,2.513145,.0492707,.0096923,.9039371,128,415
-.07392678,.00350593,285,1,1,-7545.085,.32197396,.2707595,5414,590,284,7.816402,109.5865,.6931589,2.393102,.1530244,.0755449,.9082791,148,487
-.07395727,.0035065,285,5,1,-7545.189,.63656243,.5727978,5414,590,284,7.816402,109.5865,.6931589,2.393102,.1530244,.0755449,.9082791,148,487
-.09959557,.00544957,288,1,1,-7364.334,.24274628,.2152373,3636,491,199,7.589934,82.9353,.5485457,2.117127,.0855979,.0134763,.9044826,121,424
-.09958627,.00544821,288,5,1,-7364.34,.50393578,.4743299,3636,491,199,7.589934,82.9353,.5485457,2.117127,.0855979,.0134763,.9044826,121,424
-.08313679,.00937978,289,1,1,-4275.602,0,0,2104,368,203,7.673479,75.73583,.5435313,2.161864,.0435762,.0480038,.9022045,121,310
-.0831484,.00938235,289,5,1,-4275.634,4.549e-20,0,2104,368,203,7.673479,75.73583,.5435313,2.161864,.0435762,.0480038,.9022045,121,310
-.0706874,.01417192,291,1,1,-3136.475,.45927945,.2828491,1563,267,160,8.598848,71.09891,.4924166,2.599487,.0622435,.0127959,.899173,95,233
-.07079841,.01416382,291,5,1,-3136.909,.86116059,.6398426,1563,267,160,8.598848,71.09891,.4924166,2.599487,.0622435,.0127959,.899173,95,233
-.10882481,.0090136,292,1,1,-4451.583,.03939517,.3061182,2089,328,181,6.785543,63.73275,.8360656,2.631934,.074206,.0378171,.9096473,103,299
-.10882091,.00900954,292,5,1,-4451.463,.31336087,.6478189,2089,328,181,6.785543,63.73275,.8360656,2.631934,.074206,.0378171,.9096473,103,299
-.07415504,.00256844,295,1,1,-8495.172,.09920198,.1681224,8680,866,345,5.089516,116.8822,.8661685,2.093746,.1167281,.0733871,.9062599,103,661
-.07415835,.00256868,295,5,1,-8495.054,.23692721,.3133866,8680,866,345,5.089516,116.8822,.8661685,2.093746,.1167281,.0733871,.9062599,103,661
-.05577046,.00463154,296,1,1,-2160.466,.04339118,.306689,1754,213,128,5.497719,53.92435,.6624738,1.880298,.1327632,.2428734,.9097684,27,151
-.05577376,.00463503,296,5,1,-2160.474,8.197e-17,0,1754,213,128,5.497719,53.92435,.6624738,1.880298,.1327632,.2428734,.9097684,27,151
-.05342859,.01644376,297,1,1,-1294.292,.67997543,.4387571,638,186,111,5.324451,51.64818,.5826972,2.574132,.0658651,.0485893,.9082639,67,160
-.05322193,.01646563,297,5,1,-1294.488,1.2251428,.8419802,638,186,111,5.324451,51.64818,.5826972,2.574132,.0658651,.0485893,.9082639,67,160
-.07055517,.00507401,299,1,1,-4223.592,.56651351,.2302697,2723,278,142,6.073081,46.46861,.4033019,1.58533,.0981407,.0400294,.9121942,37,202
