hrr,coef_m,pij_diff_cf,health_cf,health_base,n_cases,corr_fe_qual,fe_sd,fe_range,qual_sd,corr_realloc_qual,realloc_to_highq,realloc_to_lowq,fe_mean_highqual,fe_mean_lowqual,n_specs,eta
297,1.2251428,.3329744,.0009804,.9095004,539,.0197831,1.948397,16.16478,.0335476,.0260636,40.82226,-40.82227,-.5288706,-1.02755,64,5
299,1.1413234,.2762782,.0019737,.9116929,2355,.3010371,.9426972,3.696849,.0514484,.0564666,183.737,-183.7369,.7992658,.1787871,33,5
300,1.412e-23,.3235605,-.0056605,.9048402,1506,.3356077,.8298783,3.6564,.0308251,-.2026851,-95.51012,95.51012,-.7367924,-1.264918,20,5
301,.14262551,.3405192,.002763,.9086565,14849,.155914,1.806308,19.04289,.0369528,.067353,1068.605,-1068.605,-1.241031,-1.590751,133,5
303,0,.328305,.0005047,.9112521,4674,-.0355645,3.453803,20.82857,.0389415,.0116347,244.202,-244.202,-.6755633,.29263,153,5
304,1.0059444,.3498297,-.0018939,.899504,1325,.2112267,1.007985,4.00592,.0304658,-.1057796,-30.51784,30.51784,.1156176,.0503343,32,5
307,.89921973,.2476134,-.0020163,.9171689,4244,.1733565,4.105299,17.87177,.0403313,-.0404614,-305.0412,305.0413,-2.611555,-3.291997,27,5
308,.08737457,.3936035,-.0012956,.9070096,4344,.0829312,1.676428,16.57927,.0315288,-.0317102,295.4382,-295.4382,.570484,.0550771,109,5
309,1.527e-20,.3098966,-.0025913,.9098125,3501,-.0340077,3.104987,13.98769,.0322839,-.064706,-422.5097,422.5096,-.6246129,-.9444931,33,5
311,0,.7308467,-.0124862,.9064662,10127,.4310412,.9836883,4.110544,.0338832,-.0731987,-2540.189,2540.189,-.6744922,-1.159764,47,5
313,3.499e-41,.2374662,.0019035,.8990505,1621,.2912416,3.729154,17.38028,.0136307,.1911151,141.0526,-141.0526,-.4839948,-2.084896,18,5
314,2.053e-49,.447385,-.0071763,.9010945,4791,.351336,2.268496,15.34574,.0332009,-.1214543,-633.243,633.2429,-.6552825,-1.229594,40,5
315,.16978543,.3661313,-.0026148,.9003489,710,.3142863,1.256665,3.320674,.0254058,-.08871,-130.061,130.061,1.563488,.8787969,14,5
318,.2838959,.2923872,-.0019865,.8969929,4539,.2771475,1.26792,5.130977,.0405248,-.0873666,-124.2084,124.2084,.0662152,-.9417997,40,5
319,0,.2603471,.0017199,.8978187,2556,-.1773492,3.284461,15.44418,.0340541,.0446875,573.7228,-573.7228,-2.430702,-.5133048,19,5
320,.22943521,.3812044,-.0011254,.9106414,2495,-.0422185,3.221068,17.19482,.0367503,-.0339396,-165.3152,165.3152,-1.720821,-1.606592,38,5
322,9.998e-55,.2405451,-.0013784,.9041516,1706,.5594926,3.437902,16.00252,.0555946,-.036882,52.79594,-52.79594,-.6096358,-1.722094,19,5
323,1.8650548,.1276771,-.004026,.8998968,492,-.2586396,5.500922,16.02816,.0611854,-.2134452,-42.57925,42.57925,-3.127127,1.271787,,5
325,1.359e-26,.5079393,-.00884,.8848743,2228,.1507219,1.224052,5.417562,.039015,-.0922279,-501.9489,501.9489,-.4800719,-1.128652,36,5
327,.20700228,.3861947,-.001209,.8944626,8160,.1677048,.8750969,3.280503,.0334462,-.0236064,1527.074,-1527.074,-1.191346,-1.404456,43,5
328,0,.4364464,-.0079326,.8952969,6832,.0544629,1.014994,5.245263,.0396887,-.2841009,-880.9163,880.9163,-.617475,-.8901406,55,5
329,.67038683,.4846526,-.0095933,.8996487,11078,.0642135,.9111321,4.072153,.0443652,-.0704674,-2254.406,2254.406,-1.926426,-2.168083,90,5
330,.29869611,.3305969,-.0061002,.9018852,5200,.0517936,1.011222,4.09746,.0379971,-.2378411,-487.131,487.131,.3223108,.0286742,46,5
331,4.594e-58,.2543775,.0024111,.8848111,1013,.0680368,3.473742,15.83304,.0368975,.1064962,62.27322,-62.27321,-.8866504,-2.175427,18,5
334,0,.3954106,-.0117686,.8966703,5718,.2756283,1.094434,5.45605,.0440543,-.2102814,-829.1581,829.1581,.1230282,-.4706932,76,5
335,3.747e-21,.4268354,-.0021984,.9087082,3230,.1823247,.9248027,3.818738,.0373008,-.0337085,-204.8438,204.8438,1.48101,.9304382,51,5
336,4.096e-63,.3093282,-.0062673,.8944047,1060,.4318468,1.068867,3.84776,.0376396,-.2248223,-49.27261,49.27262,.6279341,-.1835257,23,5
339,.40595794,.4338384,-.0097502,.8967975,10177,.0994402,.9313596,4.492536,.0469442,-.0953969,-1057.445,1057.445,-1.039479,-1.634956,77,5
340,.13865227,.4317246,.0032787,.9015373,8140,.3137623,.9737812,4.111878,.0391494,.0460153,-394.6953,394.6953,-.7315118,-1.100995,48,5
341,3.187e-27,.0022985,-.0000687,.9328403,1594,,1.706077,2.412757,.0212516,,-3.641247,3.641248,-.5540608,-2.966818,,5
342,1.3862084,.1960585,.0024861,.9167358,2121,.1891153,2.986138,12.29914,.0220416,.2391618,128.8506,-128.8506,-3.193458,-2.515747,15,5
343,.00050798,.1489944,.0001621,.9186702,2122,.1797628,.8554076,2.709257,.0225862,.0244858,-42.57517,42.57516,-1.144344,-1.459123,13,5
344,.81124561,.382862,.0017017,.9173912,2609,-.0787387,2.555401,14.56751,.0540641,.0307877,189.7384,-189.7384,-2.421006,-1.606689,54,5
345,8.48e-190,.1643767,.0005141,.9269758,504,-.1702036,4.237735,15.42255,.0250682,.0585309,28.70057,-28.70057,-3.321997,.0234556,12,5
346,.28853354,.4194893,-.0012291,.8982231,8123,.0684609,2.872228,17.04416,.0382018,-.0146055,492.0525,-492.0525,.4309788,.5399321,93,5
347,.49113962,.2102475,.0025158,.8803635,1067,-.3135888,1.212066,4.310083,.0213421,.3682645,51.02417,-51.02417,-2.383973,-1.747144,21,5
350,1.382e-44,.2345528,-.0051979,.9217005,2382,.2059923,.8805085,2.840325,.0273227,-.3385822,-205.8806,205.8806,-.2065832,-.5400332,26,5
352,.44588627,.3456167,.0020422,.898959,5125,.0024615,.8256766,3.898706,.0246963,.1037126,330.2261,-330.2261,-1.287906,-1.348504,62,5
354,2.3079461,.2300328,-.0014753,.8892903,263,-.3181328,5.966363,17.49837,.0336621,-.1178186,-2.354299,2.3543,-3.663977,-2.083076,21,5
356,.02091736,.5708141,-.007725,.9012715,14931,.301667,3.085196,18.62168,.040203,-.0505048,-2415.821,2415.821,.1363322,-.8083467,127,5
357,.06528266,.3336917,.0013544,.8931115,4980,.3214747,.9732435,4.025496,.0348073,.0721748,139.0622,-139.0622,-.50087,-1.064142,62,5
358,1.6251665,.4248421,-.00889,.9134706,3887,.2387044,1.091328,5.055285,.0358616,-.0937168,-314.606,314.606,-.5094215,-1.125918,55,5
359,1.7562754,.187113,.0012213,.8937738,984,.0214847,1.511236,5.234088,.0238192,.2374652,34.83726,-34.83727,.3217287,.2475041,19,5
360,1.033e-16,.3778666,.0023504,.8896334,2103,.0075788,3.537953,14.9947,.0275052,.0593049,64.22946,-64.22946,.8080357,.1417001,31,5
362,1.5156297,.2155605,.0001941,.901665,1098,.236813,3.281647,14.99895,.0273369,.0165005,32.7082,-32.7082,1.805984,.2115386,17,5
363,.17023948,.3696278,-.0031205,.9087812,2591,.015023,.892181,3.972323,.0285657,-.0814832,-45.70123,45.70123,.0302642,-.3856735,39,5
364,7.503e-40,.4163421,-.0082133,.9148878,4761,.061122,3.562935,16.9194,.0406393,-.1274277,-741.8369,741.8369,-1.033668,-.9757966,75,5
365,0,.3838576,-.006015,.9168777,4007,-.0941799,.8065357,2.671076,.0351648,-.1519375,-378.1838,378.1837,-.0583969,.1254707,30,5
366,5.661e-15,.345914,-.0014555,.9120056,5723,.4226901,1.093747,4.324908,.0294878,-.0441557,-431.359,431.3591,-.3307247,-1.079312,41,5
367,1.5788398,.2878957,.0001669,.8960416,1313,-.0829827,2.619225,15.20691,.036984,.0049407,64.61683,-64.61682,-1.795494,-1.016342,30,5
368,4.510e-34,.3428151,-.0144571,.9185923,5704,.3953589,.8398965,3.520252,.0308982,-.363775,-965.9824,965.9823,-1.08388,-1.560068,18,5
369,.29589685,.2458962,.0041739,.8994067,1517,.3587706,.8877639,3.212939,.0222783,.2830649,57.55991,-57.55991,-.2018791,-.581771,22,5
371,.8803135,.3572836,-.0034136,.9006745,5055,-.3220294,1.031254,3.673494,.0365019,-.0745819,-765.8831,765.8831,-1.896373,-1.435819,26,5
373,2.268e-25,.5144501,-.0070222,.9070145,3726,.2343041,3.603072,15.06938,.035792,-.0675825,-464.145,464.1451,-.5982454,-.7227454,28,5
374,1.586e-30,.2430487,.0029461,.8574437,1369,.5085189,.9873707,3.442449,.0502158,.1940746,57.36853,-57.36853,-.365021,-1.683255,21,5
375,5.909e-66,.2675978,.0038733,.8874811,839,.6759509,1.489069,4.957497,.0589552,.0843387,135.1294,-135.1294,1.309375,-.1305608,15,5
376,1.3187211,.2845722,-.0017585,.8700305,1365,.3746001,1.403335,5.667003,.0364833,-.0616834,-187.8539,187.8539,.0149062,-1.173432,18,5
377,0,.7032935,-.0195809,.9079923,6588,.2008737,.7810489,2.843593,.0613208,-.0779912,-2622.627,2622.627,-1.463103,-1.589141,31,5
380,.36000454,.5496378,-.0078151,.8997839,12421,.1852427,1.02281,5.158319,.0398749,-.0582205,-751.1462,751.1462,-1.813016,-2.091128,73,5
382,1.605e-31,.2436421,.0009025,.8848034,1140,-.0680255,3.400804,14.35807,.0381594,.0292188,-130.8724,130.8724,-2.401207,-.560496,16,5
383,.62135367,.1638332,-.00753,.871866,2064,-.1071495,.6584243,1.965786,.1211647,-.1550441,72.08531,-72.0853,-.1580516,-.1124769,16,5
385,.15463265,.3123174,-.0033691,.9103119,4406,.235871,.7835128,3.19468,.0408641,-.0928328,-358.6238,358.6238,.4743016,.2378789,43,5
386,.11516654,.0842179,.0004948,.9053083,1102,-.0574878,3.078116,13.18386,.0291858,.1201521,16.4007,-16.40071,-1.597177,.087633,16,5
388,1.2697624,.3181365,.0007635,.8813505,900,-.0801739,4.404265,15.35837,.0496798,.0535364,25.86434,-25.86434,-1.123085,-.8884937,20,5
390,1.2240857,.2057487,-.0055298,.9138713,1323,.6710674,.9978417,3.400144,.0267203,-.2791008,-216.4005,216.4004,-.1300826,-.3475296,,5
391,.31539814,.4249909,-.0092862,.8956483,14461,.2303932,.7862059,3.617159,.0798614,-.0943438,-1319.106,1319.106,.7801319,.4669996,99,5
393,.77347494,.323068,.0036008,.9030238,1423,.2963367,.7994269,2.334236,.0667814,.0873317,15.41119,-15.41119,.2787201,.1960692,15,5
394,.5127212,.4957993,-.0040849,.8972868,6326,.2015229,.7518176,3.986191,.0807874,-.023677,-379.2457,379.2457,.2023128,-.0540556,63,5
396,.42069185,.160448,-.0027165,.9039116,702,.3921305,1.024504,2.882458,.0754056,-.1286328,-32.88215,32.88214,-.2141375,-.5528945,,5
397,3.172e-24,.3801306,-.0011565,.8942297,10066,.0480802,.7406893,3.008677,.0390388,-.0222172,-200.156,200.156,-.0719499,-.2677575,76,5
399,.1593726,.239684,.0046171,.8991952,1210,.290612,.7360895,2.304615,.0367877,.2029725,117.577,-117.577,-.3329342,-.3381689,15,5
400,.42257175,.2895301,-.010256,.8983439,1869,.4273754,6.456541,16.35502,.0614393,-.1360933,-180.0002,180.0002,-2.483212,-5.570098,18,5
402,.32990085,.2247255,-.0155928,.893937,867,.4012729,.8089505,2.685903,.075692,-.6287023,-125.0944,125.0944,.2833059,-.2911726,,5
406,5.624e-31,.085716,.000281,.9179416,570,.3713445,1.276496,3.100562,.032164,.0793626,22.00518,-22.00517,-.1950978,-1.184765,,5
411,1.6751138,.1649871,.0007242,.899179,566,-.431078,5.661011,14.9574,.0299392,.20012,16.02876,-16.02876,-5.008039,-.8626642,,5
413,.19178768,.4667179,-.0025102,.9034946,855,.0061446,.7630014,3.07889,.0289173,-.0576805,134.9509,-134.9509,-.1574388,.2505702,21,5
416,1.2370882,.4359534,-.007797,.9013949,3239,.0284575,2.559731,17.69868,.0707917,-.061958,-552.5732,552.5732,-.2304697,-1.012837,43,5
417,1.24e-172,.0968027,-.001171,.8746697,688,-.0534757,6.574008,17.77932,.0385292,-.1596221,-27.24923,27.24923,-5.422008,-1.762825,18,5
418,4.193e-27,.1695586,-.001689,.8971841,895,.4306446,2.807303,15.98673,.0435355,-.1124732,-37.67767,37.67767,-.8110829,-.1496581,28,5
420,8.341e-28,.179758,-.0080635,.9032915,987,-.0895729,4.352764,15.96939,.0411327,-.267135,-107.5323,107.5323,-2.122202,.5865725,21,5
421,.08703663,.2705357,-.0019999,.9068068,1530,-.1239368,1.094694,4.625816,.0213685,-.237468,-100.9348,100.9348,.7159386,.6273021,17,5
422,6.431e-19,.4454422,.0085726,.8985133,1595,.4690047,.7338302,2.119022,.0331655,.1622656,360.3709,-360.3709,-.245317,-.7151963,15,5
424,7.384e-12,.2589335,.0025787,.9240585,1733,.466872,1.438836,5.581127,.0477646,.1013075,137.7421,-137.7421,-.0185624,-.8789555,19,5
426,.21960707,.44073,-.0049321,.9026578,8032,-.0798868,3.777528,18.49655,.0306119,-.0899674,-371.892,371.892,-1.410268,-1.451974,56,5
427,.50357611,.3024282,.0006152,.9051856,3475,.3787164,1.093468,4.208109,.0246724,.0509009,52.80191,-52.80192,.2487447,-.611187,35,5
429,.32293359,.4347059,-.0042602,.9043645,4762,-.0606922,.775865,2.523921,.0345805,-.0924432,-495.3826,495.3826,.1870072,.243727,20,5
430,0,.5207558,-.015342,.9120465,7769,-.0326239,.9243583,3.784033,.0301392,-.2233668,-1921.689,1921.688,-.6880469,-.6270571,29,5
431,9.728e-17,.6365023,.0000597,.9090867,9742,-.0738679,4.099406,16.71443,.0240001,.0005512,-835.3109,835.3112,-1.923078,-1.88745,53,5
432,.10937211,.490539,-.0056978,.911608,4255,.2826458,1.198332,4.173488,.0511164,-.0458963,-828.7082,828.7082,-.1174299,-.681609,33,5
435,1.757e-24,.4169103,.0008315,.8957507,2206,-.1007159,1.208318,4.719444,.0302183,.0145173,377.4711,-377.4711,.4229204,.376805,56,5
437,2.273e-35,.4691106,-.0059996,.9130494,1524,.177705,.7650883,2.77662,.0272367,-.1258249,-290.8496,290.8495,-.235047,-.2898017,20,5
438,1.502e-56,.3748318,-.0057994,.9076693,1608,.509259,1.112281,3.285825,.0439474,-.0930476,279.6428,-279.6428,1.283639,.2570224,16,5
439,2.100e-14,.4170644,-.0033183,.9133332,8892,.730052,3.005702,17.22864,.037876,-.1342921,-1161.554,1161.554,-1.230766,-2.201994,30,5
440,.00603162,.3625054,-.0032235,.9134479,6511,.0626111,1.018613,4.024878,.0379581,-.0797004,-797.1962,797.1962,.4526209,.2277699,43,5
441,5.121e-40,.4059281,-.0073626,.9112171,2641,.1088773,.8786648,3.055829,.0480164,-.1333776,-680.8533,680.8533,-1.446378,-1.467232,14,5
442,1.5863656,.0517765,.0007731,.9051233,874,-.452859,4.507926,16.77371,.0172627,.3883049,18.30106,-18.30106,-1.289423,1.216024,12,5
443,.37798015,.246261,-.0077648,.8981517,2965,.3699414,.910629,3.551931,.0443037,-.2640373,-241.2955,241.2955,-.3213636,-.7380674,35,5
445,6.932e-43,.2897005,-.0004463,.9066572,1319,.1136939,3.207728,15.4708,.0261678,-.0231451,-100.7516,100.7516,.6966521,-.4714605,19,5
446,2.208e-38,.4085431,-.00365,.9130889,555,.2347817,.6423592,2.036012,.029712,-.1842271,-51.28228,51.28228,-.6486256,-.9777505,19,5
447,.73255999,.4105239,-.0000504,.907373,1642,.2713644,8.318016,41.26663,.0242352,-.0035495,46.41106,-46.41106,3.337624,-1.286289,20,5
448,1.8616153,.3195187,-.0010429,.9109609,1160,-.0211709,4.196509,15.58583,.0220996,-.0454371,-156.4991,156.4991,-3.093525,-.6363185,21,5
449,4.843e-17,.5160512,.0103817,.9073805,4330,.2356773,1.970175,15.42497,.029678,.2355387,590.1258,-590.1258,-2.326469,-1.68896,58,5
450,4.909e-25,.449306,.0034827,.9117943,1193,.1678323,.878328,3.099723,.0191402,.2264297,107.7548,-107.7548,.6487511,.1479693,26,5
451,2.416e-16,.5818435,-.0050686,.8950203,13904,.0590923,.7558103,4.2147,.0349218,-.0653726,-611.6038,611.6039,-1.313662,-1.346771,81,5
452,1.5100523,.4803354,-.0062005,.915467,659,.2528291,.7455471,2.815187,.0313684,-.1922908,-85.00163,85.00163,.975665,.4500418,28,5
456,7.521e-53,.1853787,-.001774,.9088273,696,-.4824376,.6460367,1.521327,.0105795,-.7348973,-48.45954,48.45954,-.3231964,.1955955,,5
