hrr,coef_m,pij_diff_cf,health_cf,health_base,n_cases,corr_fe_qual,fe_sd,fe_range,qual_sd,corr_realloc_qual,realloc_to_highq,realloc_to_lowq,fe_mean_highqual,fe_mean_lowqual,n_specs,eta
43,.00040164,.3350745,-.0092371,.8806413,2405,-.0443794,.7615349,3.183102,.0705186,-.1297217,-236.1263,236.1263,-1.441331,-1.374293,20,5
56,.01623612,.7013106,-.0153812,.9037485,10867,.2583007,.9972991,4.630985,.0423304,-.0703486,-3598.322,3598.322,.1545825,-.21525,117,5
58,.83181408,.2794198,.0002958,.906106,2658,.1837317,2.26565,17.06865,.0398901,.0234986,9.517673,-9.517676,.4446093,-.3680222,54,5
62,1.5553793,.2698698,.0012064,.9097998,540,.2279745,.9962311,3.921083,.0369925,.0593122,8.386513,-8.386513,.3474237,.0635022,40,5
65,0,.4359745,-.0020193,.9158485,1782,.0755632,2.278862,16.03883,.0410201,-.081314,-134.8427,134.8427,-.6652281,-1.400383,48,5
69,.62591374,.0805485,-.0013224,.9170391,1610,-.1329271,3.202035,15.51811,.0627493,-.1878358,-40.76793,40.76792,-1.892215,-.0741816,18,5
73,.73548604,.2026074,.0030002,.9143535,1847,.2248248,.5999233,2.044053,.035222,.1284842,180.8735,-180.8735,.1041043,-.0283152,13,5
77,.51826101,.4372987,.0007837,.9142928,7613,.182614,3.021115,17.535,.0446365,.0127464,584.2244,-584.2244,-.16024,-1.243675,79,5
79,0,.3872727,-.0007317,.8942032,1551,.012639,3.1721,17.83496,.0350476,-.0250669,19.12304,-19.12303,-1.164388,-1.412093,77,5
80,.79629241,.4644196,.0066031,.9210682,5573,.12687,4.222167,17.06965,.0254864,.1130104,646.1054,-646.1055,-2.391212,-2.849705,60,5
81,6.382e-22,.4139607,.0079111,.9147145,2470,.2267677,2.607246,18.81904,.0438899,.0948361,161.4408,-161.4408,1.809798,.3640389,56,5
82,.11112463,.3747912,-.000804,.916532,2244,-.0030394,.9387806,4.220781,.0454825,-.0102799,112.309,-112.309,.9285736,1.25025,50,5
83,0,.3287815,.0035122,.9305075,1510,.4745795,1.177155,4.188651,.0247816,.1102892,46.15636,-46.15636,1.000643,.5025731,16,5
85,3.641e-22,.2456744,.0007919,.9177243,1749,.1961615,1.194299,4.622732,.040716,.0684362,51.27964,-51.27964,-.9095728,-1.210029,37,5
86,1.119905,.2672806,-.0004888,.9321766,2650,.0727108,1.905262,5.595168,.0249032,-.0505482,57.26565,-57.26564,-.0537664,-.3715997,23,5
87,1.001e-13,.4379824,-.0041828,.9236995,1222,.196788,.9485065,4.134447,.0440577,-.0337937,55.98946,-55.98947,-.0335731,-.4799255,35,5
89,.13662449,.3305275,.0003269,.9241655,1819,.0018705,3.866137,17.02741,.0310958,.0086722,-2.696939,2.696939,-1.698308,-.0586936,39,5
91,1.5857458,.3793888,.0036842,.908946,1438,.1004291,2.030116,15.2758,.0404147,.0960108,195.3494,-195.3494,.7179687,.6986512,52,5
96,8.060e-32,.3243671,-.0022746,.9207008,2886,.1390062,2.978066,18.22872,.0391103,-.0503528,-264.4155,264.4155,-.9335439,-1.015896,63,5
101,9.687e-42,.2870865,.0025716,.917513,944,.3581873,1.199723,5.95295,.0224595,.1628533,124.2498,-124.2498,-.9687809,-1.589561,20,5
102,1.14e-168,.3409679,-.0086349,.9109688,3357,.0824515,.8201143,3.564819,.0283326,-.2154553,-781.4752,781.4752,-1.397179,-1.622289,27,5
104,1.8668908,.1396303,.0011883,.9142345,1947,.0630377,5.127748,15.10641,.0255198,.0948162,-39.50183,39.50183,-1.361595,-2.859304,19,5
105,1.2620064,.1412295,-.0002103,.931826,1460,.3027754,.7936802,2.862704,.0382778,-.0447511,-4.238041,4.238045,1.110945,.8337481,15,5
107,2.582e-18,.1402284,.0010514,.8980451,1073,.1584074,.7585843,2.462841,.0224627,.194636,59.04998,-59.04999,.6091484,.4076231,,5
109,2.108e-16,.3108428,-.002559,.9098175,2546,-.0816234,3.247671,17.6842,.0364148,-.0578531,-164.2253,164.2253,-1.680064,-.7661715,75,5
110,1.935e-17,.4413068,-.005486,.8975747,5688,.0593126,3.983921,19.70522,.0402162,-.0501744,-888.5041,888.5041,-.9330348,.408971,80,5
111,.45452435,.3016129,-.0017996,.8974772,7660,.2422926,2.981297,16.45589,.0395282,-.0417465,-140.1149,140.1149,1.123361,-.1105821,106,5
112,2.935e-16,.5580811,.0022677,.9111248,6775,.0506558,.8026215,4.396319,.043428,.0114067,-150.6801,150.68,-.5635982,-.6765584,58,5
113,.18275349,.4329859,-.0036544,.9091239,10840,.0560864,.982259,4.49413,.036687,-.0450362,-1063.831,1063.831,-1.64643,-1.577596,93,5
115,1.197e-15,.237939,.0011122,.9048861,2441,.0544375,4.322739,16.60976,.0422442,.031058,216.7682,-216.7683,-.1905426,-2.471867,23,5
116,.19719266,.1692114,-.0002613,.8969112,2710,-.0764952,2.5778,16.99379,.049873,-.0123638,124.8854,-124.8854,-.3602412,.2907383,40,5
118,.25229642,.5474202,.0090443,.8995392,11205,.060029,.796459,3.105794,.0502403,.0565309,511.5388,-511.5388,-.7184285,-.7143244,45,5
119,.39026443,.3257541,.0005298,.9045587,13437,.2265177,.8164113,3.153894,.0522673,.0097089,1077.712,-1077.712,-.2908166,-.3112562,49,5
120,.56598772,.3239976,-.0024505,.8860402,2441,.0158655,2.851469,16.866,.0468252,-.0705152,-173.7375,173.7375,-1.025863,-1.911322,31,5
122,0,.2489387,.0040326,.8864109,2465,-.0900643,2.502655,17.84534,.0429117,.1596316,211.5988,-211.5988,-1.568504,-.8404523,40,5
123,.08856206,.721325,.0150157,.8925767,9094,.2740023,.8302007,4.196094,.0473088,.0663224,4320.958,-4320.957,-.8410317,-1.416171,35,5
127,1.930e-15,.2371868,-.0012139,.9076207,1120,-.0942223,2.839362,16.43625,.0466686,-.1092582,-8.753792,8.75379,-.7840222,-.0566416,30,5
129,.23063388,.2624736,-.0038811,.9068312,4896,.1224355,3.55511,16.89048,.0416858,-.1141606,-473.5111,473.5111,-.5346851,-.5841847,55,5
130,.3856105,.2964555,-.0041908,.8952669,15277,.1080936,1.063953,4.932285,.0399368,-.1522645,-623.945,623.945,.3043268,.0028224,118,5
131,1.4446042,.1989112,.0025906,.9129084,2855,.2328642,.9359762,4.169764,.0364978,.118258,108.4774,-108.4774,-.3542141,-.8057133,32,5
133,8.636e-17,.1743982,-.0067155,.8835652,1172,.1550615,.9527847,3.054324,.0329408,-.4346357,1.290734,-1.29074,1.001909,1.089612,,5
134,.45100538,.2339301,-.0004034,.8969566,3829,-.0288256,2.536616,14.94343,.0459868,-.0231781,-57.19548,57.19548,-.8377587,-.562205,31,5
137,1.389e-18,.711104,-.0113359,.9164577,6920,.0011393,1.502018,5.824627,.0194175,-.1167766,-4476.186,4476.186,2.16581,2.245969,40,5
139,.49189571,.1817587,.00128,.8973679,1522,.1016243,.9194023,3.772729,.0514071,.0845243,2.974325,-2.974328,-.7365018,-.7443019,30,5
140,3.219e-18,.121385,.0017804,.8978505,1553,.1343966,1.078893,3.532263,.0473387,.2486447,34.10373,-34.10373,-.3239372,-1.104477,14,5
141,.26504911,.5577499,.0030822,.8925651,2784,-.1438597,2.226597,16.57808,.0452234,.0173273,-144.5964,144.5964,.5775704,1.183385,52,5
142,.72118784,.1898045,.0010589,.8848442,288,.1999736,.7702588,2.588032,.0330724,.1861868,8.380161,-8.380163,-.7312041,-.8062071,13,5
144,3.429e-20,.8508445,-.0062536,.9068662,17007,.341923,.8227779,5.449283,.0416171,-.0203553,3605.615,-3605.615,-1.636042,-1.994789,78,5
145,.22584758,.3370627,.0101828,.8872428,2871,.5289813,1.014936,3.494014,.0340264,.1692129,-50.27189,50.27195,-.5388252,-1.308836,23,5
146,.62875561,.0370249,.0005717,.9020398,1524,-.0194231,.9637694,2.921941,.0297128,.2402764,33.61604,-33.61604,-.9384145,-.2999537,,5
147,1.218e-38,.1272842,.001251,.903442,1822,.0025666,2.60285,16.52422,.0354847,.1894526,47.35382,-47.35382,-.4138947,.1080436,35,5
148,1.360e-18,.2648419,.00092,.8783693,1433,.1040603,.824685,3.341077,.0431839,.0251515,-13.35113,13.35113,.9643781,.6212731,29,5
149,4.847e-13,.1471412,-.0017669,.918847,3670,.3413391,.9502721,3.331589,.0342945,-.1887676,-12.83852,12.83853,-.4555439,-.8552383,22,5
150,1.374429,.2293696,-.003506,.9306112,766,-.0125471,.5112491,1.482565,.0241018,-.5068445,-14.3108,14.31079,-.9764395,-1.081073,,5
151,2.448e-32,.1486086,.0055301,.9175241,2246,.3935729,1.134793,4.405123,.0489619,.1917956,178.3436,-178.3436,-1.85314,-2.049022,22,5
154,8.363e-31,.4406742,.0002867,.9169832,1323,-.126655,.9653855,3.905105,.0390932,.0068886,-.8085255,.8085362,.9555775,1.290549,26,5
155,.16384618,.4438816,.0022446,.8813622,4834,.2014556,.8162792,3.794051,.0414708,.028189,675.9072,-675.9072,-.1802595,-.4825155,68,5
156,.22307119,.4555409,-.0011127,.8917025,3599,.1165967,2.712334,19.93223,.040932,-.0236154,7.936187,-7.936196,-1.585522,-1.854787,79,5
158,2.62e-221,.3698464,-.0013708,.9065113,3872,.100218,2.404561,18.64466,.0340804,-.0302089,102.521,-102.521,-.7390273,-1.502133,52,5
161,0,.5106839,.014708,.9082645,7401,.2641558,1.019929,3.892802,.0315617,.1273651,1956.232,-1956.232,-1.60033,-2.247918,49,5
164,0,.3713637,.0004279,.8896447,3315,.3738266,3.014444,18.42579,.0415445,.009098,133.8657,-133.8656,.4480211,-1.074939,64,5
166,.63057956,.593734,.017207,.9043281,6121,.3328441,1.044339,5.48633,.0390576,.1046874,352.969,-352.9689,-1.219694,-1.829833,69,5
170,.18957239,.1852148,.0021564,.9057777,4417,-.0196204,1.346894,6.272684,.037779,.1334269,134.1669,-134.1669,-.855687,-1.145606,43,5
171,1.313e-13,.5158484,.0025019,.9027888,4993,.2369388,2.03429,16.58836,.0298294,.0228427,1690.956,-1690.956,.9842619,.2743426,64,5
172,0,.2716361,-.0017717,.8908373,2801,.0524482,2.154723,16.01477,.0357876,-.0558631,-185.0388,185.0388,-1.040554,-1.796171,55,5
173,1.6744211,.4329525,.0031249,.8902319,1398,.0918858,3.862987,15.88524,.032418,.134808,126.301,-126.301,-1.898663,-1.774156,29,5
175,0,.1938729,.0024571,.9078542,1220,.4387624,.9159942,3.545343,.03589,.2262253,28.88486,-28.88486,.8223089,-.1625243,15,5
179,.41662624,.1345254,-.0003909,.908576,4474,.0276756,1.029731,4.626433,.0282701,-.0464095,-137.2655,137.2655,-.9599619,-.9502993,35,5
180,.64600312,.2085719,.0009333,.889009,3706,-.0830813,3.884727,16.5293,.0419177,.0794061,-23.54221,23.54222,-3.415205,-1.365688,43,5
181,4.831e-36,.4349186,-.0060736,.898279,2511,.0628425,2.083937,15.90243,.0403133,-.0689535,-528.0311,528.0311,-.640321,-.5325794,53,5
183,.13931498,.8895804,-.0157933,.9051222,13097,.213015,.7292265,3.581421,.0609001,-.0320819,-6425.055,6425.056,.1635926,.1825584,80,5
184,1.0709976,.3522031,-.0042083,.8997794,1307,.6127162,2.575146,12.89531,.0312412,-.0919276,-200.9379,200.9379,-.7633814,-1.852257,22,5
185,1.3809354,.175266,.0020332,.891944,1006,.1757755,1.056284,3.966976,.0326706,.2036377,55.62495,-55.62496,.262844,-.1888694,16,5
186,.80460745,.291873,-.0034483,.8931858,1564,.1835077,2.234158,15.56766,.0360704,-.1314667,-42.4889,42.4889,-.3538409,-1.22859,45,5
187,.4744838,.3992689,-.0036879,.9158673,3999,.4017478,3.519452,16.74214,.0379935,-.0504488,-517.4541,517.454,1.403892,-1.097468,36,5
188,.44377238,.3431287,-.0026796,.8954713,1017,.4213136,.8854881,3.28638,.0975672,-.031973,-18.39348,18.39348,-.2246876,-1.032103,25,5
190,2.1063552,.3311426,-.0075454,.8981609,2189,.1548322,.7010406,1.791887,.0236608,-.2448124,-525.3099,525.3099,-1.046981,-1.355169,12,5
191,.62418011,.2177416,.0021144,.9035611,4565,.3958328,1.193217,4.018403,.0306773,.0794786,383.6213,-383.6213,-.9101687,-1.437337,25,5
192,.59708376,.5834756,-.0102797,.9101185,6403,.0477056,1.009955,3.583494,.0396487,-.0687756,-3158.466,3158.466,-.8873378,-1.13213,34,5
193,.05546715,.3146542,-.001256,.9053766,860,-.3015083,1.12829,3.873847,.0241185,-.133549,-13.41573,13.41573,.0407776,.8605235,17,5
194,.05977357,.3472364,-.0068318,.9098061,2055,.1711617,1.507315,4.482257,.0387726,-.1276123,-474.714,474.714,1.1461,.5581442,18,5
195,1.17e-124,.0878283,.000039,.9051055,939,.3768758,.5681122,1.752496,.0223866,.0164252,-16.91198,16.91198,.492836,.2979335,,5
196,1.1119467,.0855104,.0002184,.9056373,1618,.1484962,3.969552,15.00809,.0216751,.1402142,31.94012,-31.94011,.1215522,-2.151367,13,5
197,.80331514,.1791125,-.0005611,.8885861,1338,-.2450121,4.243391,15.8064,.0187084,-.218689,-23.06714,23.06714,-2.611035,-.0836799,,5
200,.69578098,.1448908,.0008299,.9095343,3688,.0634541,2.516471,14.20048,.044205,.058789,-26.43458,26.43458,-.9725349,-2.386228,30,5
203,5.642e-30,.379819,.0043619,.8987314,2166,.5123311,1.201284,4.816912,.0256718,.1082153,-276.5497,276.5498,1.431836,.7159635,17,5
204,.28499123,.2574097,-.0031642,.8866485,2605,.4671156,1.215688,5.581223,.0538617,-.094168,-147.1632,147.1632,.3772206,-.0550608,49,5
205,0,.7498073,.0145569,.8992677,10402,.3206506,.9315917,3.406072,.0429459,.062657,3116.582,-3116.582,-.436982,-1.12324,48,5
207,7.73e-103,.2519157,.0023253,.8935699,301,.375353,6.700353,17.29908,.0186315,.2279915,35.10959,-35.10959,-1.747893,-4.739404,15,5
208,.03292905,.1890271,-.0004494,.8793427,2353,-.0245193,3.08353,17.22897,.0475782,-.0168186,136.6497,-136.6497,-.6553571,.0672164,27,5
209,6.510e-40,.2101922,.0006793,.8962326,1062,.3907196,.7824687,2.494816,.0421088,.0382241,50.23258,-50.23257,-.1502292,-.7769666,18,5
210,.03032311,.1362048,-.0019568,.8968053,1757,.0928722,3.628098,14.57454,.0416527,-.2366813,-5.229144,5.229145,-2.282894,-.8873709,27,5
212,1.5705927,.190201,-.0023157,.8897345,985,-.0929013,1.191073,4.665884,.0424853,-.3221394,-30.86398,30.86398,-.2841932,-.3651346,26,5
213,5.170e-23,.2107913,.0019236,.9124186,3001,.2481911,.7607632,2.548776,.0364233,.0696927,185.9573,-185.9573,-.5411357,-.8643565,25,5
214,3.106e-31,.1267066,-.0002548,.9135734,1455,.0232848,3.94749,13.89858,.0509338,-.0223452,15.47058,-15.47058,-2.773327,-.966162,,5
216,3.877e-21,.2086026,.0021833,.8927361,582,.3460618,1.064327,3.961739,.0410583,.1335494,33.58528,-33.58528,.9857071,.2473233,26,5
217,2.1117484,.0157411,.0001995,.8955636,607,.2118381,1.075757,2.519495,.0337814,.6626889,2.430076,-2.430078,.1678851,1.033597,,5
218,1.25e-173,.2730112,-.0005607,.9111521,263,.0383467,4.400075,15.2249,.0405132,-.0667091,3.023246,-3.023247,-.5021255,-1.875749,16,5
219,1.601e-23,.1817131,-.0000837,.8848785,2544,.4634982,2.881654,16.00086,.0503887,-.0054361,26.81263,-26.81262,-1.742669,-1.819233,29,5
220,.39422714,.1854522,.0002636,.8968576,286,.707216,.9970389,4.283128,.037082,.0536866,10.47764,-10.47764,1.387707,.621307,19,5
222,.16157223,.2883337,.0027509,.9023504,4284,.0791084,3.023809,15.61328,.0269661,.1811956,339.8254,-339.8254,-1.876851,-2.171614,46,5
223,.11931319,.8141732,.029171,.9040179,15565,.1011541,.9856691,5.293122,.0344152,.1127941,4391.377,-4391.377,-.9854357,-1.261195,80,5
225,1.921e-18,.2536928,-.0037156,.8984506,4517,.0042704,4.215799,16.49805,.0391744,-.1338888,-261.4007,261.4007,-.725476,-1.944833,35,5
226,.13527532,.2622537,-.0014924,.9028435,2663,.1963771,.9954115,4.041462,.0415476,-.0621568,-58.09585,58.09585,-1.505021,-1.750662,60,5
227,3.899e-34,.7403514,.0019654,.9038106,21688,.2490945,1.11276,5.089239,.0439747,.0086923,4440.818,-4440.819,1.377607,.7278466,99,5
230,2.430e-23,.2604782,.0004661,.9131502,3286,.2226676,2.741168,19.20231,.0409282,.0159986,9.195326,-9.195313,1.074943,-.3715793,63,5
231,5.420e-84,.3275828,.0058158,.9096581,1086,.0705175,2.951233,18.11627,.036276,.1855484,121.7381,-121.7381,.173184,-.6080918,61,5
232,.81243257,.4283196,.0034029,.8934687,6105,.1868992,.7938511,4.126153,.0383313,.0503626,87.19135,-87.19131,1.417734,1.229307,90,5
233,5.281e-17,.3322063,-.0017672,.8919693,2518,.4772545,1.029972,5.322963,.038127,-.0470936,-45.98811,45.98811,1.101667,.1561586,58,5
235,.59832801,.5243586,.0005684,.8871221,2963,.1891109,2.502924,16.7058,.0362718,.0048728,262.2999,-262.3,-1.434121,-2.400676,72,5
236,.20043765,.3476259,-.0022354,.9025839,2560,.0028759,3.287967,17.58447,.0367388,-.0388051,-76.26566,76.26563,-1.945505,-.7290589,51,5
238,.18595604,.3009694,.0074156,.9014195,2768,.0313405,1.963389,16.13525,.0433619,.092564,153.294,-153.294,2.360532,1.6006,69,5
239,.33993769,.2791488,-.0039416,.8979794,3664,.0340124,1.138758,5.043892,.0343894,-.0876792,-200.2368,200.2368,-.9892428,-1.135353,63,5
240,4.7187656,.0236807,.0003559,.8568203,528,.493249,2.197958,6.258923,.0420448,.426025,1.173962,-1.173961,-4.43296,-4.884427,,5
242,1.1182432,.1818814,.001305,.9201397,1196,-.1060308,4.803873,16.44473,.0339612,.1570294,4.050057,-4.050058,-4.039433,-1.276053,18,5
243,1.3380244,.1291164,.0013334,.8927104,802,.7350643,1.210917,3.713178,.0411375,.2035272,25.17468,-25.17468,-.4236502,-2.274639,,5
244,1.07054,.3272159,-.0039341,.900971,2519,.00841,1.454196,7.20916,.0425287,-.1231319,-157.8529,157.8529,.8277406,1.030251,65,5
245,.1680817,.2833704,-.0010315,.8929504,3393,.2996401,1.212111,5.742219,.0417002,-.0286262,-168.3245,168.3245,.5684562,.0576048,64,5
246,.50803503,.3016925,-.0022269,.8843623,3334,.1243752,3.734084,16.40311,.0346561,-.0693186,-96.80447,96.80447,-.3851946,-.6161681,59,5
248,.6013375,.225027,.0009342,.9217636,804,-.1286981,.9957306,3.701463,.040495,.0552796,37.65414,-37.65414,.2222608,.4726169,27,5
249,.98380428,.2185129,-.0023366,.9187505,1561,.439276,3.57037,15.92118,.0383921,-.0789376,31.18208,-31.18207,-1.466476,-4.467141,18,5
250,.31383973,.2021688,-.003298,.90024,1224,.083337,1.082948,3.814565,.0239976,-.3923838,-114.6494,114.6494,-.3235788,-.7597229,,5
251,4.355e-22,.3529817,.0033897,.8973728,5801,.1925965,.7542137,2.876205,.0364479,.0667377,592.3118,-592.3118,-1.705029,-1.731046,52,5
253,.52239139,.3089396,-.0032537,.9011839,793,.0735933,3.107593,15.05739,.0223927,-.2241422,-91.27036,91.27036,.8181385,-.5400334,21,5
254,5.536e-22,.2166158,-.0011314,.9069703,352,.3662395,3.926878,14.72117,.0251051,-.1040895,-29.66098,29.66098,.3301153,-1.728689,13,5
256,0,.2307105,-.0013191,.9037345,1892,.2645429,1.189584,4.487723,.0313318,-.0751634,-86.23159,86.23161,.7022424,.147373,18,5
257,.56753833,.2596848,-.0019911,.8966276,835,-.08317,3.609293,16.01006,.0388891,-.049386,95.25233,-95.25234,-1.746351,-.2348205,16,5
258,0,.2947925,-.010584,.8853428,1329,.1853241,3.321098,14.32756,.0339178,-.2645459,-322.4397,322.4397,-.5246845,-1.730237,17,5
259,.85588321,.2907404,-.0197699,.8979254,2437,.2623554,.7791185,3.175219,.0503174,-.2733018,-433.2512,433.2512,-1.018051,-1.386439,32,5
260,.21335832,.1082461,-.0008231,.9095367,412,.6069707,4.216145,15.40898,.0355145,-.1277086,-6.90158,6.90158,.8991204,-2.210535,,5
261,1.4982328,.1687886,.0012019,.8941946,576,-.1375098,3.470835,15.82103,.0366999,.1446144,23.4808,-23.4808,-1.238636,-.0326884,17,5
262,.69339795,.1445678,.0008227,.9023406,1752,.2048499,1.311498,5.123978,.0440787,.1437454,20.92444,-20.92444,-.1954501,-.6189502,22,5
263,7.77e-214,.0727022,-.0000197,.9047073,732,.2031402,2.198838,7.478742,.0550837,-.0190548,.7435115,-.7435141,2.693474,2.70974,16,5
264,5.583e-33,.3367505,-.0115533,.8767627,2777,.1476873,3.678041,15.39702,.030988,-.278578,-456.1318,456.1318,-1.954652,-2.624348,31,5
267,.02852749,.1531016,-.0049955,.8924154,2500,.0881203,.9853009,3.665488,.037969,-.4329994,-29.29326,29.29325,-.432591,-.3359258,27,5
268,.00007434,.8474782,.0053452,.8972253,12506,.3294697,.9620361,3.96867,.0471635,.0196861,4348.293,-4348.293,.3121628,-.386978,46,5
270,.65802354,.4549948,.0067641,.9062175,3274,.5040345,.8236569,3.835127,.0473316,.0608255,-54.61643,54.61642,.0944118,-.2334618,26,5
273,.14889167,.8294672,.0212312,.8927641,12981,.2331336,.9232076,4.433157,.0549424,.053636,5583.787,-5583.787,.1525424,-.1522292,75,5
276,0,.0900194,.0000135,.9081295,1935,.3537983,.8901209,2.898282,.038958,.0031372,42.30222,-42.30222,-.7154292,-1.506023,14,5
277,4.469e-34,.3919479,-.0019428,.9165332,5016,.332688,1.055043,4.230961,.0339725,-.0265903,-182.75,182.75,.5311533,-.0834922,30,5
278,.00003257,.7191034,-.0150188,.915148,9540,.3210179,1.142868,4.57268,.0386792,-.0931051,-4489.519,4489.519,-1.488306,-2.085607,39,5
279,.29233906,.1933645,.0007379,.8951273,3345,.3518919,.9727244,3.029136,.0278518,.077249,-33.70478,33.70477,.0191265,-.2192674,15,5
281,.90918135,.1689222,.0010139,.9229087,880,.1812891,5.283437,17.4484,.0381433,.0764631,-15.37039,15.37039,.6067566,-3.798312,29,5
282,7.632e-14,.419459,-.0007651,.9093063,4403,.0718667,.9179364,3.668389,.0474252,-.0075012,-632.5318,632.5318,-.0244995,-.4618285,62,5
283,2.751e-21,.6989807,.0011445,.9012866,18800,.1595167,.919427,4.707087,.0414626,.0044481,1959.086,-1959.086,-2.273489,-2.672361,175,5
284,5.617e-16,.3517751,-.0010855,.9041227,3556,.0614954,2.581903,18.07761,.0395907,-.0228481,-175.5318,175.5318,.0300257,-.3784448,124,5
285,.63656243,.3568102,-.0000985,.9086094,3196,.1878181,1.620098,18.85039,.0329589,-.0022472,-133.5006,133.5006,-.186665,-.8765931,146,5
288,.50393578,.3182452,.0002672,.9047124,3102,.1919392,1.110248,5.115365,.0337251,.0055938,-9.438594,9.438574,.1923341,-.0627478,120,5
289,4.549e-20,.3303346,.000014,.9023124,1533,-.0040596,2.436242,17.49918,.037068,.0004312,19.56953,-19.56953,.9720066,1.612736,118,5
291,.86116059,.2683074,.0008806,.8955174,1237,-.0083195,2.299656,17.15395,.0383741,.0456031,-3.255077,3.255073,-1.811734,-1.198381,92,5
292,.31336087,.3341623,-.001355,.9092713,1916,.0239716,3.192728,19.04557,.0314193,-.04506,-61.64596,61.64595,-.1919622,-.5193529,99,5
295,.23692721,.4963449,.0004559,.906496,7705,-.0504465,4.561567,17.64154,.0307958,.0035452,-21.07525,21.07531,-.4400426,-.1960195,100,5
296,8.197e-17,.1961748,.0009667,.9034617,1585,.1092477,1.149392,4.3588,.0286342,.2416016,33.86653,-33.86653,-.5522224,-.3683037,26,5
297,1.2251428,.3206696,.0007111,.9095004,539,.0197831,1.948397,16.16478,.0335476,.0235444,30.62584,-30.62584,-.5288706,-1.02755,64,5
299,1.1413234,.2606009,-.0002761,.9116929,2355,.3010371,.9426972,3.696849,.0514484,-.0086388,12.4602,-12.46019,.7992658,.1787871,33,5
300,1.412e-23,.2719133,-.0054052,.9048402,1506,.3356077,.8298783,3.6564,.0308251,-.2583464,-104.2849,104.2849,-.7367924,-1.264918,20,5
301,.14262551,.6504344,.0035294,.9086565,14849,.155914,1.806308,19.04289,.0369528,.0162522,3822.578,-3822.578,-1.241031,-1.590751,133,5
303,0,.3160487,.0000519,.9112521,4674,-.0355645,3.453803,20.82857,.0389415,.0021594,106.6109,-106.6109,-.6755633,.29263,153,5
304,1.0059444,.3026415,-.0006812,.899504,1325,.2112267,1.007985,4.00592,.0304658,-.0660664,-42.7958,42.7958,.1156176,.0503343,32,5
