hrr,coef_m,pij_diff_cf,health_cf,health_base,n_cases,corr_fe_qual,fe_sd,fe_range,qual_sd,corr_realloc_qual,realloc_to_highq,realloc_to_lowq,fe_mean_highqual,fe_mean_lowqual,n_specs,eta
77,.21783543,.4782484,-.0064529,.9142958,7613,,0,0,.0446365,-.1141005,-621.9494,621.9495,0,0,79,1
78,0,.431584,-.0041773,.9231288,1611,,0,0,.046526,-.0734247,-315.1622,315.1622,0,0,21,1
79,.04207166,.4608768,.0078858,.8941879,1551,,0,0,.0350476,.1826632,258.9702,-258.9702,0,0,77,1
80,.35502725,.4593568,-.0051072,.921075,5573,,0,0,.0254864,-.1508648,-606.4294,606.4294,0,0,60,1
81,0,.4934942,-.0109232,.9147529,2470,,0,0,.0438899,-.1249904,-472.4451,472.4452,0,0,56,1
82,.16401537,.4817539,-.0059266,.9165264,2244,,0,0,.0454825,-.0867371,-231.3846,231.3846,0,0,50,1
83,.04481105,.2747993,-.0055667,.9304925,1510,,0,0,.0247816,-.3390884,-158.568,158.568,0,0,16,1
85,0,.489809,-.0053586,.9177596,1749,,0,0,.040716,-.0618508,-204.8067,204.8067,0,0,37,1
86,.50974961,.3832728,.0011284,.9321857,2650,,0,0,.0249032,.0474519,241.7106,-241.7106,0,0,23,1
87,0,.5179816,-.0077821,.9237152,1222,,0,0,.0440577,-.1029058,-243.7007,243.7007,0,0,35,1
89,.07053875,.3633835,-.0004983,.9241668,1819,,0,0,.0310958,-.0181318,-42.29514,42.29513,0,0,39,1
91,.86873417,.6006855,-.0054043,.908947,1438,,0,0,.0404147,-.0555077,136.197,-136.197,0,0,52,1
96,0,.4619025,-.011509,.9207187,2886,,0,0,.0391103,-.1447681,-616.1368,616.1368,0,0,63,1
101,2.031e-21,.3657073,-.0085249,.917513,944,,0,0,.0224595,-.4047395,-144.0913,144.0913,0,0,20,1
102,0,.3069656,-.0047135,.9109736,3357,,0,0,.0283326,-.275603,-334.2883,334.2883,0,0,27,1
104,1.4323723,.4283996,-.0031767,.9142335,1947,,0,0,.0255198,-.0646201,-468.5419,468.5419,0,0,19,1
105,.75089106,.2709516,-.0061931,.9318404,1460,,0,0,.0382778,-.198947,-241.3696,241.3696,0,0,15,1
106,5.931e-21,.518764,-.0040861,.9032273,1638,,0,0,.0237149,-.078701,377.3698,-377.3698,0,0,22,1
107,1.589e-14,.2028878,-.0034451,.8980451,1073,,0,0,.0224627,-.3833613,-50.85369,50.85368,0,0,,1
109,3.728e-28,.5031634,-.0056181,.9098209,2546,,0,0,.0364148,-.0911557,-122.6468,122.6468,0,0,75,1
110,0,.4948901,-.0098555,.8975994,5688,,0,0,.0402162,-.1029539,-1228.089,1228.089,0,0,80,1
111,.2846329,.3702795,-.0030481,.8974799,7660,,0,0,.0395282,-.0599156,-109.151,109.1509,0,0,106,1
112,0,.4181788,-.0075775,.9111323,6775,,0,0,.043428,-.1141591,-525.8421,525.842,0,0,58,1
113,.03062134,.5022831,-.0097119,.9091252,10840,,0,0,.036687,-.1464502,-2734.781,2734.781,0,0,93,1
115,.05058827,.4798648,-.0012969,.9048863,2441,,0,0,.0422442,-.0159301,383.9585,-383.9585,0,0,23,1
116,.08782346,.6916058,-.0082893,.8969115,2710,,0,0,.049873,-.0463588,-574.8011,574.8011,0,0,40,1
118,.15825425,.4430772,-.019929,.8995376,11205,,0,0,.0502403,-.2895692,-2871.419,2871.419,0,0,45,1
119,.24524273,.3687765,-.0040242,.904561,13437,,0,0,.0522673,-.0728988,234.4324,-234.4323,0,0,49,1
120,.51497649,.5215105,-.0005293,.8860324,2441,,0,0,.0468252,-.0070109,-162.5838,162.5838,0,0,31,1
122,5.053e-21,.3696396,-.0052718,.8863844,2465,,0,0,.0429117,-.1196262,-14.81944,14.81945,0,0,40,1
123,.04670404,.4829015,-.0067733,.8925769,9094,,0,0,.0473088,-.0490943,-3326.85,3326.85,0,0,35,1
124,0,.3099517,.0035183,.874292,1455,,0,0,.0428068,.071676,119.1407,-119.1407,0,0,35,1
127,.04492869,.4388943,-.0156424,.9076189,1120,,0,0,.0466686,-.2365435,-280.5868,280.5868,0,0,30,1
129,.20795599,.4433875,-.0117623,.9068294,4896,,0,0,.0416858,-.1364472,-1255.16,1255.16,0,0,55,1
130,.21105439,.4094163,-.0090713,.8952704,15277,,0,0,.0399368,-.2157582,-1866.919,1866.919,0,0,118,1
131,.81757318,.3120802,-.0066108,.9129099,2855,,0,0,.0364978,-.2269316,-353.9057,353.9057,0,0,32,1
133,0,.2913897,-.016537,.8835871,1172,,0,0,.0329408,-.5067055,-17.64602,17.64604,0,0,,1
134,.27537741,.3766447,-.0042743,.8969574,3829,,0,0,.0459868,-.0681991,-110.3769,110.3769,0,0,31,1
137,0,.4416895,-.0055025,.9164704,6920,,0,0,.0194175,-.1293217,-477.4716,477.4717,0,0,40,1
139,.31673745,.4835696,-.0089017,.8973602,1522,,0,0,.0514071,-.0749261,310.869,-310.869,0,0,30,1
140,4.616e-21,.16392,.0006279,.8978505,1553,,0,0,.0473387,.042284,-10.22739,10.22739,0,0,14,1
141,.18303889,.5989822,-.0088379,.892563,2784,,0,0,.0452234,-.0637103,-958.7592,958.7591,0,0,52,1
142,.28788772,.3937844,-.0088811,.8848572,288,,0,0,.0330724,-.3175877,-11.49247,11.49247,0,0,13,1
144,0,.5220693,-.0130386,.9068987,17007,,0,0,.0416171,-.2019281,-4214.887,4214.888,0,0,78,1
145,.22564508,.2565065,-.0130025,.8872365,2871,,0,0,.0340264,-.5773002,-42.63962,42.63963,0,0,23,1
146,.67565915,.183059,-.0000409,.9020386,1524,,0,0,.0297128,-.0027764,122.1099,-122.1099,0,0,,1
147,1.075e-20,.2415272,-.0009332,.903442,1822,,0,0,.0354847,-.0366512,-83.01216,83.01216,0,0,35,1
148,0,.2954272,-.0032707,.8783727,1433,,0,0,.0431839,-.2158263,-84.98533,84.98533,0,0,29,1
149,.05797337,.4700253,-.0168253,.9188424,3670,,0,0,.0342945,-.2639044,-167.3058,167.3057,0,0,22,1
150,.86029809,.274373,.0023859,.9306531,766,,0,0,.0241018,.2714068,41.01069,-41.01069,0,0,,1
154,0,.4731301,-.0096934,.9170095,1323,,0,0,.0390932,-.2249904,-58.20528,58.20527,0,0,26,1
155,.04945951,.4989839,-.0056816,.8813684,4834,,0,0,.0414708,-.0987675,3.640654,-3.640652,0,0,68,1
156,.01265573,.5761961,-.014963,.8917096,3599,,0,0,.040932,-.1715507,-477.7661,477.7661,0,0,79,1
158,0,.4933275,-.0004553,.9065181,3872,,0,0,.0340804,-.0063447,24.49405,-24.49406,0,0,52,1
161,0,.5339196,-.0149421,.9082726,7401,,0,0,.0315617,-.1986409,-2060.144,2060.144,0,0,49,1
163,0,.6113556,-.0110748,.9045948,2657,,0,0,.0355086,-.1246407,-893.5356,893.5356,0,0,44,1
164,.07113787,.5498442,-.0110112,.8896322,3315,,0,0,.0415445,-.1337019,-367.0704,367.0704,0,0,64,1
166,.34789146,.498813,-.0094816,.9043322,6121,,0,0,.0390576,-.1832953,-1053.187,1053.187,0,0,69,1
170,.21280599,.2937808,-.0049791,.9057756,4417,,0,0,.037779,-.1344634,-473.3818,473.3818,0,0,43,1
171,0,.4675175,-.0045891,.902803,4993,,0,0,.0298294,-.0684212,669.3809,-669.3809,0,0,64,1
172,.06987817,.3836037,.0067227,.8908123,2801,,0,0,.0357876,.1272036,203.6453,-203.6453,0,0,55,1
173,.83480948,.5026055,-.0003412,.8902119,1398,,0,0,.032418,-.0087112,213.3649,-213.3649,0,0,29,1
175,.17396418,.4539132,.0113872,.9078452,1220,,0,0,.03589,.191586,-188.2336,188.2336,0,0,15,1
