hrr,coef_m,pij_diff_cf,health_cf,health_base,n_cases,corr_fe_qual,fe_sd,fe_range,qual_sd,corr_realloc_qual,realloc_to_highq,realloc_to_lowq,fe_mean_highqual,fe_mean_lowqual,n_specs,eta
299,1.1413234,.2182902,-.0003898,.9116929,2355,.3010371,.9426972,3.696849,.0514484,-.0345045,8.144397,-8.144392,.7992658,.1787871,33,5
300,1.412e-23,.2022874,-.0012623,.9048402,1506,.3356077,.8298783,3.6564,.0308251,-.1428797,-32.46804,32.46804,-.7367924,-1.264918,20,5
301,.14262551,.6217677,.0025625,.9086565,14849,.155914,1.806308,19.04289,.0369528,.0118539,3490.102,-3490.102,-1.241031,-1.590751,133,5
303,0,.2636157,.0000757,.9112521,4674,-.0355645,3.453803,20.82857,.0389415,.0052361,45.43577,-45.43577,-.6755633,.29263,153,5
304,1.0059444,.2371749,.0005611,.899504,1325,.2112267,1.007985,4.00592,.0304658,.0582674,6.119101,-6.119099,.1156176,.0503343,32,5
307,.89921973,.1031724,-.0001594,.9171689,4244,.1733565,4.105299,17.87177,.0403313,-.0090554,-98.86294,98.86294,-2.611555,-3.291997,27,5
308,.08737457,.2572005,-.0005452,.9070096,4344,.0829312,1.676428,16.57927,.0315288,-.0650114,31.55376,-31.55376,.570484,.0550771,109,5
309,1.527e-20,.2026767,-.0010971,.9098125,3501,-.0340077,3.104987,13.98769,.0322839,-.0469524,-178.8648,178.8649,-.6246129,-.9444931,33,5
311,0,.7068449,-.0262893,.9064662,10127,.4310412,.9836883,4.110544,.0338832,-.1441391,-4624.025,4624.025,-.6744922,-1.159764,47,5
313,3.499e-41,.2075199,-.0011896,.8990505,1621,.2912416,3.729154,17.38028,.0136307,-.1384307,-155.3657,155.3658,-.4839948,-2.084896,18,5
314,2.053e-49,.2813132,-.0043129,.9010945,4791,.351336,2.268496,15.34574,.0332009,-.1308942,-550.6191,550.6191,-.6552825,-1.229594,40,5
315,.16978543,.1709871,.0012791,.9003489,710,.3142863,1.256665,3.320674,.0254058,.2786265,14.46763,-14.46764,1.563488,.8787969,14,5
318,.2838959,.1909498,-.0011938,.8969929,4539,.2771475,1.26792,5.130977,.0405248,-.1721876,-73.91992,73.91991,.0662152,-.9417997,40,5
319,0,.1190174,.0003254,.8978187,2556,-.1773492,3.284461,15.44418,.0340541,.0384982,118.1601,-118.1601,-2.430702,-.5133048,19,5
320,.22943521,.2216197,.0014078,.9106414,2495,-.0422185,3.221068,17.19482,.0367503,.1123794,116.1344,-116.1344,-1.720821,-1.606592,38,5
322,9.998e-55,.1084286,.0001088,.9041516,1706,.5594926,3.437902,16.00252,.0555946,.0213555,15.7336,-15.7336,-.6096358,-1.722094,19,5
323,1.8650548,.0915527,.0051597,.8998968,492,-.2586396,5.500922,16.02816,.0611854,.8018467,15.26173,-15.26173,-3.127127,1.271787,,5
325,1.359e-26,.2933036,-.003448,.8848743,2228,.1507219,1.224052,5.417562,.039015,-.0919564,-258.1284,258.1284,-.4800719,-1.128652,36,5
327,.20700228,.6904553,.0026454,.8944626,8160,.1677048,.8750969,3.280503,.0334462,.0221968,3448.802,-3448.802,-1.191346,-1.404456,43,5
328,0,.3015738,-.0009961,.8952969,6832,.0544629,1.014994,5.245263,.0396887,-.0848179,-75.9897,75.9897,-.617475,-.8901406,55,5
329,.67038683,.5283361,-.0088231,.8996487,11078,.0642135,.9111321,4.072153,.0443652,-.0413118,-3933.044,3933.044,-1.926426,-2.168083,90,5
330,.29869611,.2892878,.0034153,.9018852,5200,.0517936,1.011222,4.09746,.0379971,.147025,93.06577,-93.06577,.3223108,.0286742,46,5
331,4.594e-58,.1283716,-.0007999,.8848111,1013,.0680368,3.473742,15.83304,.0368975,-.2081292,-19.43096,19.43095,-.8866504,-2.175427,18,5
334,0,.2623823,.0010994,.8966703,5718,.2756283,1.094434,5.45605,.0440543,.0274404,18.98873,-18.98871,.1230282,-.4706932,76,5
335,3.747e-21,.3021735,.0010277,.9087082,3230,.1823247,.9248027,3.818738,.0373008,.0248026,23.39532,-23.39534,1.48101,.9304382,51,5
336,4.096e-63,.2024573,.000094,.8944047,1060,.4318468,1.068867,3.84776,.0376396,.0118298,-.8673936,.8673945,.6279341,-.1835257,23,5
339,.40595794,.4837997,.0006902,.8967975,10177,.0994402,.9313596,4.492536,.0469442,.0043856,390.0804,-390.0803,-1.039479,-1.634956,77,5
340,.13865227,.3404895,-.0004196,.9015373,8140,.3137623,.9737812,4.111878,.0391494,-.0070369,-321.2346,321.2346,-.7315118,-1.100995,48,5
341,3.187e-27,.0006502,.0000178,.9328403,1594,,1.706077,2.412757,.0212516,,.9430168,-.943016,-.5540608,-2.966818,,5
342,1.3862084,.1553496,.0000945,.9167358,2121,.1891153,2.986138,12.29914,.0220416,.019848,15.39367,-15.39367,-3.193458,-2.515747,15,5
343,.00050798,.1162186,-.0001881,.9186702,2122,.1797628,.8554076,2.709257,.0225862,-.0466063,27.04682,-27.04683,-1.144344,-1.459123,13,5
344,.81124561,.2418403,.0004671,.9173912,2609,-.0787387,2.555401,14.56751,.0540641,.0560364,28.14176,-28.14176,-2.421006,-1.606689,54,5
345,8.48e-190,.2060155,-.0005705,.9269758,504,-.1702036,4.237735,15.42255,.0250682,-.0447177,-46.17209,46.17209,-3.321997,.0234556,12,5
346,.28853354,.4671455,.0075302,.8982231,8123,.0684609,2.872228,17.04416,.0382018,.0559541,1106.784,-1106.784,.4309788,.5399321,93,5
347,.49113962,.1634488,-.0008123,.8803635,1067,-.3135888,1.212066,4.310083,.0213421,-.1790412,-29.24933,29.24933,-2.383973,-1.747144,21,5
350,1.382e-44,.1413375,.003489,.9217005,2382,.2059923,.8805085,2.840325,.0273227,.3375414,83.50958,-83.50957,-.2065832,-.5400332,26,5
352,.44588627,.3081679,-.0022017,.898959,5125,.0024615,.8256766,3.898706,.0246963,-.1001724,27.27245,-27.27244,-1.287906,-1.348504,62,5
354,2.3079461,.174517,-.0002233,.8892903,263,-.3181328,5.966363,17.49837,.0336621,-.0448052,4.235635,-4.235634,-3.663977,-2.083076,21,5
356,.02091736,.4727488,-.0078315,.9012715,14931,.301667,3.085196,18.62168,.040203,-.0506924,-3472.834,3472.834,.1363322,-.8083467,127,5
357,.06528266,.2591828,.0003713,.8931115,4980,.3214747,.9732435,4.025496,.0348073,.0541557,-8.060115,8.060118,-.50087,-1.064142,62,5
358,1.6251665,.2399271,-.0033132,.9134706,3887,.2387044,1.091328,5.055285,.0358616,-.0685141,-78.94821,78.94822,-.5094215,-1.125918,55,5
359,1.7562754,.2114015,-.0022733,.8937738,984,.0214847,1.511236,5.234088,.0238192,-.1727997,-43.4172,43.4172,.3217287,.2475041,19,5
360,1.033e-16,.2129117,.0036767,.8896334,2103,.0075788,3.537953,14.9947,.0275052,.1724085,201.5587,-201.5587,.8080357,.1417001,31,5
362,1.5156297,.1761384,.0005367,.901665,1098,.236813,3.281647,14.99895,.0273369,.1304196,27.69543,-27.69543,1.805984,.2115386,17,5
363,.17023948,.1862371,.0017009,.9087812,2591,.015023,.892181,3.972323,.0285657,.0807756,203.3513,-203.3513,.0302642,-.3856735,39,5
364,7.503e-40,.28131,.0027998,.9148878,4761,.061122,3.562935,16.9194,.0406393,.0478054,16.1593,-16.15928,-1.033668,-.9757966,75,5
365,0,.238776,-.0002087,.9168777,4007,-.0941799,.8065357,2.671076,.0351648,-.0247955,23.30747,-23.30746,-.0583969,.1254707,30,5
366,5.661e-15,.188962,.0009082,.9120056,5723,.4226901,1.093747,4.324908,.0294878,.055544,326.6729,-326.6729,-.3307247,-1.079312,41,5
367,1.5788398,.1686016,-.0009681,.8960416,1313,-.0829827,2.619225,15.20691,.036984,-.1125937,-12.9044,12.9044,-1.795494,-1.016342,30,5
368,4.510e-34,.1376206,.0039337,.9185923,5704,.3953589,.8398965,3.520252,.0308982,.2763091,330.6964,-330.6964,-1.08388,-1.560068,18,5
369,.29589685,.1774837,.0016558,.8994067,1517,.3587706,.8877639,3.212939,.0222783,.346338,21.39533,-21.39533,-.2018791,-.581771,22,5
371,.8803135,.1701577,-.000233,.9006745,5055,-.3220294,1.031254,3.673494,.0365019,-.0285782,180.0055,-180.0055,-1.896373,-1.435819,26,5
373,2.268e-25,.5491768,-.0081672,.9070145,3726,.2343041,3.603072,15.06938,.035792,-.0655023,-212.0012,212.0013,-.5982454,-.7227454,28,5
374,1.586e-30,.1957019,-.0005438,.8574437,1369,.5085189,.9873707,3.442449,.0502158,-.0344572,-41.16793,41.16794,-.365021,-1.683255,21,5
375,5.909e-66,.1634931,.0012014,.8874811,839,.6759509,1.489069,4.957497,.0589552,.1394727,17.90435,-17.90436,1.309375,-.1305608,15,5
376,1.3187211,.2072606,.0009293,.8700305,1365,.3746001,1.403335,5.667003,.0364833,.0947241,-10.29672,10.29671,.0149062,-1.173432,18,5
377,0,.1980555,-.0059248,.9079923,6588,.2008737,.7810489,2.843593,.0613208,-.1155936,-795.2531,795.2531,-1.463103,-1.589141,31,5
380,.36000454,.5829496,.0073096,.8997839,12421,.1852427,1.02281,5.158319,.0398749,.0421192,412.0478,-412.0479,-1.813016,-2.091128,73,5
382,1.605e-31,.1557449,-.0003846,.8848034,1140,-.0680255,3.400804,14.35807,.0381594,-.042248,19.48921,-19.48921,-2.401207,-.560496,16,5
383,.62135367,.1169401,.0036526,.871866,2064,-.1071495,.6584243,1.965786,.1211647,.22237,58.17213,-58.17213,-.1580516,-.1124769,16,5
385,.15463265,.2522026,.0014161,.9103119,4406,.235871,.7835128,3.19468,.0408641,.0633442,-36.109,36.109,.4743016,.2378789,43,5
386,.11516654,.1997691,.0045135,.9053083,1102,-.0574878,3.078116,13.18386,.0291858,.1989051,111.1517,-111.1517,-1.597177,.087633,16,5
388,1.2697624,.2320627,-.0021036,.8813505,900,-.0801739,4.404265,15.35837,.0496798,-.0885179,-45.30718,45.30718,-1.123085,-.8884937,20,5
390,1.2240857,.0951029,.0011522,.9138713,1323,.6710674,.9978417,3.400144,.0267203,.4505475,37.03289,-37.03289,-.1300826,-.3475296,,5
391,.31539814,.3236433,-.0035156,.8956483,14461,.2303932,.7862059,3.617159,.0798614,-.0452105,-651.4198,651.4199,.7801319,.4669996,99,5
393,.77347494,.1775577,.0011041,.9030238,1423,.2963367,.7994269,2.334236,.0667814,.1093136,35.6614,-35.6614,.2787201,.1960692,15,5
394,.5127212,.3027509,-.0015764,.8972868,6326,.2015229,.7518176,3.986191,.0807874,-.0214295,-277.2323,277.2323,.2023128,-.0540556,63,5
396,.42069185,.1275012,.0018727,.9039116,702,.3921305,1.024504,2.882458,.0754056,.1486084,17.56013,-17.56013,-.2141375,-.5528945,,5
397,3.172e-24,.3550008,-.001492,.8942297,10066,.0480802,.7406893,3.008677,.0390388,-.0220892,145.4256,-145.4256,-.0719499,-.2677575,76,5
399,.1593726,.1803521,-.0037037,.8991952,1210,.290612,.7360895,2.304615,.0367877,-.1985875,-106.6806,106.6806,-.3329342,-.3381689,15,5
400,.42257175,.1421241,.0017476,.8983439,1869,.4273754,6.456541,16.35502,.0614393,.1507464,37.80422,-37.80422,-2.483212,-5.570098,18,5
402,.32990085,.1806966,-.0047394,.893937,867,.4012729,.8089505,2.685903,.075692,-.4918561,-33.88514,33.88514,.2833059,-.2911726,,5
406,5.624e-31,.1110576,.0010164,.9179416,570,.3713445,1.276496,3.100562,.032164,.1350182,-32.59069,32.59069,-.1950978,-1.184765,,5
411,1.6751138,.1568519,-9.46e-06,.899179,566,-.431078,5.661011,14.9574,.0299392,-.0012477,-18.51127,18.51127,-5.008039,-.8626642,,5
413,.19178768,.2596289,.0001195,.9034946,855,.0061446,.7630014,3.07889,.0289173,.007842,52.79811,-52.7981,-.1574388,.2505702,21,5
416,1.2370882,.2466073,-.0037908,.9013949,3239,.0284575,2.559731,17.69868,.0707917,-.0919873,-71.09847,71.09847,-.2304697,-1.012837,43,5
417,1.24e-172,.1834437,-.0076509,.8746697,688,-.0534757,6.574008,17.77932,.0385292,-.3023863,-74.58261,74.58261,-5.422008,-1.762825,18,5
418,4.193e-27,.1964,.005075,.8971841,895,.4306446,2.807303,15.98673,.0435355,.1204312,98.91967,-98.91967,-.8110829,-.1496581,28,5
420,8.341e-28,.1108719,-.0022566,.9032915,987,-.0895729,4.352764,15.96939,.0411327,-.2615018,-32.47784,32.47783,-2.122202,.5865725,21,5
421,.08703663,.2188838,-.0008414,.9068068,1530,-.1239368,1.094694,4.625816,.0213685,-.1478125,-102.7012,102.7012,.7159386,.6273021,17,5
422,6.431e-19,.2020264,.0003347,.8985133,1595,.4690047,.7338302,2.119022,.0331655,.0506378,51.25842,-51.25842,-.245317,-.7151963,15,5
424,7.384e-12,.160312,.000537,.9240585,1733,.466872,1.438836,5.581127,.0477646,.0832355,-12.51648,12.51648,-.0185624,-.8789555,19,5
426,.21960707,.2984081,-.0022482,.9026578,8032,-.0798868,3.777528,18.49655,.0306119,-.0653256,-471.2064,471.2064,-1.410268,-1.451974,56,5
427,.50357611,.1677138,-.0003862,.9051856,3475,.3787164,1.093468,4.208109,.0246724,-.0766834,-31.90719,31.9072,.2487447,-.611187,35,5
429,.32293359,.3212677,-.0049751,.9043645,4762,-.0606922,.775865,2.523921,.0345805,-.1340877,-759.1312,759.1311,.1870072,.243727,20,5
430,0,.7408963,-.0019256,.9120465,7769,-.0326239,.9243583,3.784033,.0301392,-.0143886,390.8327,-390.8327,-.6880469,-.6270571,29,5
431,9.728e-17,.7158422,.011474,.9090867,9742,-.0738679,4.099406,16.71443,.0240001,.075171,566.9253,-566.9253,-1.923078,-1.88745,53,5
432,.10937211,.3890558,.0001781,.911608,4255,.2826458,1.198332,4.173488,.0511164,.0016234,-177.2278,177.2278,-.1174299,-.681609,33,5
435,1.757e-24,.2304389,-.0006765,.8957507,2206,-.1007159,1.208318,4.719444,.0302183,-.1763366,-8.874927,8.874921,.4229204,.376805,56,5
437,2.273e-35,.2792393,-.0018119,.9130494,1524,.177705,.7650883,2.77662,.0272367,-.1416538,-93.84505,93.84506,-.235047,-.2898017,20,5
438,1.502e-56,.0958416,-.0013488,.9076693,1608,.509259,1.112281,3.285825,.0439474,-.448513,-12.19544,12.19544,1.283639,.2570224,16,5
439,2.100e-14,.321283,.0007587,.9133332,8892,.730052,3.005702,17.22864,.037876,.0242308,188.0827,-188.0827,-1.230766,-2.201994,30,5
440,.00603162,.2548708,-.0022103,.9134479,6511,.0626111,1.018613,4.024878,.0379581,-.0697493,-631.5004,631.5004,.4526209,.2277699,43,5
441,5.121e-40,.2726322,-.004523,.9112171,2641,.1088773,.8786648,3.055829,.0480164,-.1233475,-384.045,384.045,-1.446378,-1.467232,14,5
442,1.5863656,.0240763,-.0000826,.9051233,874,-.452859,4.507926,16.77371,.0172627,-.1829205,-1.585965,1.585967,-1.289423,1.216024,12,5
443,.37798015,.1670829,-.0003254,.8981517,2965,.3699414,.910629,3.551931,.0443037,-.0422795,-30.72947,30.72947,-.3213636,-.7380674,35,5
445,6.932e-43,.1504008,.0003964,.9066572,1319,.1136939,3.207728,15.4708,.0261678,.0708847,9.01301,-9.013009,.6966521,-.4714605,19,5
446,2.208e-38,.3142582,.0002272,.9130889,555,.2347817,.6423592,2.036012,.029712,.0483197,-4.309417,4.309418,-.6486256,-.9777505,19,5
447,.73255999,.2390207,-.0008442,.907373,1642,.2713644,8.318016,41.26663,.0242352,-.2010048,12.82801,-12.82801,3.337624,-1.286289,20,5
448,1.8616153,.3650968,-.0046115,.9109609,1160,-.0211709,4.196509,15.58583,.0220996,-.1326333,-314.6237,314.6237,-3.093525,-.6363185,21,5
449,4.843e-17,.2676318,.000792,.9073805,4330,.2356773,1.970175,15.42497,.029678,.0678943,133.1454,-133.1454,-2.326469,-1.68896,58,5
450,4.909e-25,.2361703,.0002669,.9117943,1193,.1678323,.878328,3.099723,.0191402,.0663022,-6.48863,6.488628,.6487511,.1479693,26,5
451,2.416e-16,.4220727,-.0018922,.8950203,13904,.0590923,.7558103,4.2147,.0349218,-.0284496,890.9453,-890.9452,-1.313662,-1.346771,81,5
452,1.5100523,.2744489,.0011197,.915467,659,.2528291,.7455471,2.815187,.0313684,.1076073,-.3802707,.3802727,.975665,.4500418,28,5
456,7.521e-53,.1156,-.0007376,.9088273,696,-.4824376,.6460367,1.521327,.0105795,-.5479929,-15.6437,15.6437,-.3231964,.1955955,,5
