hrr,coef_m,pij_diff_cf,health_cf,health_base,n_cases,corr_fe_qual,fe_sd,fe_range,qual_sd,corr_realloc_qual,realloc_to_highq,realloc_to_lowq,fe_mean_highqual,fe_mean_lowqual,n_specs,eta
81,0,.285791,.0018808,.9147529,2470,.2272158,2.607276,18.81569,.0438899,.0635308,12.77391,-12.7739,1.808384,.3610121,56,1
82,.16401537,.2845655,.0004919,.9165264,2244,-.0036568,.9383012,4.219881,.0454825,.0129251,82.32197,-82.32197,.9263021,1.248756,50,1
83,.04481105,.2132214,.0022559,.9304925,1510,.47391,1.17591,4.184316,.0247816,.1676148,44.15197,-44.15197,.9983205,.5032759,16,1
85,0,.2199952,.0013312,.9177596,1749,.1964323,1.194579,4.621611,.040716,.0898711,67.75528,-67.75529,-.9106718,-1.211562,37,1
86,.50974961,.204027,-.0006694,.9321857,2650,.0734013,1.904249,5.594193,.0249032,-.1425726,9.185061,-9.185066,-.054502,-.3728709,23,1
87,0,.2897631,-.0015604,.9237152,1222,.1974448,.9489788,4.138649,.0440577,-.0282559,39.70555,-39.70555,-.0307448,-.4783374,35,1
89,.07053875,.2496508,-.0003536,.9241668,1819,.0018627,3.866453,17.02816,.0310958,-.0302385,-61.18236,61.18235,-1.698164,-.0585839,39,1
91,.86873417,.2836338,.0009182,.908947,1438,.0996788,2.030232,15.28301,.0404147,.0709501,54.63269,-54.63269,.7175959,.7011137,52,1
96,0,.272359,-.0014312,.9207187,2886,.139081,2.97744,18.22539,.0391103,-.09923,-100.866,100.866,-.9336413,-1.016691,63,1
101,2.031e-21,.2181975,.0009926,.917513,944,.3581176,1.199748,5.952998,.0224595,.176346,37.99934,-37.99934,-.9689728,-1.589728,20,1
102,0,.2345586,-.0039093,.9109736,3357,.0827104,.82004,3.564321,.0283326,-.2110355,-371.812,371.812,-1.397127,-1.622487,27,1
104,1.4323723,.0945266,.0003535,.9142335,1947,.0640624,5.12537,15.10406,.0255198,.0649597,-24.74882,24.74883,-1.352153,-2.862263,19,1
105,.75089106,.1262348,-.0004755,.9318404,1460,.2999128,.7934245,2.856748,.0382778,-.122444,11.25395,-11.25396,1.112107,.8370162,15,1
106,5.931e-21,.2648178,-.0093871,.9032273,1638,.2456515,3.143373,17.25077,.0237149,-.3600698,4.108222,-4.108216,.051655,-1.37004,22,1
107,1.589e-14,.1285106,.0008158,.8980451,1073,.1584518,.7584032,2.462554,.0224627,.2297464,40.98643,-40.98643,.6086808,.4072577,,1
109,3.728e-28,.2538296,-.0013138,.9098209,2546,-.0816213,3.249093,17.69162,.0364148,-.0666648,-71.55997,71.55997,-1.680449,-.7661265,75,1
110,0,.3339037,-.0044184,.8975994,5688,.0595999,3.982726,19.70082,.0402162,-.0573235,-730.7941,730.7941,-.9332721,.4069102,80,1
111,.2846329,.2402447,-.0014981,.8974799,7660,.2423354,2.981272,16.45439,.0395282,-.0538941,-189.2574,189.2574,1.121756,-.1124277,106,1
112,0,.5247772,.0024105,.9111323,6775,.0509297,.8027248,4.395267,.043428,.0123703,-196.0248,196.0248,-.5641778,-.6778907,58,1
113,.03062134,.3014582,-.0019377,.9091252,10840,.0561264,.9819505,4.493511,.036687,-.0405002,-671.6139,671.614,-1.646297,-1.577402,93,1
115,.05058827,.1642526,.0004116,.9048863,2441,.0543778,4.321171,16.60773,.0422442,.0215125,101.7244,-101.7244,-.1897715,-2.471102,23,1
116,.08782346,.1558586,-.0005531,.8969115,2710,-.0765481,2.577593,16.99363,.049873,-.0656132,-2.130718,2.130718,-.3608116,.2904161,40,1
118,.15825425,.2394926,-.0026878,.8995376,11205,.0593067,.7961168,3.104859,.0502403,-.0775738,-705.0676,705.0676,-.7192172,-.7138439,45,1
119,.24524273,.2552272,.0006302,.904561,13437,.2260701,.8161742,3.15417,.0522673,.0157804,971.4209,-971.4208,-.2920829,-.3127747,49,1
120,.51497649,.2785555,-.0017738,.8860324,2441,.0155159,2.852063,16.87012,.0468252,-.0607006,-149.1017,149.1017,-1.02546,-1.90679,31,1
122,5.053e-21,.2115771,.0018822,.8863844,2465,-.0901098,2.502514,17.84525,.0429117,.1495672,97.04955,-97.04955,-1.568131,-.8399374,40,1
123,.04670404,.5249742,.0116864,.8925769,9094,.2738811,.8299557,4.196313,.0473088,.0762482,3972.021,-3972.021,-.8416406,-1.416762,35,1
124,0,.1464082,.0000567,.874292,1455,-.1348317,2.529437,15.66929,.0428068,.0084068,-.9534256,.9534231,-.2508283,.0626316,35,1
127,.04492869,.2105723,.0002885,.9076189,1120,-.0943071,2.839536,16.43739,.0466686,.024753,20.90138,-20.90138,-.7843264,-.0561949,30,1
129,.20795599,.2037975,-.0016746,.9068294,4896,.1221153,3.554515,16.88545,.0416858,-.0869626,-219.5744,219.5744,-.5381576,-.5867519,55,1
130,.21105439,.2325674,-.0017204,.8952704,15277,.1079468,1.064141,4.93118,.0399368,-.1268573,-315.4756,315.4756,.3044643,.0030262,118,1
131,.81757318,.1668205,.0010591,.9129099,2855,.2334874,.9383909,4.17541,.0364978,.093475,66.84624,-66.84624,-.3516819,-.8040108,32,1
133,0,.1226461,-.0014449,.8835871,1172,.1555054,.9546518,3.054751,.0329408,-.5020487,-4.604436,4.604435,1.002358,1.091303,,1
134,.27537741,.1885725,.0004449,.8969574,3829,-.0291033,2.536865,14.94169,.0459868,.0503026,16.85899,-16.859,-.8388914,-.5626509,31,1
137,0,.5150781,-.0083735,.9164704,6920,.0010422,1.503178,5.824492,.0194175,-.1312673,-2594.901,2594.901,2.166431,2.246815,40,1
139,.31673745,.1684051,.0013542,.8973602,1522,.1008109,.9189458,3.770849,.0514071,.0863934,-3.57326,3.573259,-.7422963,-.7480013,30,1
140,4.616e-21,.1107002,.0005338,.8978505,1553,.1343251,1.078795,3.532263,.0473387,.0978302,27.16556,-27.16556,-.3245679,-1.104549,14,1
141,.18303889,.328182,-.0003085,.892563,2784,-.1439657,2.226516,16.57662,.0452234,-.0041913,-171.4746,171.4745,.5775691,1.183875,52,1
142,.28788772,.1764521,.0003301,.8848572,288,.1989508,.7706391,2.597825,.0330724,.0809637,2.082657,-2.082656,-.7355129,-.8070192,13,1
144,0,.5262598,-.0045703,.9068987,17007,.3434148,.8227462,5.4506,.0416171,-.0300093,1328.661,-1328.662,-1.639086,-1.999185,78,1
145,.22564508,.2087402,.0028946,.8872365,2871,.5273751,1.013672,3.496806,.0340264,.1161979,-44.50767,44.50768,-.5363079,-1.303985,23,1
146,.67565915,.0352038,.000565,.9020386,1524,-.0251826,.9690868,2.927448,.0297128,.2582778,31.86903,-31.86903,-.9322648,-.2830822,,1
147,1.075e-20,.1148129,.00084,.903442,1822,.0025219,2.602798,16.52339,.0354847,.1693781,24.07117,-24.07117,-.4142263,.1079845,35,1
148,0,.2161382,.0001824,.8783727,1433,.1051267,.8255858,3.346438,.0431839,.0096655,-15.33062,15.33062,.9645596,.6198157,29,1
149,.05797337,.1161709,.0000453,.9188424,3670,.3403793,.9494553,3.331338,.0342945,.0151032,18.31241,-18.3124,-.4581088,-.8559588,22,1
150,.86029809,.1833089,-.0006453,.9306531,766,-.0156367,.5112134,1.480703,.0241018,-.2688012,4.015434,-4.015434,-.9778802,-1.079245,,1
154,0,.253389,.0013073,.9170095,1323,-.1265315,.9673735,3.911677,.0390932,.133318,40.54639,-40.54638,.9575816,1.292162,26,1
155,.04945951,.3325184,.0001716,.8813684,4834,.2016892,.8160728,3.794194,.0414708,.0058848,194.344,-194.344,-.1786159,-.4812402,68,1
156,.01265573,.3386674,-.0011231,.8917096,3599,.1167939,2.712394,19.93433,.040932,-.0613517,-53.48804,53.48804,-1.586052,-1.856141,79,1
158,0,.2602416,-.0002944,.9065181,3872,.1006029,2.357844,18.26806,.0340804,-.0229138,39.73759,-39.73758,-.7397183,-1.488462,52,1
161,0,.442282,.012482,.9082726,7401,.2643649,1.019659,3.892795,.0315617,.1293612,1686.076,-1686.076,-1.600777,-2.248407,49,1
163,0,.2789596,.002999,.9045948,2657,.0847016,2.426169,16.85725,.0355086,.0813823,-91.65119,91.65119,-.459843,-1.168616,44,1
164,.07113787,.2694606,.0003115,.8896322,3315,.373715,3.014404,18.4268,.0415445,.0188044,35.99684,-35.99683,.4454891,-1.077026,64,1
166,.34789146,.3254756,.0028083,.9043322,6121,.3326881,1.043935,5.486454,.0390576,.0697187,-97.52496,97.52493,-1.221328,-1.830871,69,1
170,.21280599,.1619017,.0018054,.9057756,4417,-.0198381,1.345953,6.267787,.037779,.1139643,110.3532,-110.3532,-.8553122,-1.144748,43,1
171,0,.2860087,-.0001147,.902803,4993,.2372992,2.034498,16.59361,.0298294,-.0027785,575.4366,-575.4365,.9846774,.2731418,64,1
172,.06987817,.2213937,-.0026307,.8908123,2801,.051757,2.154063,16.01238,.0357876,-.1445005,-164.989,164.989,-1.041901,-1.79399,55,1
173,.83480948,.3101276,-.0004455,.8902119,1398,.0918843,3.863173,15.88964,.032418,-.0449834,5.714,-5.714001,-1.884314,-1.757873,29,1
175,.17396418,.1558057,.00021,.9078452,1220,.4357459,.917452,3.542068,.03589,.0378159,21.33186,-21.33186,.834756,-.1493554,15,1
179,.26143605,.1059408,-.0000443,.9085758,4474,.027343,1.02962,4.627704,.0282701,-.0141488,-47.34774,47.34774,-.9597799,-.9498515,35,1
180,.3919199,.1714566,-.0001948,.8890042,3706,-.083327,3.883471,16.52312,.0419177,-.011657,-149.0529,149.0529,-3.415654,-1.366357,43,1
181,1.706e-18,.2676999,-.0015201,.898279,2511,.0628134,2.083892,15.90232,.0403133,-.0827002,-126.0626,126.0626,-.6405922,-.5326471,53,1
183,.09376172,.3806172,.0002867,.9051214,13097,.2128196,.7289835,3.582049,.0609001,.0026854,905.0861,-905.0862,.162552,.1817895,80,1
184,.64342563,.3333251,-.0043226,.8997853,1307,.6119897,2.576412,12.90296,.0312412,-.0983464,-212.2557,212.2557,-.7675211,-1.852978,22,1
185,.57290639,.1483051,.0001353,.8919622,1006,.1760087,1.05731,3.971973,.0326706,.1047297,7.765309,-7.765305,.2616055,-.1922621,16,1
186,.4565818,.269308,-.0023333,.893188,1564,.1830307,2.23412,15.57049,.0360704,-.118699,-22.59777,22.59778,-.3560826,-1.229398,45,1
187,.28327827,.2594693,-.002154,.9158672,3999,.4014866,3.519495,16.73864,.0379935,-.0629479,-243.6356,243.6356,1.402707,-1.097881,36,1
188,.32388495,.2909069,-.0019354,.8954854,1017,.4217834,.8849281,3.286792,.0975672,-.0265093,-2.552381,2.552377,-.2243449,-1.029661,25,1
190,.90874252,.317857,-.0070949,.898156,2189,.1593197,.6996487,1.790974,.0236608,-.2438325,-493.4509,493.4509,-1.037318,-1.356254,12,1
191,.1224027,.1928034,.0017166,.9035783,4565,.3973539,1.195888,4.019387,.0306773,.0697091,369.7,-369.7,-.9100119,-1.441853,25,1
192,.30936361,.4997596,-.0091323,.9101219,6403,.0487789,1.00865,3.575219,.0396487,-.0712169,-2642.897,2642.897,-.888716,-1.134053,34,1
193,.06702612,.2536449,-.0014905,.9053754,860,-.3014913,1.129179,3.877146,.0241185,-.1670308,-32.12784,32.12784,.0417015,.8618762,17,1
194,1.20e-101,.1853784,-.0015054,.9098042,2055,.1713297,1.506704,4.486081,.0387726,-.0899827,-124.6405,124.6405,1.148018,.5599514,18,1
195,2.959e-53,.0786973,-.0001565,.9051055,939,.3764383,.5682614,1.752435,.0223866,-.1211653,-12.86413,12.86413,.4921231,.2979117,,1
196,.4431714,.0787259,.0001927,.9056374,1618,.1483651,3.970298,15.0095,.0216751,.1084517,32.66906,-32.66906,.123463,-2.147398,13,1
197,.64635055,.1515754,-.0009562,.8885793,1338,-.2449853,4.243472,15.80708,.0187084,-.2619892,-27.65648,27.65647,-2.609509,-.082014,,1
200,.34842384,.1152105,.0001002,.9095354,3688,.053028,2.873714,16.32996,.044205,.0275179,-.5445958,.5445969,-.9739893,-2.529492,30,1
201,1.049e-19,.30362,5.79e-06,.9133859,7631,.2867118,.9874811,4.358161,.0344957,.0001239,-21.95403,21.954,.3502048,-.1416752,39,1
203,4.945e-17,.2340226,.0012437,.8987314,2166,.5123549,1.200924,4.816468,.0256718,.0734251,-135.2704,135.2704,1.430931,.7158116,17,1
204,.20451608,.1974528,-.0013894,.8866457,2605,.4664665,1.215533,5.576516,.0538617,-.1347042,-50.14466,50.14465,.3749238,-.0578143,49,1
205,0,.5182656,.0064346,.8992753,10402,.3205185,.931968,3.408804,.0429459,.0514007,1415.851,-1415.851,-.4370362,-1.12346,48,1
207,2.055e-59,.2183629,.0012953,.8935699,301,.3753581,6.700317,17.29907,.0186315,.2333699,18.52253,-18.52254,-1.747925,-4.73951,15,1
208,.12507237,.1497181,-.0009497,.8793383,2353,-.0249294,3.083637,17.23309,.0475782,-.0678931,33.1007,-33.1007,-.6561996,.0678395,27,1
209,1.251e-13,.1909572,.0001964,.8962326,1062,.3907105,.782479,2.494824,.0421088,.0136613,29.01393,-29.01392,-.15027,-.7770159,18,1
210,0,.1261096,-.0016183,.8968202,1757,.0871402,3.822073,15.32029,.0416527,-.261657,-14.35449,14.35449,-2.391723,-.8908691,27,1
212,.55045494,.1805774,-.0022275,.8897229,985,-.095505,1.193806,4.688704,.0424853,-.1930169,-47.12392,47.12392,-.2868672,-.3662924,26,1
213,0,.1715284,.0014349,.9124543,3001,.2492864,.7621665,2.564752,.0364233,.0849136,131.6846,-131.6846,-.5390707,-.8647799,25,1
214,3.517e-15,.1295346,.0010828,.9135734,1455,.0232495,3.947385,13.89852,.0509338,.0656805,55.63083,-55.63083,-2.77389,-.9662797,,1
217,.87865524,.0145693,.0001468,.8955635,607,.2098817,1.077643,2.512392,.0337814,.6123047,1.781665,-1.781664,.1632164,1.038568,,1
218,4.674e-77,.2270181,-.0003587,.9111521,263,.0383445,4.40005,15.22489,.0405132,-.0739487,-.1830201,.1830192,-.5022123,-1.875774,16,1
219,0,.1591163,.0013509,.8848945,2544,.4635757,2.881805,16.00161,.0503887,.0929457,101.644,-101.644,-1.743121,-1.819892,29,1
220,0,.1544359,.0001032,.8968787,286,.7074126,1.005172,4.323236,.037082,.0317249,5.338742,-5.338742,1.387381,.619095,19,1
222,.21881648,.2243457,.0003445,.9023496,4284,.079165,3.023741,15.61201,.0269661,.0570064,57.24184,-57.24183,-1.876131,-2.171172,46,1
223,.07873802,.7665839,-.0064651,.9040171,15565,.1007847,.9853415,5.29335,.0344152,-.0358667,-2929.969,2929.969,-.9866993,-1.261728,80,1
225,1.956e-15,.198861,-.0021347,.8984506,4517,.004268,4.215757,16.49749,.0391744,-.1684407,-44.54134,44.54136,-.7257905,-1.94527,35,1
226,.05228956,.2302621,-.0008674,.9028443,2663,.1965435,.9953077,4.041475,.0415476,-.054877,-37.71766,37.71766,-1.505221,-1.750952,60,1
227,8.593e-18,.3086689,-.0007114,.9038106,21688,.2489499,1.112473,5.090755,.0439747,-.0312019,360.6636,-360.6636,1.376528,.7271636,99,1
230,0,.2102805,.000885,.9131854,3286,.2251032,2.717859,18.94144,.0409282,.0522128,25.113,-25.113,1.07241,-.368509,63,1
231,3.132e-32,.2674746,.0024338,.9096581,1086,.0705153,2.951211,18.11518,.036276,.1375052,59.21265,-59.21265,.1731207,-.6081567,61,1
232,.4695931,.3149122,.0003307,.8934634,6105,.1862003,.7941853,4.124439,.0383313,.0106984,-65.08832,65.08834,1.415453,1.227684,90,1
233,4.354e-14,.273919,-.0001798,.891972,2518,.4772778,1.029979,5.3234,.038127,-.0121782,-.4493725,.4493783,1.101752,.1563425,58,1
234,6.301e-35,.274019,-.0006121,.8808282,6123,.1405843,1.929539,16.23616,.0445023,-.042047,-9.357637,9.357635,-1.019629,-1.655811,72,1
235,.27477976,.2901186,-.0007392,.8871226,2963,.1884211,2.542277,16.9564,.0362718,-.0233334,130.7504,-130.7505,-1.432168,-2.412728,72,1
236,.1606273,.2473313,-.0009871,.9025788,2560,.0026879,3.288213,17.58642,.0367388,-.0418674,3.291875,-3.29187,-1.946223,-.7291598,51,1
238,3.553e-09,.2080014,.0022015,.9014219,2768,.0317535,1.963768,16.14464,.0433619,.0513039,3.092333,-3.092352,2.355881,1.595445,69,1
239,.14400623,.2218982,-.0024296,.8979802,3664,.0341933,1.139094,5.044487,.0343894,-.1016506,-160.4046,160.4046,-.9900654,-1.136667,63,1
240,3.3208814,.0238252,.0003924,.856833,528,.4884778,2.2302,6.367162,.0420448,.4912161,1.905287,-1.905289,-4.420906,-4.861858,,1
242,.52194168,.1606661,.0002465,.9201277,1196,-.1058095,4.807928,16.46219,.0339612,.0261414,-19.57962,19.57962,-4.033054,-1.270275,18,1
243,.63934122,.1222308,.0010241,.8927534,802,.7381452,1.212094,3.710304,.0411375,.1704033,22.00475,-22.00475,-.4253092,-2.279973,,1
244,.67896711,.2816497,-.0019617,.9009718,2519,.0083493,1.4541,7.212119,.0425287,-.1169866,-109.2927,109.2927,.8263788,1.029043,65,1
245,.10569443,.2321776,-.0005963,.8929503,3393,.299542,1.211967,5.742264,.0417002,-.0310889,-80.08601,80.08601,.5684469,.0578606,64,1
246,.23028947,.2266422,-.0007102,.8843719,3334,.1245177,3.732854,16.40019,.0346561,-.0683833,-14.76857,14.76856,-.386245,-.6182313,59,1
248,.3452674,.2088449,.0010265,.9217506,804,-.1295348,.9953493,3.694748,.040495,.0524847,39.41916,-39.41916,.2227515,.4735726,27,1
249,.4133793,.2015566,-.0021597,.9187512,1561,.4395267,3.571166,15.92789,.0383921,-.0815488,27.4192,-27.4192,-1.460954,-4.462831,18,1
250,.15257852,.1877997,.001431,.9002451,1224,.0835958,1.082727,3.813617,.0239976,.2116293,56.19688,-56.19688,-.3239213,-.7599925,,1
251,0,.2462159,.0001653,.8973791,5801,.1933941,.7543284,2.875919,.0364479,.011546,27.60207,-27.60207,-1.703423,-1.731052,52,1
253,.42116301,.1931516,-.0009985,.9011847,793,.0732219,3.110268,15.06791,.0223927,-.2315127,-27.33732,27.33732,.8201488,-.5362954,21,1
254,5.613e-17,.2080217,-.0013409,.9069703,352,.3662369,3.926873,14.72117,.0251051,-.1168799,-30.62097,30.62098,.3300776,-1.72871,13,1
256,0,.1848889,-.0010268,.9037386,1892,.2644175,1.189686,4.492764,.0313318,-.1515916,-62.46639,62.46639,.70188,.1482566,18,1
257,.47327533,.1876039,-.002801,.8966038,835,-.0833313,3.611078,16.00506,.0388891,-.1202423,41.04625,-41.04625,-1.743424,-.2300608,16,1
258,.08658427,.1692431,-.0038309,.8852914,1329,.1841787,3.243569,14.00945,.0339178,-.4078466,-86.85365,86.85365,-.5185144,-1.687766,17,1
259,.58704745,.1968444,-.0078018,.897958,2437,.2586513,.7769112,3.163343,.0503174,-.2532612,-171.0608,171.0608,-1.024017,-1.392287,32,1
260,1.482e-56,.1046473,-.0005284,.9095209,412,.6068674,4.218363,15.41627,.0355145,-.0946925,-5.657584,5.657583,.9089024,-2.201444,,1
261,1.0030767,.1535282,.0007422,.8941808,576,-.1371022,3.471936,15.81697,.0366999,.1579172,10.55623,-10.55624,-1.227974,-.0213351,17,1
262,.42239253,.1234527,.0006352,.9023415,1752,.2042917,1.312931,5.11889,.0440787,.1719798,16.38081,-16.38081,-.1950531,-.618333,22,1
263,2.733e-90,.0672555,.0001424,.9047073,732,.2030797,2.198923,7.478742,.0550837,.080916,2.822256,-2.82226,2.693205,2.709659,16,1
264,4.312e-19,.2727425,-.0080901,.8767627,2777,.1476916,3.678011,15.39701,.030988,-.2972134,-295.6205,295.6205,-1.954828,-2.624413,31,1
267,9.320e-21,.108656,-.0009436,.8924175,2500,.0887628,.9855782,3.666282,.037969,-.1304012,-27.2753,27.2753,-.4331717,-.3372154,27,1
268,.0333942,.2789351,-.0042118,.8972219,12506,.3289174,.961962,3.967359,.0471635,-.1927396,-450.4968,450.4968,.3090017,-.3888777,46,1
270,.35750527,.1958586,.0009075,.9062285,3274,.5039495,.8240252,3.847805,.0473316,.0438303,-26.2091,26.2091,.0885773,-.235857,26,1
273,.15295291,.3060459,.0020308,.8927622,12981,.2322143,.9227029,4.431517,.0549424,.0455756,965.3069,-965.3069,.1494953,-.1544742,75,1
276,6.239e-14,.0829035,.0000663,.9081274,1935,.3527505,.8905303,2.900192,.038958,.0182711,39.91755,-39.91755,-.7157884,-1.505615,14,1
277,8.141e-20,.2588132,-.0017148,.9165332,5016,.3325202,1.054913,4.230949,.0339725,-.0367414,-101.8276,101.8276,.5299808,-.0836533,30,1
278,.0486682,.4669696,-.0121963,.9151456,9540,.3205885,1.142253,4.57032,.0386792,-.1345568,-2964.597,2964.597,-1.487894,-2.084116,39,1
279,.22212056,.1582801,.0002046,.8951284,3345,.3509229,.9717498,3.021101,.0278518,.0422815,-13.88971,13.88972,.0190979,-.2163172,15,1
281,.17930326,.138496,.0010022,.9229154,880,.1827568,5.280382,17.43983,.0381433,.10987,-7.819578,7.819579,.6035745,-3.808099,29,1
282,0,.291137,-.000596,.9093176,4403,.0723809,.9181473,3.669887,.0474252,-.0134775,-277.0656,277.0656,-.0218215,-.4602235,62,1
283,0,.6637873,.0033246,.9013048,18800,.1596902,.9191508,4.707111,.0414626,.0121197,2672.042,-2672.042,-2.275743,-2.674702,175,1
284,0,.2868546,-.0006164,.9041471,3556,.0617428,2.581346,18.075,.0395907,-.0298452,-53.61835,53.61836,.0285787,-.381088,124,1
285,.32197396,.2735059,-.0001848,.9086083,3196,.1877037,1.620031,18.84989,.0329589,-.0075654,-49.06692,49.06692,-.1864225,-.8761495,146,1
288,.24274628,.2583541,-.0002641,.9047139,3102,.1919419,1.110309,5.114279,.0337251,-.0138392,-31.18173,31.18173,.1927408,-.0624705,120,1
289,0,.2849229,-.0004487,.9023255,1533,-.0038946,2.435993,17.49635,.037068,-.027606,-8.465301,8.4653,.9724621,1.612474,118,1
291,.45927945,.22996,-.000223,.8955194,1237,-.0085583,2.299411,17.14938,.0383741,-.016623,-20.59554,20.59554,-1.813637,-1.199376,92,1
292,.03939517,.2589665,-.00037,.9092716,1916,.0241141,3.192514,19.04391,.0314193,-.0293426,-43.65207,43.65207,-.193104,-.5215214,99,1
295,.09920198,.3112277,-.0002775,.906497,7705,-.0504052,4.561518,17.64099,.0307958,-.0038913,136.2358,-136.2358,-.4406447,-.1973473,100,1
296,.04339118,.1692366,.0012861,.9034635,1585,.1091208,1.149194,4.358112,.0286342,.2504947,43.89636,-43.89636,-.5517014,-.368007,26,1
297,.67997543,.2881825,-.000168,.9094938,539,.0190618,1.947859,16.16239,.0335476,-.0197868,-4.062691,4.062691,-.5316507,-1.028714,64,1
299,.56651351,.2189245,-.0009243,.9117015,2355,.2994828,.941995,3.698521,.0514484,-.0837717,-10.05926,10.05926,.7983188,.1776166,33,1
300,5.116e-18,.2023452,-.0012703,.9048402,1506,.3355348,.8299078,3.656408,.0308251,-.1435904,-32.64358,32.64358,-.7370557,-1.265248,20,1
301,.07047825,.6220464,.0025186,.908657,14849,.1558776,1.806096,19.04268,.0369528,.0116454,3484.379,-3484.379,-1.241681,-1.591287,133,1
