hrr,coef_m,pij_diff_cf,health_cf,health_base,n_cases,corr_fe_qual,fe_sd,fe_range,qual_sd,corr_realloc_qual,realloc_to_highq,realloc_to_lowq,fe_mean_highqual,fe_mean_lowqual,n_specs,eta
58,.44096152,.2797721,-.0003001,.9061145,2658,.1840154,2.266024,17.06993,.0398901,-.0239309,-4.596063,4.596063,.4448243,-.3688365,54,1
62,1.0206289,.2715268,.0003403,.9097724,540,.226558,.9969481,3.936476,.0369925,.0170114,5.525545,-5.525546,.3530664,.0663374,40,1
65,2.87e-130,.4360337,-.0020335,.9158301,1782,.0753922,2.28003,16.04873,.0410201,-.0818206,-135.1157,135.1157,-.6637493,-1.398625,48,1
69,.49180407,.0816715,-.0014629,.9170157,1610,-.1343234,3.203065,15.52211,.0627493,-.1973278,-43.08557,43.08557,-1.891539,-.0665279,18,1
73,.35306706,.2027004,.0024935,.91439,1847,.2255957,.6020883,2.041406,.035222,.1064239,171.6401,-171.6401,.1025371,-.0288641,13,1
77,.21783543,.4391057,.000115,.9142958,7613,.1827685,3.021243,17.53596,.0446365,.0018136,503.6255,-503.6255,-.1594716,-1.243886,79,1
78,0,.2502109,.0025874,.9231288,1611,.1846646,3.188831,16.34728,.046526,.0944698,94.45178,-94.4518,-.1455002,-1.790906,21,1
79,.04207166,.3871871,-.0007457,.8941879,1551,.0114467,3.05778,17.21739,.0350476,-.0253878,19.03498,-19.03498,-1.149657,-1.380633,77,1
80,.35502725,.4609988,.0063513,.921075,5573,.1267827,4.222044,17.06921,.0254864,.111113,618.8892,-618.8892,-2.391439,-2.849795,60,1
81,0,.415573,.0080768,.9147529,2470,.2272158,2.607276,18.81569,.0438899,.0959705,163.378,-163.378,1.808384,.3610121,56,1
82,.16401537,.3746819,-.0007608,.9165264,2244,-.0036568,.9383012,4.219881,.0454825,-.0097462,112.6744,-112.6744,.9263021,1.248756,50,1
83,.04481105,.3312622,.003546,.9304925,1510,.47391,1.17591,4.184316,.0247816,.1100748,46.40311,-46.40314,.9983205,.5032759,16,1
85,0,.245412,.0007414,.9177596,1749,.1964323,1.194579,4.621611,.040716,.0653726,49.964,-49.964,-.9106718,-1.211562,37,1
86,.50974961,.2700423,-.0008067,.9321857,2650,.0734013,1.904249,5.594193,.0249032,-.079901,45.62823,-45.62824,-.054502,-.3728709,23,1
87,0,.4380847,-.004188,.9237152,1222,.1974448,.9489788,4.138649,.0440577,-.0338214,55.90618,-55.90619,-.0307448,-.4783374,35,1
89,.07053875,.3308182,.000304,.9241668,1819,.0018627,3.866453,17.02816,.0310958,.0080515,-3.572614,3.572607,-1.698164,-.0585839,39,1
91,.86873417,.3747725,.0028587,.908947,1438,.0996788,2.030232,15.28301,.0404147,.0791356,174.0321,-174.0321,.7175959,.7011137,52,1
96,0,.3244928,-.0022629,.9207187,2886,.139081,2.97744,18.22539,.0391103,-.0498343,-264.584,264.584,-.9336413,-1.016691,63,1
101,2.031e-21,.2871388,.0025715,.917513,944,.3581176,1.199748,5.952998,.0224595,.1627203,124.3277,-124.3276,-.9689728,-1.589728,20,1
102,0,.3418603,-.0086684,.9109736,3357,.0827104,.82004,3.564321,.0283326,-.2152817,-785.2021,785.2021,-1.397127,-1.622487,27,1
104,1.4323723,.137823,.0011008,.9142335,1947,.0640624,5.12537,15.10406,.0255198,.0908002,-38.97061,38.9706,-1.352153,-2.862263,19,1
105,.75089106,.1413115,-.0004379,.9318404,1460,.2999128,.7934245,2.856748,.0382778,-.0898913,-10.12259,10.12259,1.112107,.8370162,15,1
106,5.931e-21,.5069225,-.0243344,.9032273,1638,.2456515,3.143373,17.25077,.0237149,-.3629156,-4.394379,4.394371,.051655,-1.37004,22,1
107,1.589e-14,.140143,.0010474,.8980451,1073,.1584518,.7584032,2.462554,.0224627,.1943374,58.84277,-58.84277,.6086808,.4072577,,1
109,3.728e-28,.3110057,-.0025588,.9098209,2546,-.0816213,3.249093,17.69162,.0364148,-.0577517,-164.3672,164.3672,-1.680449,-.7661265,75,1
110,0,.4419168,-.0054601,.8975994,5688,.0595999,3.982726,19.70082,.0402162,-.049826,-884.3882,884.3882,-.9332721,.4069102,80,1
111,.2846329,.3028657,-.0020316,.8974799,7660,.2423354,2.981272,16.45439,.0395282,-.0465296,-159.9853,159.9853,1.121756,-.1124277,106,1
112,0,.5583948,.0022826,.9111323,6775,.0509297,.8027248,4.395267,.043428,.0114727,-149.9463,149.9464,-.5641778,-.6778907,58,1
113,.03062134,.4345878,-.0037614,.9091252,10840,.0561264,.9819505,4.493511,.036687,-.0461057,-1081.934,1081.934,-1.646297,-1.577402,93,1
115,.05058827,.2407523,.0011829,.9048863,2441,.0543778,4.321171,16.60773,.0422442,.0321813,225.2346,-225.2346,-.1897715,-2.471102,23,1
116,.08782346,.1690611,-.0003699,.8969115,2710,-.0765481,2.577593,16.99363,.049873,-.017958,118.8949,-118.8949,-.3608116,.2904161,40,1
118,.15825425,.5503885,.0090477,.8995376,11205,.0593067,.7961168,3.104859,.0502403,.0562074,507.4741,-507.4742,-.7192172,-.7138439,45,1
119,.24524273,.3277404,.0003414,.904561,13437,.2260701,.8161742,3.15417,.0522673,.0061986,1040.548,-1040.548,-.2920829,-.3127747,49,1
120,.51497649,.3248675,-.002485,.8860324,2441,.0155159,2.852063,16.87012,.0468252,-.0710955,-176.2222,176.2222,-1.02546,-1.90679,31,1
122,5.053e-21,.2487572,.0039928,.8863844,2465,-.0901098,2.502514,17.84525,.0429117,.1586696,210.4271,-210.4271,-1.568131,-.8399374,40,1
123,.04670404,.7222199,.0150383,.8925769,9094,.2738811,.8299557,4.196313,.0473088,.0663422,4325.255,-4325.255,-.8416406,-1.416762,35,1
124,0,.1769229,.0007142,.874292,1455,-.1348317,2.529437,15.66929,.0428068,.0462994,33.3759,-33.3759,-.2508283,.0626316,35,1
127,.04492869,.2370118,-.0011792,.9076189,1120,-.0943071,2.839536,16.43739,.0466686,-.1064964,-8.346508,8.346508,-.7843264,-.0561949,30,1
129,.20795599,.2638819,-.0040395,.9068294,4896,.1221153,3.554515,16.88545,.0416858,-.1169112,-487.463,487.463,-.5381576,-.5867519,55,1
130,.21105439,.2974874,-.0045527,.8952704,15277,.1079468,1.064141,4.93118,.0399368,-.1636588,-683.2669,683.2669,.3044643,.0030262,118,1
131,.81757318,.1969911,.0022304,.9129099,2855,.2334874,.9383909,4.17541,.0364978,.1062518,96.80399,-96.80399,-.3516819,-.8040108,32,1
133,0,.1742599,-.0066549,.8835871,1172,.1555054,.9546518,3.054751,.0329408,-.4343515,1.276204,-1.276205,1.002358,1.091303,,1
134,.27537741,.2347913,-.0007342,.8969574,3829,-.0291033,2.536865,14.94169,.0459868,-.0406082,-76.6291,76.6291,-.8388914,-.5626509,31,1
137,0,.715535,-.0113733,.9164704,6920,.0010422,1.503178,5.824492,.0194175,-.116384,-4507.913,4507.913,2.166431,2.246815,40,1
139,.31673745,.1812528,.0010817,.8973602,1522,.1008109,.9189458,3.770849,.0514071,.073913,1.637899,-1.637898,-.7422963,-.7480013,30,1
140,4.616e-21,.1214112,.0017833,.8978505,1553,.1343251,1.078795,3.532263,.0473387,.2487696,34.09034,-34.09034,-.3245679,-1.104549,14,1
141,.18303889,.5588735,.0030094,.892563,2784,-.1439657,2.226516,16.57662,.0452234,.0168713,-147.5338,147.5338,.5775691,1.183875,52,1
142,.28788772,.1895062,.0008561,.8848572,288,.1989508,.7706391,2.597825,.0330724,.1547197,7.683994,-7.683994,-.7355129,-.8070192,13,1
144,0,.8514423,-.00628,.9068987,17007,.3434148,.8227462,5.4506,.0416171,-.0204272,3602.8,-3602.8,-1.639086,-1.999185,78,1
145,.22564508,.3384461,.010185,.8872365,2871,.5273751,1.013672,3.496806,.0340264,.1682319,-50.65831,50.65833,-.5363079,-1.303985,23,1
146,.67565915,.0370169,.0005706,.9020386,1524,-.0251826,.9690868,2.927448,.0297128,.2426697,33.35816,-33.35816,-.9322648,-.2830822,,1
147,1.075e-20,.1271305,.001244,.903442,1822,.0025219,2.602798,16.52339,.0354847,.1889155,46.84955,-46.84956,-.4142263,.1079845,35,1
148,0,.2647413,.0009282,.8783727,1433,.1051267,.8255858,3.346438,.0431839,.0255028,-12.60862,12.60862,.9645596,.6198157,29,1
149,.05797337,.1472159,-.0017597,.9188424,3670,.3403793,.9494553,3.331338,.0342945,-.1876987,-12.46292,12.46293,-.4581088,-.8559588,22,1
150,.86029809,.2315891,-.0040521,.9306531,766,-.0156367,.5112134,1.480703,.0241018,-.5432793,-21.26351,21.26351,-.9778802,-1.079245,,1
154,0,.4400054,.000343,.9170095,1323,-.1265315,.9673735,3.911677,.0390932,.0082474,.0696232,-.069625,.9575816,1.292162,26,1
155,.04945951,.4439764,.0020984,.8813684,4834,.2016892,.8160728,3.794194,.0414708,.0263357,669.1733,-669.1732,-.1786159,-.4812402,68,1
156,.01265573,.4555077,-.0015206,.8917096,3599,.1167939,2.712394,19.93433,.040932,-.0327488,-9.331193,9.331234,-1.586052,-1.856141,79,1
158,0,.3703042,-.0013724,.9065181,3872,.1006029,2.357844,18.26806,.0340804,-.0301516,103.0785,-103.0785,-.7397183,-1.488462,52,1
161,0,.5115981,.014743,.9082726,7401,.2643649,1.019659,3.892795,.0315617,.1273508,1960.65,-1960.65,-1.600777,-2.248407,49,1
163,0,.4588903,.0107257,.9045948,2657,.0847016,2.426169,16.85725,.0355086,.110956,-112.5947,112.5947,-.459843,-1.168616,44,1
164,.07113787,.3733349,.0004624,.8896322,3315,.373715,3.014404,18.4268,.0415445,.0096945,136.45,-136.45,.4454891,-1.077026,64,1
166,.34789146,.5914824,.0168957,.9043322,6121,.3326881,1.043935,5.486454,.0390576,.1037776,332.5591,-332.5591,-1.221328,-1.830871,69,1
170,.21280599,.1852506,.0021717,.9057756,4417,-.0198381,1.345953,6.267787,.037779,.132938,134.7663,-134.7664,-.8553122,-1.144748,43,1
171,0,.5165978,.0025415,.902803,4993,.2372992,2.034498,16.59361,.0298294,.0231329,1698.085,-1698.085,.9846774,.2731418,64,1
172,.06987817,.2719173,-.001722,.8908123,2801,.051757,2.154063,16.01238,.0357876,-.0542182,-183.4575,183.4575,-1.041901,-1.79399,55,1
173,.83480948,.4284036,.0026234,.8902119,1398,.0918843,3.863173,15.88964,.032418,.1190122,106.5503,-106.5503,-1.884314,-1.757873,29,1
175,.17396418,.1950366,.0026107,.9078452,1220,.4357459,.917452,3.542068,.03589,.2391344,26.34544,-26.34545,.834756,-.1493554,15,1
179,.26143605,.1347707,-.0004539,.9085758,4474,.027343,1.02962,4.627704,.0282701,-.0535841,-141.7473,141.7473,-.9597799,-.9498515,35,1
180,.3919199,.2085969,.0007615,.8890042,3706,-.083327,3.883471,16.52312,.0419177,.0641608,-30.09037,30.09038,-3.415654,-1.366357,43,1
181,1.706e-18,.4355124,-.0060846,.898279,2511,.0628134,2.083892,15.90232,.0403133,-.0688904,-529.2773,529.2773,-.6405922,-.5326471,53,1
183,.09376172,.8900087,-.0158028,.9051214,13097,.2128196,.7289835,3.582049,.0609001,-.0320844,-6429.884,6429.884,.162552,.1817895,80,1
184,.64342563,.3534809,-.0042863,.8997853,1307,.6119897,2.576412,12.90296,.0312412,-.0929554,-203.6254,203.6254,-.7675211,-1.852978,22,1
185,.57290639,.1719213,.0017605,.8919622,1006,.1760087,1.05731,3.971973,.0326706,.1955098,49.04375,-49.04375,.2616055,-.1922621,16,1
186,.4565818,.2933862,-.0040772,.893188,1564,.1830307,2.23412,15.57049,.0360704,-.1506632,-55.31764,55.31765,-.3560826,-1.229398,45,1
187,.28327827,.4006859,-.0039161,.9158672,3999,.4014866,3.519495,16.73864,.0379935,-.0535208,-535.8071,535.8072,1.402707,-1.097881,36,1
188,.32388495,.3440587,-.0029695,.8954854,1017,.4217834,.8849281,3.286792,.0975672,-.0351372,-21.05736,21.05736,-.2243449,-1.029661,25,1
190,.90874252,.3365764,-.0077411,.898156,2189,.1593197,.6996487,1.790974,.0236608,-.2462094,-537.8517,537.8517,-1.037318,-1.356254,12,1
191,.1224027,.2178932,.002036,.9035783,4565,.3973539,1.195888,4.019387,.0306773,.0767431,376.8663,-376.8663,-.9100119,-1.441853,25,1
192,.30936361,.5845929,-.0103926,.9101219,6403,.0487789,1.00865,3.575219,.0396487,-.0693556,-3174.792,3174.792,-.888716,-1.134053,34,1
193,.06702612,.3146491,-.0012547,.9053754,860,-.3014913,1.129179,3.877146,.0241185,-.1333243,-13.40686,13.40686,.0417015,.8618762,17,1
194,1.20e-101,.3503938,-.0069553,.9098042,2055,.1713297,1.506704,4.486081,.0387726,-.1280344,-482.3283,482.3282,1.148018,.5599514,18,1
195,2.959e-53,.0878529,.0000389,.9051055,939,.3764383,.5682614,1.752435,.0223866,.0163185,-16.98073,16.98073,.4921231,.2979117,,1
196,.4431714,.0851387,.0002042,.9056374,1618,.1483651,3.970298,15.0095,.0216751,.1349699,30.82777,-30.82777,.123463,-2.147398,13,1
197,.64635055,.1792312,-.0006405,.8885793,1338,-.2449853,4.243472,15.80708,.0187084,-.2411343,-25.73585,25.73584,-2.609509,-.082014,,1
200,.34842384,.1449103,.000724,.9095354,3688,.053028,2.873714,16.32996,.044205,.0509049,-31.33614,31.33613,-.9739893,-2.529492,30,1
201,1.049e-19,.5219856,.0042749,.9133859,7631,.2867118,.9874811,4.358161,.0344957,.0482694,429.4124,-429.4124,.3502048,-.1416752,39,1
203,4.945e-17,.3814723,.0043969,.8987314,2166,.5123549,1.200924,4.816468,.0256718,.1085023,-277.2991,277.2991,1.430931,.7158116,17,1
204,.20451608,.2580391,-.0033547,.8866457,2605,.4664665,1.215533,5.576516,.0538617,-.0976301,-154.3746,154.3746,.3749238,-.0578143,49,1
205,0,.7520387,.0146095,.8992753,10402,.3205185,.931968,3.408804,.0429459,.0626776,3124.324,-3124.324,-.4370362,-1.12346,48,1
207,2.055e-59,.2519248,.0023259,.8935699,301,.3753581,6.700317,17.29907,.0186315,.2280067,35.11682,-35.11683,-1.747925,-4.73951,15,1
208,.12507237,.1890411,-.000418,.8793383,2353,-.0249294,3.083637,17.23309,.0475782,-.0155547,138.0915,-138.0915,-.6561996,.0678395,27,1
209,1.251e-13,.2102175,.0006797,.8962326,1062,.3907105,.782479,2.494824,.0421088,.0382279,50.25243,-50.25242,-.15027,-.7770159,18,1
210,0,.1367016,-.0019217,.8968202,1757,.0871402,3.822073,15.32029,.0416527,-.2312213,-5.268067,5.268067,-2.391723,-.8908691,27,1
212,.55045494,.1943456,-.0032229,.8897229,985,-.095505,1.193806,4.688704,.0424853,-.3974089,-37.70764,37.70764,-.2868672,-.3662924,26,1
213,0,.2107973,.0019279,.9124543,3001,.2492864,.7621665,2.564752,.0364233,.0697816,186.1572,-186.1572,-.5390707,-.8647799,25,1
214,3.517e-15,.12675,-.0002565,.9135734,1455,.0232495,3.947385,13.89852,.0509338,-.0225178,15.38587,-15.38586,-2.77389,-.9662797,,1
217,.87865524,.0150824,.000139,.8955635,607,.2098817,1.077643,2.512392,.0337814,.5476468,1.796133,-1.796133,.1632164,1.038568,,1
218,4.674e-77,.2730124,-.0005608,.9111521,263,.0383445,4.40005,15.22489,.0405132,-.0667173,3.022546,-3.022545,-.5022123,-1.875774,16,1
219,0,.1818299,-.0000494,.8848945,2544,.4635757,2.881805,16.00161,.0503887,-.0032239,28.67058,-28.67058,-1.743121,-1.819892,29,1
220,0,.1855945,.0000398,.8968787,286,.7074126,1.005172,4.323236,.037082,.0081964,9.44232,-9.442319,1.387381,.619095,19,1
222,.21881648,.2888159,.0027781,.9023496,4284,.079165,3.023741,15.61201,.0269661,.1816486,343.1612,-343.1612,-1.876131,-2.171172,46,1
223,.07873802,.8148242,.029193,.9040171,15565,.1007847,.9853415,5.29335,.0344152,.1127892,4394.977,-4394.976,-.9866993,-1.261728,80,1
225,1.956e-15,.2542946,-.0037419,.8984506,4517,.004268,4.215757,16.49749,.0391744,-.133935,-261.7816,261.7816,-.7257905,-1.94527,35,1
226,.05228956,.2626308,-.0015526,.9028443,2663,.1965435,.9953077,4.041475,.0415476,-.064696,-60.53151,60.53151,-1.505221,-1.750952,60,1
227,8.593e-18,.7405323,.0019709,.9038106,21688,.2489499,1.112473,5.090755,.0439747,.008716,4441.955,-4441.954,1.376528,.7271636,99,1
230,0,.2604711,.0005356,.9131854,3286,.2251032,2.717859,18.94144,.0409282,.0183848,13.05332,-13.05332,1.07241,-.368509,63,1
231,3.132e-32,.3275983,.0058152,.9096581,1086,.0705153,2.951211,18.11518,.036276,.1855824,121.7225,-121.7225,.1731207,-.6081567,61,1
232,.4695931,.4267883,.0029214,.8934634,6105,.1862003,.7941853,4.124439,.0383313,.04414,52.67242,-52.67244,1.415453,1.227684,90,1
233,4.354e-14,.3323265,-.0017719,.891972,2518,.4772778,1.029979,5.3234,.038127,-.0471696,-46.1584,46.1584,1.101752,.1563425,58,1
234,6.301e-35,.3403256,-.0001608,.8808282,6123,.1405843,1.929539,16.23616,.0445023,-.0036077,265.5056,-265.5056,-1.019629,-1.655811,72,1
