coef_dist,coef_dist_se,hrr,eta,converged,log_like,coef_m,coef_m_se,patients,pcp_total,spec_total,mean_choice_size,mean_spec_failures,mean_pair_failures,mean_pcp_failures,spec_hhi,mean_vi,rho,tot_spec,tot_pcp
-.03786069,.00765316,184,1,1,-2468.342,,,1378,150,105,8.847605,31.45818,.5818354,2.48,.4835187,.3744557,.9023482,56,124
-.03786069,.00765316,184,5,1,-2468.342,,,1378,150,105,8.847605,31.45818,.5818354,2.48,.4835187,.3744557,.9023482,56,124
-.08220856,.01058929,185,1,1,-1957.978,0,0,1044,109,99,9.898467,21.57308,.4255618,2.189605,.4721451,.0296935,.8975404,74,100
-.08222941,.01059021,185,5,1,-1958.002,.04578192,.9671481,1044,109,99,9.898467,21.57308,.4255618,2.189605,.4721451,.0296935,.8975404,74,100
-.05232575,.00803497,186,1,1,-3693.948,.62402168,.3965964,1779,247,150,9.913997,24.10321,.6175711,3.355894,.0826098,.1495222,.885742,98,226
-.05235978,.0080361,186,5,1,-3694.402,1.1358713,.9531437,1779,247,150,9.913997,24.10321,.6175711,3.355894,.0826098,.1495222,.885742,98,226
-.10342924,.00630942,187,1,1,-8739.192,.39426423,.2340861,4305,388,250,9.412543,25.00047,.4062992,2.302358,.1605464,.0891986,.9143654,95,304
-.1034004,.00630426,187,5,1,-8739.912,.60278248,.5270005,4305,388,250,9.412543,25.00047,.4062992,2.302358,.1605464,.0891986,.9143654,95,304
-.09219539,.0090885,190,1,1,-4146.029,.5086111,.3112027,2270,163,97,9.305727,36.47062,.5853932,2.596731,.7916455,.0229075,.9147918,50,146
-.09214767,.00908367,190,5,1,-4146.192,.93358433,.6172025,2270,163,97,9.305727,36.47062,.5853932,2.596731,.7916455,.0229075,.9147918,50,146
-.0733509,.00347844,191,1,1,-9013.177,.33651188,.2655227,4768,278,185,10.08431,31.67516,.7720531,3.224563,.3533031,.0664849,.9047807,65,245
-.07338544,.00348274,191,5,1,-9011.463,1.1055131,.533388,4768,278,185,10.08431,31.67516,.7720531,3.224563,.3533031,.0664849,.9047807,65,245
-.06099731,.00259671,192,1,1,-15457.63,.41289361,.2199253,7250,466,293,12.79572,18.52862,.467538,2.081845,.2533203,.1091034,.9078286,102,371
-.06101731,.00259293,192,5,1,-15458.18,.81997587,.5070176,7250,466,293,12.79572,18.52862,.467538,2.081845,.2533203,.1091034,.9078286,102,371
-.05453742,.01168943,193,1,1,-1472.073,,,998,110,108,8.687375,18.44198,.6005188,2.665323,.2108907,.3016032,.9025025,41,68
-.05453742,.01168943,193,5,1,-1472.073,,,998,110,108,8.687375,18.44198,.6005188,2.665323,.2108907,.3016032,.9025025,41,68
-.06845047,.00449785,194,1,1,-4418.681,.95974181,.3191241,2250,224,149,10.29467,17.85388,.4387692,2.568803,.2808281,.1506667,.9063794,66,188
-.0684368,.00449753,194,5,1,-4421.035,1.3783642,.7274051,2250,224,149,10.29467,17.85388,.4387692,2.568803,.2808281,.1506667,.9063794,66,188
-.05982143,.00781541,195,1,1,-1652.246,1.0177179,.4715755,1155,123,119,9.579221,18.8973,.569161,3.08094,.5049718,.0406926,.8956402,32,87
-.05981829,.00779717,195,5,1,-1652.766,1.636796,.8591052,1155,123,119,9.579221,18.8973,.569161,3.08094,.5049718,.0406926,.8956402,32,87
-.04989678,.00609365,196,1,1,-3454.284,.33399517,.355057,1766,128,114,11.35844,12.58281,.3931559,2.968697,.364512,.0317101,.9114877,40,104
-.04990969,.00607831,196,5,1,-3453.813,1.0852882,.7777858,1766,128,114,11.35844,12.58281,.3931559,2.968697,.364512,.0317101,.9114877,40,104
-.06560245,.00695515,197,1,1,-3022.289,.12096322,.3635644,1569,130,117,12.65392,17.42271,.4872029,3.038437,.2702874,.2383684,.895503,45,100
-.06558137,.00695549,197,5,1,-3022.106,.52179376,.7566782,1569,130,117,12.65392,17.42271,.4872029,3.038437,.2702874,.2383684,.895503,45,100
-.06398587,.00268997,200,1,1,-7127.354,.33197416,.3450239,3948,221,151,10.79103,25.21155,.5480984,2.919009,.2706454,.3467579,.9043582,72,196
-.06396948,.00269244,200,5,1,-7127.874,.4310042,.7988447,3948,221,151,10.79103,25.21155,.5480984,2.919009,.2706454,.3467579,.9043582,72,196
-.05152415,.00263107,201,1,1,-14846.68,0,0,8764,495,305,10.23209,26.71859,.5458108,2.547895,.1011415,.0933364,.9095187,96,402
-.05154234,.00263149,201,5,1,-14847.01,,,8764,495,305,10.23209,26.71859,.5458108,2.547895,.1011415,.0933364,.9095187,96,402
-.04612809,.00965077,203,1,1,-5022.203,,,2200,209,107,9.585,41.65736,.4637874,2.256398,.4001698,.0109091,.8873783,59,188
-.04612809,.00965077,203,5,1,-5022.203,,,2200,209,107,9.585,41.65736,.4637874,2.256398,.4001698,.0109091,.8873783,59,188
-.06793911,.00351147,204,1,1,-5195.444,2.031e-10,5.59e-08,3212,325,258,10.16002,17.37155,.5024826,2.354173,.068309,.0958904,.8801379,109,263
-.06793641,.00350852,204,5,1,-5195.421,.13913124,.6583432,3212,325,258,10.16002,17.37155,.5024826,2.354173,.068309,.0958904,.8801379,109,263
-.08190991,.00299778,205,1,1,-27178.08,.00024483,.0135185,11041,689,349,12.71071,29.65961,.4452565,2.724565,.0925723,.1971742,.893957,147,591
-.08191039,.00299814,205,5,1,-27177.99,0,0,11041,689,349,12.71071,29.65961,.4452565,2.724565,.0925723,.1971742,.893957,147,591
-.07035882,.01560631,207,1,1,-466.322,,,433,73,84,8.863741,19.29138,.3886926,2.723898,.1595667,.0531178,.8817866,40,56
-.07035882,.01560631,207,5,1,-466.322,,,433,73,84,8.863741,19.29138,.3886926,2.723898,.1595667,.0531178,.8817866,40,56
-.06424674,.00442888,208,1,1,-3301.249,.40554456,.283096,2959,211,165,9.814465,31.2582,.9115674,4.414052,.3303984,.0898952,.8740544,64,158
-.06426206,.00442525,208,5,1,-3300.425,1.0713981,.54268,2959,211,165,9.814465,31.2582,.9115674,4.414052,.3303984,.0898952,.8740544,64,158
-.05665189,.00809465,209,1,1,-1837.421,,,1344,131,111,9.119792,17.63099,.4758064,2.392215,.4894804,.0029762,.906994,41,112
-.05665189,.00809465,209,5,1,-1837.421,,,1344,131,111,9.119792,17.63099,.4758064,2.392215,.4894804,.0029762,.906994,41,112
-.08065416,.00546716,210,1,1,-3157.589,.2242531,.3666964,1916,169,124,9.804802,17.38515,.4313099,1.955121,.4247159,.0354906,.8955535,47,128
-.08067114,.00546728,210,5,1,-3157.444,.69217862,.9063794,1916,169,124,9.804802,17.38515,.4313099,1.955121,.4247159,.0354906,.8955535,47,128
-.05761377,.00674193,212,1,1,-1787.74,.68088127,.5377517,1075,60,74,10.81581,10.07771,.4768293,3.091589,.2603725,.0148837,.8999567,43,52
-.05762052,.00674318,212,5,1,-1787.396,1.4940081,.9732324,1075,60,74,10.81581,10.07771,.4768293,3.091589,.2603725,.0148837,.8999567,43,52
-.08151255,.00368726,213,1,1,-6172.026,.00872941,.2146328,3398,171,117,11.00618,18.33126,.4798061,2.164602,.1320771,.0741613,.9020431,51,153
-.08149539,.00368577,213,5,1,-6172.007,0,0,3398,171,117,11.00618,18.33126,.4798061,2.164602,.1320771,.0741613,.9020431,51,153
-.0593043,.00673632,214,1,1,-2551.692,0,0,1663,106,89,10.365,20.44532,.4790123,2.759417,.2814535,.0901984,.9045936,28,92
-.05929459,.00673635,214,5,1,-2551.744,0,0,1663,106,89,10.365,20.44532,.4790123,2.759417,.2814535,.0901984,.9045936,28,92
-.00001155,.04676099,217,1,1,-689.672,,,979,84,84,10.9428,20.02675,.4277108,2.505155,.3792211,.0091931,.8960755,16,59
-.00001155,.04676099,217,5,1,-689.672,,,979,84,84,10.9428,20.02675,.4277108,2.505155,.3792211,.0091931,.8960755,16,59
-.1929617,.03895216,218,1,1,-382.4208,,,303,65,55,4.584158,10.42953,.3432836,1.406667,.1089762,.1254125,.9004056,19,44
-.1929617,.03895216,218,5,1,-382.4208,,,303,65,55,4.584158,10.42953,.3432836,1.406667,.1089762,.1254125,.9004056,19,44
-.08585437,.00554081,219,1,1,-5264.344,.10985459,.24445,2844,245,174,10.718,21.91504,.422592,2.650283,.1781261,.0625879,.8869998,66,198
-.08584304,.0055378,219,5,1,-5264.441,.03306358,.587537,2844,245,174,10.718,21.91504,.422592,2.650283,.1781261,.0625879,.8869998,66,198
-.08339717,.0103264,220,1,1,-515.8097,,,422,71,78,9.402843,11.98812,.256,1.733333,.0765594,.1137441,.8987572,39,49
-.08339717,.0103264,220,5,1,-515.8097,,,422,71,78,9.402843,11.98812,.256,1.733333,.0765594,.1137441,.8987572,39,49
-.08319576,.00458616,222,1,1,-8836.51,6.483e-76,0,5045,544,327,8.478097,22.24066,.4017217,1.777556,.0921841,.1839445,.9038284,101,378
-.0832065,.00458931,222,5,1,-8836.504,.08823348,.5264233,5045,544,327,8.478097,22.24066,.4017217,1.777556,.0921841,.1839445,.9038284,101,378
-.09234812,.0033453,223,1,1,-45633.32,.12663687,.1194727,16134,1004,448,13.9573,37.00293,.4185775,2.738752,.0732799,.0340275,.8972574,208,905
-.0923525,.00334525,223,5,1,-45633.92,.08192477,.2841716,16134,1004,448,13.9573,37.00293,.4185775,2.738752,.0732799,.0340275,.8972574,208,905
-.06471563,.00281457,225,1,1,-9198.154,.16696994,.2458231,5401,464,375,13.8791,36.19781,.5931087,3.424428,.1284693,.0079615,.9033172,83,290
-.06470056,.00281428,225,5,1,-9198.214,.2875585,.4864903,5401,464,375,13.8791,36.19781,.5931087,3.424428,.1284693,.0079615,.9033172,83,290
-.11179324,.00534973,226,1,1,-7230.815,,,2863,474,292,8.833042,28.05636,.3426574,2.18625,.1203666,.0080335,.8999529,137,410
-.11179324,.00534973,226,5,1,-7230.815,,,2863,474,292,8.833042,28.05636,.3426574,2.18625,.1203666,.0080335,.8999529,137,410
-.10634075,.00214079,227,5,1,-64572.89,,,24112,1632,680,12.89287,26.48726,.4694514,2.214506,.0279492,.1172445,.8977005,224,1372
-.1002027,.00488977,230,1,1,-6812.127,.39106276,.2861548,3926,308,287,10.73612,30.64771,.3793632,1.990532,.1910511,.0524707,.9075528,127,250
-.10015082,.00488792,230,5,1,-6812.68,.62590966,.6455703,3926,308,287,10.73612,30.64771,.3793632,1.990532,.1910511,.0524707,.9075528,127,250
-.09946883,.0094564,231,1,1,-2502.307,,,1505,291,192,7.383389,19.56837,.3870588,1.634538,.0954475,.1488372,.9065243,102,225
-.09946883,.0094564,231,5,1,-2502.307,,,1505,291,192,7.383389,19.56837,.3870588,1.634538,.0954475,.1488372,.9065243,102,225
-.08136114,.00246536,232,1,1,-15971.22,.48456363,.189477,6857,816,368,9.259589,30.206,.4613472,2.517862,.0465921,.1160858,.8853771,160,707
-.08133885,.00246617,232,5,1,-15972.91,.82972905,.4358852,6857,816,368,9.259589,30.206,.4613472,2.517862,.0465921,.1160858,.8853771,160,707
-.10083758,.00746514,233,1,1,-6518.313,.25288331,.2588274,2783,356,173,9.204096,26.67473,.4435967,2.736387,.086945,.0506647,.8864973,94,317
-.10082739,.00746704,233,5,1,-6518.751,.21442144,.6040725,2783,356,173,9.204096,26.67473,.4435967,2.736387,.086945,.0506647,.8864973,94,317
-.07922713,.00330017,234,1,1,-17294.52,0,0,7099,723,309,10.39259,37.44323,.5004527,2.998304,.0484148,.0449359,.8775913,125,650
-.07922303,.00330165,234,5,1,-17294.58,,,7099,723,309,10.39259,37.44323,.5004527,2.998304,.0484148,.0449359,.8775913,125,650
-.05544972,.00541079,235,1,1,-7553.366,.32844828,.2724836,3174,401,259,9.611217,28.78522,.5623853,2.821598,.2299609,.026465,.8828076,126,331
-.05545506,.00541131,235,5,1,-7553.52,.65499511,.5815004,3174,401,259,9.611217,28.78522,.5623853,2.821598,.2299609,.026465,.8828076,126,331
-.07990783,.00429731,236,1,1,-5512.968,.94855338,.3199907,2908,410,252,8.200481,17.12444,.4132681,1.939247,.1029073,.1478679,.8988634,94,310
-.07987119,.00429592,236,5,1,-5514.492,1.8891863,.7770865,2908,410,252,8.200481,17.12444,.4132681,1.939247,.1029073,.1478679,.8988634,94,310
-.09155124,.00407698,238,1,1,-5928.971,.16635085,.2376823,3257,395,280,9.057108,21.91086,.5719222,2.695719,.0891614,.2591342,.8956567,118,304
-.09155926,.00408379,238,5,1,-5928.668,.56112504,.5191426,3257,395,280,9.057108,21.91086,.5719222,2.695719,.0891614,.2591342,.8956567,118,304
-.08408166,.00390046,239,1,1,-7455.922,.31650184,.2541845,4023,407,271,8.78598,46.4145,.5096774,2.537481,.1055776,.0454884,.8964732,104,327
-.08407135,.00390109,239,5,1,-7456.3,.52240807,.5429696,4023,407,271,8.78598,46.4145,.5096774,2.537481,.1055776,.0454884,.8964732,104,327
-.04675061,.00495671,240,1,1,-812.5355,1.5309807,.5628331,907,121,116,9.001102,15.49336,.5037936,2.370575,.3191458,.0176406,.909151,14,57
-.04678077,.00491934,240,5,1,-812.8682,2.8105641,1.165994,907,121,116,9.001102,15.49336,.5037936,2.370575,.3191458,.0176406,.909151,14,57
-.07369007,.00930588,242,1,1,-2538.513,.51565594,.547688,1296,155,123,9.204475,16.57977,.3382022,2.003101,.3619994,.0470679,.8986557,45,115
-.07366856,.00932043,242,5,1,-2538.198,1.3829367,1.138792,1296,155,123,9.204475,16.57977,.3382022,2.003101,.3619994,.0470679,.8986557,45,115
-.04795669,.00543037,243,1,1,-1395.214,.47559452,.5190859,1135,184,188,10.32599,17.37931,.5192308,2.370796,.2051994,.014978,.8957086,33,82
-.04795528,.00543249,243,5,1,-1395.334,.84436245,1.185908,1135,184,188,10.32599,17.37931,.5192308,2.370796,.2051994,.014978,.8957086,33,82
-.12952373,.01057114,244,1,1,-6864.613,.53198151,.2687337,2807,490,202,7.720698,33.48016,.3222477,2.390357,.0734592,.0302814,.8957478,109,440
-.12957057,.01057227,244,5,1,-6865.071,1.0476692,.6214274,2807,490,202,7.720698,33.48016,.3222477,2.390357,.0734592,.0302814,.8957478,109,440
-.11359401,.00626636,245,1,1,-9669.845,.33111587,.2280894,4417,562,227,8.774734,50.37719,.397763,2.824533,.0802049,.0418836,.8825176,107,490
-.11361658,.00626775,245,5,1,-9669.899,.72682547,.5353411,4417,562,227,8.774734,50.37719,.397763,2.824533,.0802049,.0418836,.8825176,107,490
-.07179435,.0039511,246,1,1,-6947.816,.34229459,.1956431,4357,499,327,10.25109,26.00069,.7652201,3.487073,.0540098,.1097085,.8820184,107,310
-.07177492,.00395022,246,5,1,-6948.062,.6303611,.4155408,4357,499,327,10.25109,26.00069,.7652201,3.487073,.0540098,.1097085,.8820184,107,310
-.06707307,.00830317,248,1,1,-1676.256,1.1873848,.6250835,892,130,113,8.719731,21.31419,.2829268,1.957351,.3029721,.2186099,.9077706,53,98
-.06713801,.00828816,248,5,1,-1676.037,2.7107959,1.214103,892,130,113,8.719731,21.31419,.2829268,1.957351,.3029721,.2186099,.9077706,53,98
-.08356155,.00692783,249,1,1,-3324.677,.4379593,.4939113,1999,270,219,10.43372,16.37688,.3148009,1.900955,.3744566,.0145073,.9015326,42,157
-.08358945,.00692605,249,5,1,-3325.108,.62432218,1.129254,1999,270,219,10.43372,16.37688,.3148009,1.900955,.3744566,.0145073,.9015326,42,157
-.03309282,.00378479,250,1,1,-2896.268,.29025999,.4453554,1523,224,149,8.203546,13.43564,.3458418,2.203557,.27047,.4694681,.9006609,36,150
-.03310495,.00378722,250,5,1,-2896.265,.6947193,1.091342,1523,224,149,8.203546,13.43564,.3458418,2.203557,.27047,.4694681,.9006609,36,150
-.05256442,.00258554,251,1,1,-16449.51,.20353315,.2140558,6576,1003,551,8.42868,11.79169,.3718619,1.963461,.1444165,.2317518,.8991604,270,787
-.0527984,.00261448,251,5,1,-2595787,.20035099,.5082818,6576,1003,551,8.42868,11.79169,.3718619,1.963461,.1444165,.2317518,.8991604,270,787
-.08180323,.00758741,253,1,1,-1245.026,,,1513,222,151,8.003965,15.59398,.506599,2.268309,.2275372,.6226041,.8981574,70,144
-.08180323,.00758741,253,5,1,-1245.026,,,1513,222,151,8.003965,15.59398,.506599,2.268309,.2275372,.6226041,.8981574,70,144
-.08298532,.00771821,254,1,1,-665.6398,.30387627,.8941321,394,101,75,5.243655,10.90746,.2378855,1.918575,.4580638,.0431472,.9077892,40,76
-.08299915,.00772881,254,5,1,-665.6568,.62583921,2.083161,394,101,75,5.243655,10.90746,.2378855,1.918575,.4580638,.0431472,.9077892,40,76
-.08258816,.00595653,256,1,1,-5531.754,.42383311,.3913762,2033,366,201,7.240039,13.88538,.3336192,1.679684,.256348,.0570585,.9045172,112,306
-.08263997,.00594662,256,5,1,-5532.37,.36952898,.9555277,2033,366,201,7.240039,13.88538,.3336192,1.679684,.256348,.0570585,.9045172,112,306
-.02731744,.00992472,257,1,1,-1362.833,.17220012,.4430061,1000,90,63,7.434,16.70612,.4721485,2.377131,.337576,.195,.8921906,22,74
-.02731251,.00992357,257,5,1,-1362.801,.45685873,1.004403,1000,90,63,7.434,16.70612,.4721485,2.377131,.337576,.195,.8921906,22,74
-.02575576,.00350607,258,1,1,-2437.492,0,0,1425,111,92,11.28,15.16973,.588577,3.312588,.3593027,.1635088,.891216,37,89
-.02576081,.00350244,258,5,1,-2437.512,2.274e-10,2.01e-07,1425,111,92,11.28,15.16973,.588577,3.312588,.3593027,.1635088,.891216,37,89
-.0518873,.00321969,259,1,1,-4214.214,.02779623,.2985633,3862,265,191,10.06603,32.54119,1.408807,5.162029,.3106572,.027188,.8970865,64,213
-.06266974,.01780058,260,1,1,-623.5333,.10194276,.4758027,814,78,76,9.837838,18.61139,1.161392,4.069136,.1545014,.0110565,.8952689,25,58
-.06267551,.01780851,260,5,1,-623.4962,.38425222,1.074291,814,78,76,9.837838,18.61139,1.161392,4.069136,.1545014,.0110565,.8952689,25,58
-.0511733,.00477416,261,1,1,-1063.506,.68736917,.6542447,722,80,78,10.79224,17.37151,.5072464,3.158774,.172501,.0124654,.8918071,38,58
-.05117049,.00473755,261,5,1,-1063.697,1.3254052,1.601174,722,80,78,10.79224,17.37151,.5072464,3.158774,.172501,.0124654,.8918071,38,58
-.05338918,.00442671,262,1,1,-3030.431,.00771506,.3156416,1993,144,119,9.86001,19.18278,.4555329,2.562531,.1253653,.0030105,.8976625,38,116
-.05338762,.00443197,262,5,1,-3030.431,.00006032,.0253196,1993,144,119,9.86001,19.18278,.4555329,2.562531,.1253653,.0030105,.8976625,38,116
-.09677041,.00794112,263,1,1,-1319.074,.04338382,.5019843,1028,112,111,13.68482,16.23288,.4678523,3.204102,.2422047,.0379377,.9030411,41,78
-.09680964,.00793081,263,5,1,-1318.99,.52572752,1.240832,1028,112,111,13.68482,16.23288,.4678523,3.204102,.2422047,.0379377,.9030411,41,78
-.05113056,.00353687,264,1,1,-5258.517,0,0,3930,328,212,10.3916,31.04036,1.782047,6.435661,.3047214,.1340967,.8955719,71,222
-.05114514,.00352688,264,5,1,-5258.598,,,3930,328,212,10.3916,31.04036,1.782047,6.435661,.3047214,.1340967,.8955719,71,222
-.0303236,.00354185,267,1,1,-4460.162,.30618617,.3164392,2883,185,158,9.790843,35.56898,.8471338,3.765527,.318634,.1952827,.8906506,65,153
-.03022497,.00355266,267,5,1,-4459.437,.87060542,.6399238,2883,185,158,9.790843,35.56898,.8471338,3.765527,.318634,.1952827,.8906506,65,153
-.09274445,.00417197,268,1,1,-33180.66,.10450919,.1254423,13535,740,372,13.56749,23.91451,.5379318,2.940708,.0524281,.0616919,.8888143,123,623
-.09274213,.00417179,268,5,1,-33180.79,.19076612,.3002191,13535,740,372,13.56749,23.91451,.5379318,2.940708,.0524281,.0616919,.8888143,123,623
-.04704182,.00248825,270,1,1,-6847.637,.5446756,.2170567,3779,354,263,9.190262,19.44179,.5287275,2.69705,.2249293,.4556761,.9036166,66,230
-.04705076,.00249029,270,5,1,-6848.376,.93446936,.4423527,3779,354,263,9.190262,19.44179,.5287275,2.69705,.2249293,.4556761,.9036166,66,230
-.0782766,.00204663,273,1,1,-41903.18,.11347592,.1331914,14456,879,465,13.87037,19.339,.5085607,2.883829,.0485246,.0860542,.8851518,190,722
-.07826934,.00204637,273,5,1,-204201.6,0,0,14456,879,465,13.87037,19.339,.5085607,2.883829,.0485246,.0860542,.8851518,190,722
-.05019502,.01125668,275,1,1,-913.3985,1.0332174,.8834589,873,78,76,9.597939,12.11839,.4963925,2.526437,.3038449,.4112256,.918797,14,42
-.05023707,.01123508,275,5,1,-912.8757,2.3739638,1.72349,873,78,76,9.597939,12.11839,.4963925,2.526437,.3038449,.4112256,.918797,14,42
-.04434963,.00604369,276,1,1,-3027.864,.12567068,.4104659,2254,213,166,9.511091,12.55799,.4552553,2.267083,.1658497,.0687666,.9101292,33,129
-.04435218,.00604072,276,5,1,-3027.924,.05670573,.8386816,2254,213,166,9.511091,12.55799,.4552553,2.267083,.1658497,.0687666,.9101292,33,129
-.04087255,.00264087,277,1,1,-12089.68,.22824587,.2397842,5946,345,179,12.66061,23.6449,.5560034,3.317267,.1978914,.012109,.9105357,90,298
-.0408832,.00264169,277,5,1,-12090.17,.2307405,.5170602,5946,345,179,12.66061,23.6449,.5560034,3.317267,.1978914,.012109,.9105357,90,298
-.04618053,.00285726,278,1,1,-22540.94,.13412311,.1669931,10670,535,264,14.63805,20.9113,.6859025,3.231936,.095163,.1666354,.9117503,111,470
-.04617535,.002857,278,5,1,-22541.29,.06509029,.3606468,10670,535,264,14.63805,20.9113,.6859025,3.231936,.095163,.1666354,.9117503,111,470
-.08818731,.00608855,279,1,1,-7452.246,.02938961,.2325487,5384,512,401,12.74071,27.64442,.7243243,2.987498,.1040294,.0146731,.8919203,42,267
-.08818091,.00608845,279,5,1,-7452.204,0,0,5384,512,401,12.74071,27.64442,.7243243,2.987498,.1040294,.0146731,.8919203,42,267
-.07039608,.00978645,281,1,1,-877.7446,,,1473,253,202,8.007468,13.80274,.3034411,1.792323,.146227,.4046164,.920732,53,131
-.07039608,.00978645,281,5,1,-877.7446,,,1473,253,202,8.007468,13.80274,.3034411,1.792323,.146227,.4046164,.920732,53,131
-.07497077,.00288727,282,1,1,-9047.616,0,0,5396,646,358,9.162713,26.90347,.5884427,2.201939,.1106437,.198295,.9036422,132,462
-.07496828,.00288734,282,5,1,-9047.637,,,5396,646,358,9.162713,26.90347,.5884427,2.201939,.1106437,.198295,.9036422,132,462
-.06038276,.00114864,283,1,1,-55465.89,0,0,20336,1440,695,14.09028,43.77399,.5223916,2.753216,.0863726,.0046223,.9000834,306,1230
-.06038093,.00114861,283,5,1,-55466.3,,,20336,1440,695,14.09028,43.77399,.5223916,2.753216,.0863726,.0046223,.9000834,306,1230
-.08492053,.00552756,284,1,1,-10431.39,0,0,4127,480,329,11.14102,29.559,.4911752,2.548686,.0492707,.0096923,.8978504,160,409
-.08492188,.00552703,284,5,1,-10431.49,,,4127,480,329,11.14102,29.559,.4911752,2.548686,.0492707,.0096923,.8978504,160,409
-.06843622,.00381018,285,1,1,-8671.516,1.3045935,.3694355,5414,590,415,11.37643,36.81923,.3807634,2.428148,.1530244,.0755449,.9056245,209,476
-.06855963,.00380812,285,5,1,-8672.493,2.8381608,.8219661,5414,590,415,11.37643,36.81923,.3807634,2.428148,.1530244,.0755449,.9056245,209,476
-.10678162,.00569887,288,1,1,-8730.972,.21577385,.2658872,3636,491,331,9.496699,29.85046,.3667954,2.138398,.0855979,.0134763,.9023452,190,418
-.10676705,.00569874,288,5,1,-8730.956,.52128792,.6236185,3636,491,331,9.496699,29.85046,.3667954,2.138398,.0855979,.0134763,.9023452,190,418
-.08277061,.0103772,289,5,1,-4537.684,,,2104,368,290,8.606939,29.74085,.4154995,2.178674,.0435762,.0480038,.8942186,148,299
-.07934279,.01429334,291,1,1,-3280.36,1.093794,.3917961,1563,267,218,10.15227,31.72698,.3870588,2.626444,.0622435,.0127959,.8936919,118,223
-.07963393,.01431509,291,5,1,-3281.375,2.3768065,.932788,1563,267,218,10.15227,31.72698,.3870588,2.626444,.0622435,.0127959,.8936919,118,223
-.10907103,.00825355,292,1,1,-5294.068,.03943347,.3996635,2089,328,251,8.333174,29.30665,.5315534,2.67535,.074206,.0378171,.903614,136,294
-.10908348,.00825216,292,5,1,-5293.872,.55627844,.9908553,2089,328,251,8.333174,29.30665,.5315534,2.67535,.074206,.0378171,.903614,136,294
-.08701257,.00251551,295,1,1,-16801.95,.18087623,.1836516,8680,866,582,9.490668,25.58894,.4393448,2.124494,.1167281,.0733871,.9012915,177,642
-.08701593,.00251534,295,5,1,-16802.39,.19251649,.3989573,8680,866,582,9.490668,25.58894,.4393448,2.124494,.1167281,.0733871,.9012915,177,642
-.06059699,.00457006,296,1,1,-2959.6,,,1754,213,190,8.402509,21.97136,.4082605,1.915808,.1327632,.2428734,.9023938,63,148
-.06059699,.00457006,296,5,1,-2959.6,,,1754,213,190,8.402509,21.97136,.4082605,1.915808,.1327632,.2428734,.9023938,63,148
-.05797996,.01664392,297,1,1,-1343.073,.20095237,.603983,638,186,153,5.876175,29.35238,.5924855,2.626183,.0658651,.0485893,.9020386,89,151
-.05793426,.016647,297,5,1,-1343.111,,,638,186,153,5.876175,29.35238,.5924855,2.626183,.0658651,.0485893,.9020386,89,151
-.07375683,.00512788,299,1,1,-5631.551,.57703473,.3591768,2723,278,210,9.539111,12.77819,.3143596,1.601548,.0981407,.0400294,.9082733,55,199
-.07377247,.00511738,299,5,1,-5631.945,1.2737326,.9611654,2723,278,210,9.539111,12.77819,.3143596,1.601548,.0981407,.0400294,.9082733,55,199
-.07826479,.0071273,300,1,1,-2340.645,.05679571,.3779617,1646,180,136,6.954435,28.1025,.618862,2.339427,.1826889,.3584447,.9041908,50,144
-.07829059,.00713453,300,5,1,-2340.56,.33775721,.8033595,1646,180,136,6.954435,28.1025,.618862,2.339427,.1826889,.3584447,.9041908,50,144
-.05222371,.00188961,301,1,1,-47563.11,.02723429,.1301958,16665,1159,607,15.43852,33.90529,.4868727,2.684644,.0437241,.0456046,.8989061,193,922
-.05222698,.00188947,301,5,1,-47563.03,.13073059,.3184253,16665,1159,607,15.43852,33.90529,.4868727,2.684644,.0437241,.0456046,.8989061,193,922
-.12385549,.00773295,303,5,1,-15985.35,,,5517,731,481,12.58456,29.71551,.7236218,3.286623,.03459,.0445895,.8991175,217,558
-.07270504,.00446636,304,1,1,-2103.065,.00888727,.516026,1853,281,250,8.19374,13.41215,.3391916,1.615385,.0697275,.1284404,.8988168,71,161
-.07270453,.0044697,304,5,1,-2103.065,.00189063,.5820645,1853,281,250,8.19374,13.41215,.3391916,1.615385,.0697275,.1284404,.8988168,71,161
-.09255279,.00545676,307,1,1,-9197.549,.15316134,.2087092,4996,423,294,10.97838,28.01757,.3624101,2.148006,.3297988,.0190152,.9060247,54,313
-.09256427,.00545877,307,5,1,-9197.741,.1585723,.4638591,4996,423,294,10.97838,28.01757,.3624101,2.148006,.3297988,.0190152,.9060247,54,313
-.08602338,.00331361,308,1,1,-11816.25,.01809727,.2353237,4807,567,380,9.990847,27.03808,.5106531,2.504698,.0578388,.166424,.8997651,180,473
-.08601978,.00331328,308,5,1,-11816.24,0,0,4807,567,380,9.990847,27.03808,.5106531,2.504698,.0578388,.166424,.8997651,180,473
-.05639025,.00304907,309,1,1,-7548.737,2.269e-73,0,4834,405,295,11.29934,23.14975,.4063463,2.159168,.1283122,.1243277,.9130118,69,287
-.05638974,.00304968,309,5,1,-7548.744,,,4834,405,295,11.29934,23.14975,.4063463,2.159168,.1283122,.1243277,.9130118,69,287
-.09234741,.003148,311,1,1,-26092.15,.21376923,.161077,11328,810,446,11.9977,28.36092,.4883204,2.312606,.3663298,.0828919,.9012374,149,651
