hrr,coef_failures,coef_failures_se,coef_patients,coef_patients_se,coef_failures_patients,coef_failures_patients_se,coef_distance,coef_distance_se,coef_val6,coef_se6,coef_name6,coef_val7,coef_se7,coef_name7,coef_val8,coef_se8,coef_name8,coef_val9,coef_se9,coef_name9,coef_val10,coef_se10,coef_name10,coef_val11,coef_se11,coef_name11,coef_val12,coef_se12,coef_name12,coef_val13,coef_se13,coef_name13,coef_val14,coef_se14,coef_name14,coef_val15,coef_se15,coef_name15,coef_val16,coef_se16,coef_name16,coef_val17,coef_se17,coef_name17,coef_val18,coef_se18,coef_name18,coef_val19,coef_se19,coef_name19,coef_val20,coef_se20,coef_name20,coef_val21,coef_se21,coef_name21,coef_val22,coef_se22,coef_name22,coef_val23,coef_se23,coef_name23,coef_val24,coef_se24,coef_name24,coef_val25,coef_se25,coef_name25,coef_val26,coef_se26,coef_name26,coef_val27,coef_se27,coef_name27,coef_val28,coef_se28,coef_name28,coef_val29,coef_se29,coef_name29,coef_val30,coef_se30,coef_name30,coef_val31,coef_se31,coef_name31,coef_val32,coef_se32,coef_name32,coef_val33,coef_se33,coef_name33,coef_val34,coef_se34,coef_name34,coef_val35,coef_se35,coef_name35,coef_val36,coef_se36,coef_name36,coef_val37,coef_se37,coef_name37,coef_val38,coef_se38,coef_name38,coef_val39,coef_se39,coef_name39,coef_val40,coef_se40,coef_name40,coef_val41,coef_se41,coef_name41,coef_val42,coef_se42,coef_name42,coef_val43,coef_se43,coef_name43,coef_val44,coef_se44,coef_name44,coef_val45,coef_se45,coef_name45,coef_val46,coef_se46,coef_name46,coef_val47,coef_se47,coef_name47,coef_val48,coef_se48,coef_name48,coef_val49,coef_se49,coef_name49,coef_val50,coef_se50,coef_name50,coef_val51,coef_se51,coef_name51,coef_val52,coef_se52,coef_name52,coef_val53,coef_se53,coef_name53,coef_val54,coef_se54,coef_name54,coef_val55,coef_se55,coef_name55,coef_val56,coef_se56,coef_name56,coef_val57,coef_se57,coef_name57,coef_val58,coef_se58,coef_name58,coef_val59,coef_se59,coef_name59,coef_val60,coef_se60,coef_name60,coef_val61,coef_se61,coef_name61,coef_val62,coef_se62,coef_name62,coef_val63,coef_se63,coef_name63,coef_val64,coef_se64,coef_name64,coef_val65,coef_se65,coef_name65,coef_val66,coef_se66,coef_name66,coef_val67,coef_se67,coef_name67,coef_val68,coef_se68,coef_name68,coef_val69,coef_se69,coef_name69,coef_val70,coef_se70,coef_name70,coef_val71,coef_se71,coef_name71,coef_val72,coef_se72,coef_name72,coef_val73,coef_se73,coef_name73,coef_val74,coef_se74,coef_name74,coef_val75,coef_se75,coef_name75,coef_val76,coef_se76,coef_name76,coef_val77,coef_se77,coef_name77,coef_val78,coef_se78,coef_name78,coef_val79,coef_se79,coef_name79,coef_val80,coef_se80,coef_name80,coef_val81,coef_se81,coef_name81,coef_val82,coef_se82,coef_name82,coef_val83,coef_se83,coef_name83,coef_val84,coef_se84,coef_name84,coef_val85,coef_se85,coef_name85,coef_val86,coef_se86,coef_name86,coef_val87,coef_se87,coef_name87,coef_val88,coef_se88,coef_name88,coef_val89,coef_se89,coef_name89,coef_val90,coef_se90,coef_name90,coef_val91,coef_se91,coef_name91,coef_val92,coef_se92,coef_name92,coef_val93,coef_se93,coef_name93,coef_val94,coef_se94,coef_name94,coef_val95,coef_se95,coef_name95,coef_val96,coef_se96,coef_name96,coef_val97,coef_se97,coef_name97,coef_val98,coef_se98,coef_name98,coef_val99,coef_se99,coef_name99,coef_val100,coef_se100,coef_name100,coef_val101,coef_se101,coef_name101,coef_val102,coef_se102,coef_name102,coef_val103,coef_se103,coef_name103,coef_val104,coef_se104,coef_name104,coef_val105,coef_se105,coef_name105,coef_val106,coef_se106,coef_name106,coef_val107,coef_se107,coef_name107,coef_val108,coef_se108,coef_name108,coef_val109,coef_se109,coef_name109,coef_val110,coef_se110,coef_name110,coef_val111,coef_se111,coef_name111,coef_val112,coef_se112,coef_name112,coef_val113,coef_se113,coef_name113,coef_val114,coef_se114,coef_name114,coef_val115,coef_se115,coef_name115,coef_val116,coef_se116,coef_name116,coef_val117,coef_se117,coef_name117,coef_val118,coef_se118,coef_name118,coef_val119,coef_se119,coef_name119,coef_val120,coef_se120,coef_name120,coef_val121,coef_se121,coef_name121,coef_val122,coef_se122,coef_name122,coef_val123,coef_se123,coef_name123,coef_val124,coef_se124,coef_name124,coef_val125,coef_se125,coef_name125,coef_val126,coef_se126,coef_name126,coef_val127,coef_se127,coef_name127,coef_val128,coef_se128,coef_name128,coef_val129,coef_se129,coef_name129,coef_val130,coef_se130,coef_name130,coef_val131,coef_se131,coef_name131,coef_val132,coef_se132,coef_name132,coef_val133,coef_se133,coef_name133,coef_val134,coef_se134,coef_name134,coef_val135,coef_se135,coef_name135,coef_val136,coef_se136,coef_name136,coef_val137,coef_se137,coef_name137,coef_val138,coef_se138,coef_name138,coef_val139,coef_se139,coef_name139,coef_val140,coef_se140,coef_name140,coef_val141,coef_se141,coef_name141,coef_val142,coef_se142,coef_name142,coef_val143,coef_se143,coef_name143,coef_val144,coef_se144,coef_name144,coef_val145,coef_se145,coef_name145,coef_val146,coef_se146,coef_name146,coef_val147,coef_se147,coef_name147,coef_val148,coef_se148,coef_name148,coef_val149,coef_se149,coef_name149,coef_val150,coef_se150,coef_name150,coef_val151,coef_se151,coef_name151,coef_val152,coef_se152,coef_name152,coef_val153,coef_se153,coef_name153,coef_val154,coef_se154,coef_name154,coef_val155,coef_se155,coef_name155,coef_val156,coef_se156,coef_name156,coef_val157,coef_se157,coef_name157,coef_val158,coef_se158,coef_name158,coef_val159,coef_se159,coef_name159,coef_val160,coef_se160,coef_name160,coef_val161,coef_se161,coef_name161,coef_val162,coef_se162,coef_name162,coef_val163,coef_se163,coef_name163,coef_val164,coef_se164,coef_name164,coef_val165,coef_se165,coef_name165,coef_val166,coef_se166,coef_name166,coef_val167,coef_se167,coef_name167,coef_val168,coef_se168,coef_name168,coef_val169,coef_se169,coef_name169,coef_val170,coef_se170,coef_name170,coef_val171,coef_se171,coef_name171,coef_val172,coef_se172,coef_name172,coef_val173,coef_se173,coef_name173,coef_val174,coef_se174,coef_name174,coef_val175,coef_se175,coef_name175,coef_val176,coef_se176,coef_name176,coef_val177,coef_se177,coef_name177,coef_val178,coef_se178,coef_name178,coef_val179,coef_se179,coef_name179,coef_val180,coef_se180,coef_name180,coef_val181,coef_se181,coef_name181,coef_val182,coef_se182,coef_name182,coef_val183,coef_se183,coef_name183,coef_val184,coef_se184,coef_name184,coef_val185,coef_se185,coef_name185,coef_val186,coef_se186,coef_name186,coef_val187,coef_se187,coef_name187,coef_val188,coef_se188,coef_name188,coef_val189,coef_se189,coef_name189,coef_val190,coef_se190,coef_name190,coef_val191,coef_se191,coef_name191,coef_val192,coef_se192,coef_name192,coef_val193,coef_se193,coef_name193,coef_val194,coef_se194,coef_name194,coef_val195,coef_se195,coef_name195,coef_val196,coef_se196,coef_name196,coef_val197,coef_se197,coef_name197,coef_val198,coef_se198,coef_name198,coef_val199,coef_se199,coef_name199,coef_val200,coef_se200,coef_name200,coef_val201,coef_se201,coef_name201,coef_val202,coef_se202,coef_name202,coef_val203,coef_se203,coef_name203,coef_val204,coef_se204,coef_name204,coef_val205,coef_se205,coef_name205,coef_val206,coef_se206,coef_name206,coef_val207,coef_se207,coef_name207,coef_val208,coef_se208,coef_name208,coef_val209,coef_se209,coef_name209,coef_val210,coef_se210,coef_name210,coef_val211,coef_se211,coef_name211,coef_val212,coef_se212,coef_name212,coef_val213,coef_se213,coef_name213,coef_val214,coef_se214,coef_name214,coef_val215,coef_se215,coef_name215,coef_val216,coef_se216,coef_name216,coef_val217,coef_se217,coef_name217,coef_val218,coef_se218,coef_name218,coef_val219,coef_se219,coef_name219,coef_val220,coef_se220,coef_name220,coef_val221,coef_se221,coef_name221,coef_val222,coef_se222,coef_name222,coef_val223,coef_se223,coef_name223,coef_val224,coef_se224,coef_name224,coef_val225,coef_se225,coef_name225,coef_val226,coef_se226,coef_name226,coef_val227,coef_se227,coef_name227,coef_val228,coef_se228,coef_name228,coef_val229,coef_se229,coef_name229,coef_val230,coef_se230,coef_name230,coef_val231,coef_se231,coef_name231,coef_val232,coef_se232,coef_name232,coef_val233,coef_se233,coef_name233,coef_val234,coef_se234,coef_name234,coef_val235,coef_se235,coef_name235,coef_val236,coef_se236,coef_name236,coef_val237,coef_se237,coef_name237,coef_val238,coef_se238,coef_name238,coef_val239,coef_se239,coef_name239,coef_val240,coef_se240,coef_name240,coef_val241,coef_se241,coef_name241,coef_val242,coef_se242,coef_name242,coef_val243,coef_se243,coef_name243,coef_val244,coef_se244,coef_name244,coef_val245,coef_se245,coef_name245,coef_val246,coef_se246,coef_name246,coef_val247,coef_se247,coef_name247,coef_val248,coef_se248,coef_name248,coef_val249,coef_se249,coef_name249,coef_val250,coef_se250,coef_name250,coef_val251,coef_se251,coef_name251,coef_val252,coef_se252,coef_name252,coef_val253,coef_se253,coef_name253,coef_val254,coef_se254,coef_name254,coef_val255,coef_se255,coef_name255,coef_val256,coef_se256,coef_name256,coef_val257,coef_se257,coef_name257,coef_val258,coef_se258,coef_name258,coef_val259,coef_se259,coef_name259,coef_val260,coef_se260,coef_name260,coef_val261,coef_se261,coef_name261,coef_val262,coef_se262,coef_name262,coef_val263,coef_se263,coef_name263,coef_val264,coef_se264,coef_name264,coef_val265,coef_se265,coef_name265,coef_val266,coef_se266,coef_name266,patients,pcp_total,spec_total,mean_choice_size,mean_spec_failures,mean_pair_failures,mean_pcp_failures,spec_hhi,mean_vi
1,.91557376,.13840447,6.6133874,.2611689,-4.268591,1.3683808,-.07272622,.00203466,.64147031,.47536015,"1013950120.Specialist_ID",1.5442931,.33633648,"1023052610.Specialist_ID",-.15546791,1.0039589,"1023077146.Specialist_ID",.91059121,.24983272,"1023086022.Specialist_ID",.15593692,.45043534,"1023087723.Specialist_ID",.33950568,.53361105,"1033163308.Specialist_ID",.18238155,.16798768,"1043209513.Specialist_ID",1.3518921,.4308367,"1053330316.Specialist_ID",1.0558223,.30095427,"1053389031.Specialist_ID",-.50737901,.87913253,"1053471300.Specialist_ID",.35276489,.6348267,"1063451391.Specialist_ID",.05590352,.78580158,"1063624948.Specialist_ID",1.4787352,.32015431,"1063647345.Specialist_ID",.21288902,.55128548,"1093011991.Specialist_ID",.97478371,.33418303,"1104894021.Specialist_ID",.49027232,.24124336,"1114925237.Specialist_ID",-.17031488,.62602868,"1124036876.Specialist_ID",.01935508,.80050331,"1124230305.Specialist_ID",.98365881,.46345724,"1134161995.Specialist_ID",-.8338238,1.0142364,"1134172638.Specialist_ID",1.1066761,.26746497,"1134197171.Specialist_ID",-.85760864,.44757583,"1154313807.Specialist_ID",.18896709,.21935866,"1164411351.Specialist_ID",.82094796,.7747687,"1164632626.Specialist_ID",-1.2130876,.60729385,"1174507693.Specialist_ID",1.5675286,.28696063,"1174575070.Specialist_ID",.20661306,.55331075,"1184642977.Specialist_ID",1.8503683,.2312514,"1184646473.Specialist_ID",1.8538582,.61890119,"1184677346.Specialist_ID",.20487469,.36774649,"1184684334.Specialist_ID",.45215589,.74920162,"1184784019.Specialist_ID",1.2948222,.45887508,"1194043521.Specialist_ID",-.96396243,1.0721793,"1205070901.Specialist_ID",.94600835,.62384019,"1205817467.Specialist_ID",2.0023101,.21110527,"1205834686.Specialist_ID",1.3441617,.27492194,"1205895323.Specialist_ID",.28733683,.58515794,"1215034483.Specialist_ID",.23267305,.20578583,"1225027790.Specialist_ID",1.0319333,1.0282148,"1225265101.Specialist_ID",.40793667,.40815054,"1235160847.Specialist_ID",-.68129285,.75767906,"1245201151.Specialist_ID",-.50405749,.38808564,"1255391587.Specialist_ID",1.3568414,.28533461,"1265430557.Specialist_ID",1.0882431,.39202097,"1265476592.Specialist_ID",-1.213049,.85924844,"1265492441.Specialist_ID",0,0,"1275522740b.Specialist_ID",.54117921,.58955576,"1275589434.Specialist_ID",.77984732,.53114744,"1285962852.Specialist_ID",1.3310735,.33127595,"1295702025.Specialist_ID",.32542374,.2626934,"1295992386.Specialist_ID",.03515892,.22453028,"1316936883.Specialist_ID",-2.6546475,.33036038,"1326199530.Specialist_ID",.2987868,.21863277,"1356373583.Specialist_ID",1.7810981,.23316429,"1366515033.Specialist_ID",1.6183352,.46034298,"1366767261.Specialist_ID",-8.6905648,.98894239,"1376526178.Specialist_ID",-.03153978,.22643076,"1376569327.Specialist_ID",1.1959739,.30257423,"1376598458.Specialist_ID",1.5886659,.24657609,"1396743779.Specialist_ID",-1.333236,.52942774,"1407065063.Specialist_ID",1.7394732,.30349024,"1427009349.Specialist_ID",.85973702,.31625869,"1427020122.Specialist_ID",.59765239,.39596307,"1427077338.Specialist_ID",-1.1441255,.61054857,"1437119765.Specialist_ID",.90544501,.5123996,"1437120730.Specialist_ID",.27239077,.20904127,"1437194438.Specialist_ID",2.8356899,1.0103931,"1437265055.Specialist_ID",2.0390142,.37931129,"1437270691.Specialist_ID",.82145262,.56456795,"1457350282.Specialist_ID",1.2878543,.29608371,"1477514180.Specialist_ID",-.34945346,.97192633,"1487622031.Specialist_ID",-.21437205,.63917151,"1508805482.Specialist_ID",.85349529,.36155665,"1508919622.Specialist_ID",.61014243,.73592054,"1518051671.Specialist_ID",.75429062,.44600203,"1518915016.Specialist_ID",-1.3866782,.33684882,"1528089794.Specialist_ID",.11618732,.50937782,"1528263415.Specialist_ID",1.4913948,.22806447,"1538198189.Specialist_ID",.09452277,.31503291,"1558387506.Specialist_ID",.42509967,.25754419,"1578505426.Specialist_ID",.39711365,.48586216,"1578506556.Specialist_ID",1.4035092,.26049597,"1578530499.Specialist_ID",1.5961543,.22496051,"1578538112.Specialist_ID",.99283531,.27349392,"1578543625.Specialist_ID",.69944537,.25058461,"1588662431.Specialist_ID",.23040039,.44286519,"1588691224.Specialist_ID",.81589808,.29113551,"1588873350.Specialist_ID",-.77386829,1.0354186,"1598820813.Specialist_ID",2.2473111,.22612437,"1609837830.Specialist_ID",.37910436,.59899641,"1619139474.Specialist_ID",-.35869252,.51356239,"1639378540.Specialist_ID",.6645282,.53388066,"1649292053.Specialist_ID",.08159037,1.0302903,"1659306124.Specialist_ID",.90901829,.33971924,"1659358091.Specialist_ID",.89127588,.37632848,"1669425104.Specialist_ID",-.21856186,.96323011,"1669428579.Specialist_ID",.44639752,.52498071,"1679571491.Specialist_ID",1.881288,.26096177,"1699719286.Specialist_ID",.32350268,.58667239,"1699966044.Specialist_ID",-.77036808,.63492159,"1700846037.Specialist_ID",-.0125569,.7244051,"1700855467.Specialist_ID",.84387037,.33285008,"1700863248.Specialist_ID",.42310665,.37342645,"1700974904.Specialist_ID",.39154147,.19875897,"1730133067.Specialist_ID",-.04242537,.98584031,"1740240993.Specialist_ID",.21593539,.20380533,"1750307708.Specialist_ID",1.0628815,.51603071,"1750362927.Specialist_ID",-.16391401,.34713418,"1750395851.Specialist_ID",.24532802,.27522439,"1750479754.Specialist_ID",.05712684,.69831186,"1760616924.Specialist_ID",.95894473,.6128779,"1760692834.Specialist_ID",-.07463742,.75351635,"1770540247.Specialist_ID",-.39833378,.63825833,"1770704629.Specialist_ID",1.6840029,.25136052,"1780636159.Specialist_ID",.58270098,.9556497,"1780667865.Specialist_ID",.28038545,.40566628,"1790744589.Specialist_ID",.78490944,.24888452,"1801838032.Specialist_ID",-2.213993,.72618717,"1811929557.Specialist_ID",.35236199,.53569073,"1821066234.Specialist_ID",-.03977027,.5976121,"1821086281.Specialist_ID",.53362833,.42956728,"1831145978.Specialist_ID",-.89334843,.87475545,"1831312438.Specialist_ID",-1.7918379,.34332442,"1851314033.Specialist_ID",.70919191,.61017763,"1851362941.Specialist_ID",1.1856369,.28094282,"1851368757.Specialist_ID",1.5019666,.63768621,"1861431801.Specialist_ID",1.3106194,.34350449,"1871728915.Specialist_ID",.39464211,.33324565,"1881709095.Specialist_ID",.56799412,.5470893,"1891098851.Specialist_ID",1.9154983,.22204167,"1891715918.Specialist_ID",.06412534,1.1267973,"1891996161.Specialist_ID",1.9088897,1.0441305,"1902993991.Specialist_ID",1.6944107,.27352056,"1912974734.Specialist_ID",.35930898,.18879304,"1912996158.Specialist_ID",.5032022,.2194121,"1922188564.Specialist_ID",1.9315113,.22330106,"1922217215.Specialist_ID",1.4665217,1.253031,"1932185105.Specialist_ID",-1.030927,1.0211181,"1932306685.Specialist_ID",1.0763267,.73868767,"1932310968.Specialist_ID",.23155659,.44509685,"1952388050.Specialist_ID",1.699762,.58146906,"1952582835.Specialist_ID",1.7467548,.27580652,"1962454520.Specialist_ID",.70945882,.45578554,"1962599670.Specialist_ID",1.2255744,.35499404,"1962603084.Specialist_ID",1.5550681,.23416976,"1972571891.Specialist_ID",1.8704973,.22208655,"1972576304.Specialist_ID",-.82267581,.4862572,"1972710002.Specialist_ID",1.734831,.30283664,"1982701462.Specialist_ID",.87203018,.43173131,"1992701999.Specialist_ID",1.1461688,.227602,"1992765945.Specialist_ID",.78323296,.53548262,"1992778211.Specialist_ID",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",7974,674,400,11.05142,20.12607,.4994188,2.694784,.0396767,.0385001
2,.19924411,.22072467,4.6141891,.4447361,-2.6094982,2.0918973,-.07946065,.00503871,1.0810912,.17140415,"1013950120.Specialist_ID",3.4692176,.28206412,"1023011905.Specialist_ID",-.84999166,.27727957,"1063451391.Specialist_ID",0,0,"1083615124b.Specialist_ID",.66760528,.17097443,"1083615249.Specialist_ID",.4192548,.73974394,"1124230305.Specialist_ID",.19949861,.22576599,"1134161995.Specialist_ID",3.3560866,1.2452769,"1184684334.Specialist_ID",1.8153673,.71055222,"1194728956.Specialist_ID",-.00875908,.29283712,"1194934752.Specialist_ID",.31254128,1.0346415,"1215948963.Specialist_ID",-.03350749,.24897184,"1376544262.Specialist_ID",1.2179082,1.0655981,"1407850878.Specialist_ID",1.837576,1.0269974,"1407859226.Specialist_ID",-.04007555,.29851527,"1437270691.Specialist_ID",.35580059,.18290782,"1437368065.Specialist_ID",3.4156,.36721908,"1467455071.Specialist_ID",-.51285454,.31038998,"1487655148.Specialist_ID",-.498764,.27312323,"1508805482.Specialist_ID",1.2672165,1.0782336,"1538248463.Specialist_ID",-.13529099,.18217069,"1568671204.Specialist_ID",.31598391,.20898431,"1578506556.Specialist_ID",-.2642641,.22354558,"1609830157.Specialist_ID",-.48767437,1.0189497,"1659327526.Specialist_ID",.99160761,.85034588,"1659464196.Specialist_ID",-.17896399,.33714603,"1679708713.Specialist_ID",.21808644,.2055219,"1699966044.Specialist_ID",2.1709394,.51488088,"1700863248.Specialist_ID",-1.6943557,1.0507038,"1700889540.Specialist_ID",.85015552,.14793452,"1801898226.Specialist_ID",1.6639329,.46694237,"1861431801.Specialist_ID",.97703767,.55346985,"1871522250.Specialist_ID",1.1060119,.17134174,"1881695427.Specialist_ID",.29596194,.19246054,"1902807696.Specialist_ID",1.4194908,.63473149,"1922027952.Specialist_ID",1.22034,.16061195,"1932100617.Specialist_ID",.71413611,.61581995,"1982677936.Specialist_ID",.16351399,.1225361,"1992706170.Specialist_ID",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",2815,171,150,14.74565,29.89052,.6372025,4.312701,.4367813,.0024867
5,.50322168,.22266286,4.1610083,.50754781,-2.4512483,2.0275553,-.07112691,.00953752,.13260799,.3349559,"1023077146.Specialist_ID",0,0,"1023087723b.Specialist_ID",.30851801,.21378661,"1033163308.Specialist_ID",-.5755394,.55109031,"1033438825.Specialist_ID",.96606493,.74084375,"1043484447.Specialist_ID",3.5101513,.91422826,"1053330316.Specialist_ID",3.8950978,.62233577,"1104818269.Specialist_ID",-.66744224,.37405121,"1114986239.Specialist_ID",.03634675,.21864163,"1134172638.Specialist_ID",.01503137,.74341493,"1144299587.Specialist_ID",.08817911,.20860296,"1184642977.Specialist_ID",2.0762476,.90027702,"1184646473.Specialist_ID",1.3107833,.5183671,"1184677346.Specialist_ID",1.4629439,.22419597,"1194043521.Specialist_ID",1.0521181,.18513534,"1205895323.Specialist_ID",-.38672577,.33837862,"1235170812.Specialist_ID",.45941628,.26488205,"1275589434.Specialist_ID",.38261653,.2493242,"1285962852.Specialist_ID",1.9069574,.81718594,"1316934813.Specialist_ID",1.4528989,.36094881,"1326199530.Specialist_ID",3.4213853,1.0806709,"1336132455.Specialist_ID",.17321651,.76484505,"1356373583.Specialist_ID",3.3668282,.73065179,"1366515033.Specialist_ID",.60931893,.21218704,"1376598458.Specialist_ID",2.7442443,.75747773,"1396743779.Specialist_ID",2.5547512,.46183639,"1417973249.Specialist_ID",-.03278999,1.0237554,"1437194438.Specialist_ID",-1.528814,.73610622,"1447565775.Specialist_ID",3.4110241,.85075784,"1528050671.Specialist_ID",2.1686193,1.0369338,"1548485071.Specialist_ID",-.87406628,1.008631,"1578505426.Specialist_ID",1.5646728,.95115971,"1578530499.Specialist_ID",1.6893224,1.1203071,"1578538112.Specialist_ID",1.6469988,1.0937764,"1588662431.Specialist_ID",2.0763491,1.0922703,"1588691224.Specialist_ID",2.8161133,.89302077,"1588873350.Specialist_ID",3.6450949,1.1253581,"1609831916.Specialist_ID",1.2833376,.22129194,"1609837830.Specialist_ID",1.527108,1.0475467,"1619064722.Specialist_ID",-.23558554,1.0182685,"1619961976.Specialist_ID",3.2206342,1.1262912,"1629060793.Specialist_ID",3.2229652,.70633524,"1649386467.Specialist_ID",-.71347574,.30734054,"1669425104.Specialist_ID",-1.0672607,.57439659,"1669428579.Specialist_ID",.17668469,.2420258,"1700855467.Specialist_ID",-.35304631,.24317338,"1710097290.Specialist_ID",1.8105539,.7002644,"1720077910.Specialist_ID",.32021851,.70695529,"1750307708.Specialist_ID",4.0667342,1.007119,"1750363917.Specialist_ID",.67790523,1.014,"1750479754.Specialist_ID",.81525699,1.0052661,"1770582975.Specialist_ID",2.9297708,.77013273,"1790850600.Specialist_ID",-.26953224,.7213801,"1801838032.Specialist_ID",-.50327341,.33250711,"1811929557.Specialist_ID",3.7382143,1.0664099,"1821397183.Specialist_ID",.54489743,.20935996,"1831145978.Specialist_ID",2.0440747,1.0708014,"1841255346.Specialist_ID",.99497582,.72596131,"1861445934.Specialist_ID",2.8834765,.96763115,"1891715918.Specialist_ID",-.55117756,.74834015,"1922188564.Specialist_ID",.79572289,.31586149,"1932310968.Specialist_ID",3.4527953,.72599049,"1942265400.Specialist_ID",3.576818,1.1188339,"1952424095.Specialist_ID",-.21402239,.23804749,"1962599670.Specialist_ID",.39866957,.23149124,"1962603084.Specialist_ID",1.9470807,1.1182942,"1972576304.Specialist_ID",3.7042479,1.0743006,"1972585123.Specialist_ID",-.80757974,.30194211,"1972710002.Specialist_ID",2.1389905,.46155025,"1982656609.Specialist_ID",-.05364715,.34159453,"1982665113.Specialist_ID",2.5684284,1.0962778,"1982701462.Specialist_ID",1.3698659,.68165253,"1992701999.Specialist_ID",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",,,"",3197,273,174,10.45261,39.38078,.5168047,2.442981,.3788719,.0043791
