coef_val,coef_se,hrr,eta,converged,log_like,Specialist_ID,time_period,patients,pcp_total,spec_total,mean_choice_size,mean_spec_failures,mean_pair_failures,mean_pcp_failures,spec_hhi,mean_vi
1.8025624,.31722885,1,1,1,-16708.45,1508919622,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
.5364018,.75447243,1,1,1,-16708.45,1518051671,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
1.5092483,.35469237,1,1,1,-16708.45,1518915016,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
-2.0708166,.45146162,1,1,1,-16708.45,1528089794,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
.06706974,.48084554,1,1,1,-16708.45,1528089794,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
.8180254,.4739708,1,1,1,-16708.45,1528263415,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
1.1847742,.25620846,1,1,1,-16708.45,1538198189,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
2.0786062,.28189409,1,1,1,-16708.45,1538198189,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
.27071759,.26013392,1,1,1,-16708.45,1558387506,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
.58073213,.29097809,1,1,1,-16708.45,1578505426,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
.4150027,.44799618,1,1,1,-16708.45,1578505426,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
-.12027382,.48997129,1,1,1,-16708.45,1578506556,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
1.1257645,.63509953,1,1,1,-16708.45,1578506556,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
1.4693761,.25165709,1,1,1,-16708.45,1578530499,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
1.7021961,.2866667,1,1,1,-16708.45,1578530499,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
1.654528,.23101246,1,1,1,-16708.45,1578538112,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
1.8345661,.28036706,1,1,1,-16708.45,1578538112,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
1.1954974,.26558235,1,1,1,-16708.45,1578543625,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
1.6101536,.30396801,1,1,1,-16708.45,1578543625,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
.14026893,.2523256,1,1,1,-16708.45,1588662431,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
1.2026074,.30535438,1,1,1,-16708.45,1588662431,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
-.16992679,1.0032236,1,1,1,-16708.45,1588672240,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
.46744754,.53185827,1,1,1,-16708.45,1588691224,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
1.0557356,.39188394,1,1,1,-16708.45,1588691224,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
1.1285236,.26328816,1,1,1,-16708.45,1588873350,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
.97052528,.3379239,1,1,1,-16708.45,1588873350,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
-.23077342,.64296394,1,1,1,-16708.45,1598820813,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
.18091385,1.1033292,1,1,1,-16708.45,1598820813,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
2.1542755,.25222373,1,1,1,-16708.45,1609837830,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
2.0609845,.3047444,1,1,1,-16708.45,1609837830,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
.04762769,.78568933,1,1,1,-16708.45,1619139474,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
1.2955192,.46218245,1,1,1,-16708.45,1619139474,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
.06885925,.40869862,1,1,1,-16708.45,1639378540,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
-.15157775,.51945841,1,1,1,-16708.45,1649292053,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
.46904376,1.1174136,1,1,1,-16708.45,1649292053,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
-.78661088,1.0730038,1,1,1,-16708.45,1659306124,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
.91936592,1.1261919,1,1,1,-16708.45,1659306124,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
1.3326126,.38706264,1,1,1,-16708.45,1659358091,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
1.9015457,.31176684,1,1,1,-16708.45,1659358091,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
1.0232745,.4235233,1,1,1,-16708.45,1669425104,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
1.312208,.3515307,1,1,1,-16708.45,1669425104,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
-.45558432,.99021524,1,1,1,-16708.45,1669428579,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
-.60754907,.81429174,1,1,1,-16708.45,1679571491,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
1.4217749,.43518717,1,1,1,-16708.45,1679571491,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
1.464169,.29403348,1,1,1,-16708.45,1699719286,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
1.1454272,.30439116,1,1,1,-16708.45,1699719286,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
-.62668823,1.0229695,1,1,1,-16708.45,1699966044,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
1.1617911,.79113118,1,1,1,-16708.45,1699966044,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
.47099494,.43977519,1,1,1,-16708.45,1700846037,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
-.15218647,.70896169,1,1,1,-16708.45,1700855467,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
.72180486,.39443496,1,1,1,-16708.45,1700863248,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
.91744753,.41069492,1,1,1,-16708.45,1700863248,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
.28684283,.51092556,1,1,1,-16708.45,1700974904,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
1.077372,.35183962,1,1,1,-16708.45,1700974904,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
2.9365066,.70030044,1,1,1,-16708.45,1720077910,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
.39470926,.21034669,1,1,1,-16708.45,1730133067,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
.79126366,.24001165,1,1,1,-16708.45,1730133067,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
-.06384389,.98389007,1,1,1,-16708.45,1740240993,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
-14.111829,.3258445,1,1,1,-16708.45,1740240993,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
.2252537,.21933724,1,1,1,-16708.45,1750307708,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
.40234144,.25038158,1,1,1,-16708.45,1750307708,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
-.21443619,.99200379,1,1,1,-16708.45,1750362927,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
.75570774,.60035173,1,1,1,-16708.45,1750362927,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
-.0333217,.35439097,1,1,1,-16708.45,1750395851,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
.123435,.48166998,1,1,1,-16708.45,1750395851,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
.16344833,.28550019,1,1,1,-16708.45,1750479754,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
