coef_val,coef_se,hrr,eta,converged,log_like,Specialist_ID,time_period,patients,pcp_total,spec_total,mean_choice_size,mean_spec_failures,mean_pair_failures,mean_pcp_failures,spec_hhi,mean_vi
2.9622088,.9488839,171,5,1,-9383.409,1063743433,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.51768045,.41893606,171,5,1,-9383.409,1083610612,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
2.849301,.29541846,171,5,1,-9383.409,1093022873,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
2.4111427,.54549987,171,5,1,-9383.409,1104877182,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.5593751,.55901407,171,5,1,-9383.409,1104877182,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
-13.93102,.33455606,171,5,1,-9383.409,1104879824,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.9883409,.76842528,171,5,1,-9383.409,1104879824,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
2.7607145,.64190471,171,5,1,-9383.409,1114184058,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
2.5779271,.83829804,171,5,1,-9383.409,1114911377,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.7523212,1.0177911,171,5,1,-9383.409,1114928942,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.52219049,.30737815,171,5,1,-9383.409,1114994845,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.88551156,.32749798,171,5,1,-9383.409,1114994845,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.3626419,1.0409309,171,5,1,-9383.409,1124173034,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.5867767,.40309985,171,5,1,-9383.409,1134138027,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.87340504,.2624292,171,5,1,-9383.409,1134138027,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
2.0733105,1.0292062,171,5,1,-9383.409,1144202748,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.46393158,.37861982,171,5,1,-9383.409,1144294414,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.3700643,.734494,171,5,1,-9383.409,1154328029,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.47879011,.3579412,171,5,1,-9383.409,1164433926,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.4062313,.72516075,171,5,1,-9383.409,1174501829,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.25319308,1.0046108,171,5,1,-9383.409,1174501829,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.554416,.88510128,171,5,1,-9383.409,1174519219,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.8246906,.67884808,171,5,1,-9383.409,1174519219,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.3128515,.41736576,171,5,1,-9383.409,1174695878,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.45180014,.31161895,171,5,1,-9383.409,1174695878,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
2.4960833,.72760817,171,5,1,-9383.409,1184676371,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.2953131,1.0464441,171,5,1,-9383.409,1184676371,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
2.3500244,.76330351,171,5,1,-9383.409,1194798140,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.63775257,.28551795,171,5,1,-9383.409,1194813972,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.05110915,.17897904,171,5,1,-9383.409,1194813972,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.70822194,.33090461,171,5,1,-9383.409,1205838174,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.15206344,.36524696,171,5,1,-9383.409,1205838174,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.2928702,.9433094,171,5,1,-9383.409,1205990843,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
4.8165695,1.1423001,171,5,1,-9383.409,1215046313,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
4.4835138,.94766684,171,5,1,-9383.409,1215046313,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.0138158,.31304469,171,5,1,-9383.409,1215904958,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.83874739,.25494547,171,5,1,-9383.409,1215904958,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.5179253,.40896079,171,5,1,-9383.409,1215917257,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.5536382,.34329905,171,5,1,-9383.409,1215917257,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
2.248702,.86659094,171,5,1,-9383.409,1225287428,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.0302764,.36989429,171,5,1,-9383.409,1235139452,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.2125215,.76451671,171,5,1,-9383.409,1245217272,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.38648757,.78515951,171,5,1,-9383.409,1245330729,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
-.01480786,1.0570412,171,5,1,-9383.409,1245330729,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.3027956,.4066816,171,5,1,-9383.409,1255329249,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.3925304,.31333818,171,5,1,-9383.409,1255329249,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
2.05831,.77042405,171,5,1,-9383.409,1265400253,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.6175794,.48118333,171,5,1,-9383.409,1265410856,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.7829438,.66894439,171,5,1,-9383.409,1265410856,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
-1.2736689,1.0981359,171,5,1,-9383.409,1265482848,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.4950363,.41700474,171,5,1,-9383.409,1285749408,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.87434634,.34730237,171,5,1,-9383.409,1285749408,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
-.28904053,.4864084,171,5,1,-9383.409,1295722650,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.6043549,.29961724,171,5,1,-9383.409,1306813506,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.3953046,.22148533,171,5,1,-9383.409,1306813506,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
4.0025786,.99221832,171,5,1,-9383.409,1306883160,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.6114178,.35416035,171,5,1,-9383.409,1306951553,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.4576598,.23487287,171,5,1,-9383.409,1306951553,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
3.1380357,.9658078,171,5,1,-9383.409,1316051956,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.3400372,1.0124093,171,5,1,-9383.409,1316933120,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.1376545,1.0317174,171,5,1,-9383.409,1316948938,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
5.3641281,.96221124,171,5,1,-9383.409,1316955149,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.23342011,.91841025,171,5,1,-9383.409,1336428010,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
-14.744649,.37694513,171,5,1,-9383.409,1356342257,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
2.6337767,.65139584,171,5,1,-9383.409,1356342257,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
3.9946472,.99613638,171,5,1,-9383.409,1356392252,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.8311138,1.0396069,171,5,1,-9383.409,1356558464,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.87750571,1.0562221,171,5,1,-9383.409,1376521690,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.0126732,1.0032229,171,5,1,-9383.409,1376521690,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.5548326,.7396123,171,5,1,-9383.409,1386649572,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.51305388,.4540692,171,5,1,-9383.409,1386727790,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
-.28902826,.37951053,171,5,1,-9383.409,1386727790,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.9778807,1.0347556,171,5,1,-9383.409,1396072187,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.2201272,.35391631,171,5,1,-9383.409,1396849832,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.1797826,.28848787,171,5,1,-9383.409,1396849832,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
2.3848467,.68020554,171,5,1,-9383.409,1407084635,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.207604,.61588035,171,5,1,-9383.409,1407808959,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
-14.861206,.32287612,171,5,1,-9383.409,1407834906,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.540974,1.027234,171,5,1,-9383.409,1407834906,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
2.0246966,.43017047,171,5,1,-9383.409,1407835135,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.88686832,.62523853,171,5,1,-9383.409,1407835135,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.47294353,.96889444,171,5,1,-9383.409,1407835341,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.65469395,.49299923,171,5,1,-9383.409,1407835341,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
2.1766531,.68881959,171,5,1,-9383.409,1407857311,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.6485029,.6844238,171,5,1,-9383.409,1407857311,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.11496609,.57510138,171,5,1,-9383.409,1417064965,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.28280302,.43859653,171,5,1,-9383.409,1417064965,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.63704914,.76463985,171,5,1,-9383.409,1427057728,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
2.0569619,.33299622,171,5,1,-9383.409,1437103314,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.4213459,.25794321,171,5,1,-9383.409,1437103314,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
2.7847317,1.1566236,171,5,1,-9383.409,1437123080,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
2.2115762,.77555686,171,5,1,-9383.409,1457472284,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.3210322,.76868432,171,5,1,-9383.409,1467455139,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.3815739,.5352729,171,5,1,-9383.409,1467491092,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
2.0534125,.28969565,171,5,1,-9383.409,1467635524,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.8346756,.22718817,171,5,1,-9383.409,1467635524,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
2.5009408,.66729458,171,5,1,-9383.409,1477507127,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
2.2215174,.67472036,171,5,1,-9383.409,1477507127,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.76272175,.38037439,171,5,1,-9383.409,1477553659,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
-14.793411,.30766302,171,5,1,-9383.409,1477553659,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.30296797,.44964086,171,5,1,-9383.409,1477765014,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.11517794,.16401561,171,5,1,-9383.409,1477765014,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.3044026,1.0285037,171,5,1,-9383.409,1538281035,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
-.46610353,.76468675,171,5,1,-9383.409,1548325616,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.09924883,.43990127,171,5,1,-9383.409,1548325616,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.2876111,.30179644,171,5,1,-9383.409,1548373053,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.0971406,.23470194,171,5,1,-9383.409,1548373053,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.6006158,.99651865,171,5,1,-9383.409,1558314013,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.91748867,.35100194,171,5,1,-9383.409,1558476010,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.177763,.26635708,171,5,1,-9383.409,1558476010,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.99875331,.83737379,171,5,1,-9383.409,1568458776,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.65156718,.97497341,171,5,1,-9383.409,1568458776,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
2.1678787,.96643457,171,5,1,-9383.409,1578542882,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
2.395666,.76405218,171,5,1,-9383.409,1578542882,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
3.8070879,.98302261,171,5,1,-9383.409,1588600787,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
2.1727453,.68042164,171,5,1,-9383.409,1588617294,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.5774113,1.0370634,171,5,1,-9383.409,1588617294,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
2.3715867,.76943542,171,5,1,-9383.409,1598712663,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.1571876,.39545731,171,5,1,-9383.409,1598782039,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.03637563,.61447231,171,5,1,-9383.409,1598782039,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.10178756,.63775852,171,5,1,-9383.409,1598873473,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
-.01602973,.98718456,171,5,1,-9383.409,1598873473,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
2.9117505,.5585959,171,5,1,-9383.409,1609041953,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
-14.786896,.45419451,171,5,1,-9383.409,1609041953,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.0372884,1.0612136,171,5,1,-9383.409,1609867035,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.72050742,.98806484,171,5,1,-9383.409,1609867035,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.66981445,.3177198,171,5,1,-9383.409,1619181120,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.0855884,.33404406,171,5,1,-9383.409,1619944337,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.81947135,.25255272,171,5,1,-9383.409,1619944337,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.66824331,.66064106,171,5,1,-9383.409,1629001623,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.70361236,.30130661,171,5,1,-9383.409,1629001623,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.65856318,.69157777,171,5,1,-9383.409,1639125842,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
-.07968316,1.0358293,171,5,1,-9383.409,1639125842,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.4435886,.38442574,171,5,1,-9383.409,1639188519,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.1577776,.25385151,171,5,1,-9383.409,1639188519,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
3.2028832,.31878332,171,5,1,-9383.409,1649241589,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
3.3662218,.22117909,171,5,1,-9383.409,1649241589,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.2282982,.51330858,171,5,1,-9383.409,1659342343,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.1436032,.41794414,171,5,1,-9383.409,1659342343,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
2.8103712,1.014929,171,5,1,-9383.409,1659350353,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
-1.0151591,1.0230641,171,5,1,-9383.409,1669647129,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.0673092,.28730768,171,5,1,-9383.409,1669647129,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
2.0364863,1.0102835,171,5,1,-9383.409,1679573240,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.8423589,.94208093,171,5,1,-9383.409,1679573901,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.1859108,.41683016,171,5,1,-9383.409,1679851984,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.3123636,.25623498,171,5,1,-9383.409,1689652455,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.8662931,1.0549132,171,5,1,-9383.409,1699765842,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
3.1858414,.78756097,171,5,1,-9383.409,1699930792,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.83074815,1.0253922,171,5,1,-9383.409,1700049038,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.1664978,.40597072,171,5,1,-9383.409,1700089729,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.64561105,1.0440985,171,5,1,-9383.409,1700861408,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.33841912,.33662151,171,5,1,-9383.409,1710994546,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
2.1741806,1.0945776,171,5,1,-9383.409,1730110834,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
-13.949308,.29549112,171,5,1,-9383.409,1730110834,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.94926677,.30363198,171,5,1,-9383.409,1730292400,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.1636269,.24298805,171,5,1,-9383.409,1730292400,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.7621876,.52873435,171,5,1,-9383.409,1750369419,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.7187754,.48714521,171,5,1,-9383.409,1750369419,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.088551,.54882317,171,5,1,-9383.409,1750438560,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.21677121,.59879456,171,5,1,-9383.409,1750438560,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
2.0547048,1.015586,171,5,1,-9383.409,1750537452,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
2.5217088,.71519182,171,5,1,-9383.409,1750537452,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.81792628,1.03981,171,5,1,-9383.409,1760698534,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.75519374,.94362877,171,5,1,-9383.409,1770563926,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
3.3346813,.90197985,171,5,1,-9383.409,1770563926,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
3.2595066,.65761035,171,5,1,-9383.409,1780663690,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
2.7449631,.99662055,171,5,1,-9383.409,1780663690,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.0199111,.331243,171,5,1,-9383.409,1790741049,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.0503361,.25108708,171,5,1,-9383.409,1790741049,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
-.19197451,.64282229,171,5,1,-9383.409,1811915085,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
-.18891428,.60724519,171,5,1,-9383.409,1811915085,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.3473873,.76696276,171,5,1,-9383.409,1811983521,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.6319439,1.0377283,171,5,1,-9383.409,1821049487,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.3665871,.74284746,171,5,1,-9383.409,1821128984,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
3.386808,1.064435,171,5,1,-9383.409,1851344568,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.4057176,.65739272,171,5,1,-9383.409,1851344568,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.227398,1.0133142,171,5,1,-9383.409,1851504377,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.441136,1.0590823,171,5,1,-9383.409,1871571224,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
2.1640333,1.0142047,171,5,1,-9383.409,1891735536,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
-13.765592,.34734174,171,5,1,-9383.409,1891740148,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
2.3113826,1.0345099,171,5,1,-9383.409,1891740148,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.5864548,1.052076,171,5,1,-9383.409,1902869670,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.0753651,.62731032,171,5,1,-9383.409,1902869670,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.2014116,.53043234,171,5,1,-9383.409,1912931932,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
-14.325461,.34033999,171,5,1,-9383.409,1912931932,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
3.8716177,.74578754,171,5,1,-9383.409,1912983875,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
3.3715904,1.029302,171,5,1,-9383.409,1912983875,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
3.5462049,.80273312,171,5,1,-9383.409,1922097971,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
2.5668606,.76773839,171,5,1,-9383.409,1922097971,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
2.322948,.73970407,171,5,1,-9383.409,1922124619,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.3968502,1.0769383,171,5,1,-9383.409,1932153103,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
-14.114662,.30221609,171,5,1,-9383.409,1932153103,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.2818629,1.0088568,171,5,1,-9383.409,1932187259,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.52256058,.41079732,171,5,1,-9383.409,1932196391,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.8769139,1.0288907,171,5,1,-9383.409,1952375214,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.9184587,1.0378893,171,5,1,-9383.409,1962449132,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
-14.025617,.33850177,171,5,1,-9383.409,1962483354,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.1783421,.91568377,171,5,1,-9383.409,1962483354,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
2.267238,1.0467393,171,5,1,-9383.409,1962594606,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
1.1423848,.97679134,171,5,1,-9383.409,1982606372,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
4.3896916,.58901464,171,5,1,-9383.409,1982683694,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
2.6863276,1.0151673,171,5,1,-9383.409,1982683694,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
.24841119,.42922389,171,5,1,-9383.409,1982730206,0,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
-.30501231,.41159296,171,5,1,-9383.409,1982730206,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
2.7867351,1.0558257,171,5,1,-9383.409,1992842132,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
-.55610788,.77140592,171,5,1,-9383.409,1992871347,1,5386,519,316,9.551059,28.19357,.8360738,3.059791,.1493839,.2695878
-.0152397,.90225515,172,1,1,-5091.563,1003817792,1,4372,405,267,9.646615,24.16543,.6546698,3.439436,.1079793,.1349497
