coef_val,coef_se,hrr,eta,converged,log_like,fmly_level,patients,pcp_total,spec_total,mean_choice_size,mean_spec_failures,mean_pair_failures,mean_pcp_failures,spec_hhi,mean_vi
1.1542551,.18604507,10,1,1,-1593.653,4,1699,266,284,9.894644,19.01602,.4123435,2.08773,.11061,.0370806
.71014444,.13968228,10,1,1,-1593.653,1,1699,266,284,9.894644,19.01602,.4123435,2.08773,.11061,.0370806
.9391451,.21613455,10,1,1,-1593.653,5,1699,266,284,9.894644,19.01602,.4123435,2.08773,.11061,.0370806
1.3423063,.2739943,10,1,1,-1593.653,7,1699,266,284,9.894644,19.01602,.4123435,2.08773,.11061,.0370806
2.0957375,.59800058,10,1,1,-1593.653,20,1699,266,284,9.894644,19.01602,.4123435,2.08773,.11061,.0370806
2.0845199,.30561663,10,1,1,-1593.653,15,1699,266,284,9.894644,19.01602,.4123435,2.08773,.11061,.0370806
1.0774623,.20709604,10,1,1,-1593.653,3,1699,266,284,9.894644,19.01602,.4123435,2.08773,.11061,.0370806
1.4470525,.28653045,10,1,1,-1593.653,10,1699,266,284,9.894644,19.01602,.4123435,2.08773,.11061,.0370806
.66273451,.16948362,10,5,1,-1594.175,2,1699,266,284,9.894644,19.01602,.4123435,2.08773,.11061,.0370806
1.3378714,.27080122,10,5,1,-1594.175,7,1699,266,284,9.894644,19.01602,.4123435,2.08773,.11061,.0370806
1.4423951,.28341157,10,5,1,-1594.175,10,1699,266,284,9.894644,19.01602,.4123435,2.08773,.11061,.0370806
2.0868265,.60835496,10,5,1,-1594.175,20,1699,266,284,9.894644,19.01602,.4123435,2.08773,.11061,.0370806
.71334679,.13847754,10,5,1,-1594.175,1,1699,266,284,9.894644,19.01602,.4123435,2.08773,.11061,.0370806
.93873506,.21413872,10,5,1,-1594.175,5,1699,266,284,9.894644,19.01602,.4123435,2.08773,.11061,.0370806
1.076621,.20623939,10,5,1,-1594.175,3,1699,266,284,9.894644,19.01602,.4123435,2.08773,.11061,.0370806
2.0727453,.29990148,10,5,1,-1594.175,15,1699,266,284,9.894644,19.01602,.4123435,2.08773,.11061,.0370806
1.1562068,.18424191,10,5,1,-1594.175,4,1699,266,284,9.894644,19.01602,.4123435,2.08773,.11061,.0370806
